qid,unique_identifier,label_en,description_en,instance_of_uuid,instance_of,full_work_available_uuid,full_work_available,full_work_available_ref1_hash,full_work_available_ref1_retrieved_nodeId,full_work_available_ref1_retrieved_val,full_work_available_ref1_retrieved_prec,edition_version_uuid,edition_version,language_uuid,language,number_pages_uuid,number_pages_nodeId,number_pages_val,number_pages_unit,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_stated_in,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_stated_in,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,publication_date_uuid,publication_date_nodeId,publication_date_val,publication_date_prec,publication_date_ref1_hash,publication_date_ref1_referenceUrl,publication_date_ref1_stated_in,publication_date_ref1_retrieved_nodeId,publication_date_ref1_retrieved_val,publication_date_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_stated_in,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,published_in_uuid,published_in,published_in_ref1_hash,published_in_ref1_referenceUrl,published_in_ref1_stated_in,published_in_ref1_retrieved_nodeId,published_in_ref1_retrieved_val,published_in_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_stated_in,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_stated_in,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_stated_in,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_stated_in,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_stated_in,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_stated_in,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec,place_of_publication_uuid,place_of_publication,place_of_publication_ref1_hash,place_of_publication_ref1_referenceUrl,place_of_publication_ref1_stated_in,place_of_publication_ref1_retrieved_nodeId,place_of_publication_ref1_retrieved_val,place_of_publication_ref1_retrieved_prec
Q115687852,2ADM2KHP,The public character of the resurrection,journal article,B57ABACA-673E-462B-95B6-E748B6155CB9,Q18918145,,,,,,,,,BDF637CF-E9A2-466D-882A-29C3DADAC536,Q1860,A4C3CA17-6186-4AA2-8007-01FCC924C968,f797f75b-45a6-42bf-976e-ca305a4ae998,7,Q1069725,,,,,,,,,,,,,,,,,D705118B-23FF-4B41-B26C-049167933075,f4c96c58-9b93-4f8c-9eb9-0c2a5614c281,1991-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c340f584-93b7-44f5-984c-a465e72aaf5b,2022-12-13T00:00:00Z,11,9786BAA0-48A9-4978-ACAA-88BCC0A55080,The public character of the resurrection,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,9c5718b0-b108-4044-a9e7-7e5ccdd67869,2022-12-13T00:00:00Z,11,667C77B8-1208-46B1-8220-FD956D894AB6,Q97843689,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3d1b1d82-c0f8-4459-a93a-fcb3118149c6,2022-12-13T00:00:00Z,11,811650A3-0B38-4485-93EF-46410DA9BDEA,14,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,141187a3-6b21-4689-92dd-945b64f2cc7c,2022-12-13T00:00:00Z,11,FED72557-C964-4898-83DC-32CF0373AF31,3-9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0c83fd07-39df-4aee-9bda-31cf3ab99c7b,2022-12-13T00:00:00Z,11,457DCAF0-E552-4E47-B3E6-FB5A5BEBF422,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f050a7ef-7fbb-44ac-b43a-d7879c877440,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687853,E5CRGHJM,Justice : God's Power For Life Against Death,journal article,B09F9489-367C-41F9-B9C2-666517A7BE6C,Q18918145,,,,,,,,,D64180EC-C7C5-4DFC-AA2B-04F0E7D3E594,Q1860,E821E906-CB03-4390-B049-7D490DBD51B4,21404aeb-cea3-489d-b547-b0c2539d0410,2,Q1069725,,,,,,,,,,,,,,,,,FE0D82AA-C5D2-4980-983E-D1AD9D38C32C,ec64631f-5a2e-4255-b685-ede1a565e2d3,1993-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4a3b9d0a-d498-4552-b674-848d6ceb090d,2022-12-13T00:00:00Z,11,25A8027E-1718-4A4B-827C-E4DA27F1501B,Justice : God's Power For Life Against Death,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2b0155b5-d516-42c4-b8db-4bc92dac18b9,2022-12-13T00:00:00Z,11,47358F96-B53C-48FB-B6CC-DF20173F27C3,Q98526055,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8705331f-ee09-448c-9b63-31488b4bce7d,2022-12-13T00:00:00Z,11,8942A885-1B5A-444E-BD51-21452366BD8A,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d1d83a6d-e182-4f51-ac78-c2ea11e9af37,2022-12-13T00:00:00Z,11,C7B04400-0082-4903-9DC1-50D94466CAC6,40-41,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1b475e14-7c6f-41db-aa57-3a0ff3cdf99f,2022-12-13T00:00:00Z,11,88DC87B5-AACF-48EB-8213-FD4CB6207A47,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7050c70c-1c16-42a1-af9d-5f24e4eb43c5,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687854,TBVUT8K8,Wesleyan theology in a postmodern era: the spirit of life in an age of the nihil,journal article,808FEFC8-A21F-451F-BB1E-0398A03214B2,Q18918145,,,,,,,,,8C29DC86-8DD3-47F1-9CC4-3B1EDEA78DE5,Q1860,96B310D6-022A-4556-84D3-69FDC5014D55,50cc3891-35e9-441a-9d5c-a7168990d857,19,Q1069725,,,,,,,,,,,,,,,,,E1ECEA4A-D792-40F1-A71D-AD9BE7DCCA24,81361b2d-7c99-45d3-93b1-e73362b8af12,2000-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,038b16bc-aa08-44e8-bf32-3b2226ec3b28,2022-12-13T00:00:00Z,11,21A836C5-9210-49E3-856D-99C78DB51976,Wesleyan theology in a postmodern era: the spirit of life in an age of the nihil,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b817fc6e-c32c-4184-8ab8-548054573d70,2022-12-13T00:00:00Z,11,8BA762C5-C677-41A0-890B-3C3C5B13EBFE,Q27717126,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,20ccc35b-3dab-4d4f-a38b-3279f8a8796b,2022-12-13T00:00:00Z,11,1CE50149-4310-474F-B100-F85B99CD8EAD,35,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a7da6c25-5186-4bde-993e-ca8ef2cf699a,2022-12-13T00:00:00Z,11,C8B1B353-1A1A-458E-8599-B1ED50AB22E6,22-40,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b0365f40-8b0d-406d-9a90-2b8487218ea6,2022-12-13T00:00:00Z,11,9C03BBFD-C4D9-4659-9283-CD1F03C5A3DC,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b0dea0ae-1dac-4ef0-8229-b63c71ee797a,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687856,7WDPAQ8E,"A passion for God's reign: theology, Christian learning and the Christian self",journal article,54D35C8C-073F-4624-8125-1F65A72D0893,Q18918145,,,,,,,,,779C9DF3-3DF0-4E17-8722-21B86A20FBBA,Q1860,C317E712-4A07-44DA-A5B9-89041C2D816E,bef1fe66-aac3-467e-bcb0-8ac5510618ee,3,Q1069725,,,,,,,,,,,,,,,,,AD60EA23-8703-4D78-903E-14A53B750CD0,3a7bfbf6-e922-40be-bb92-5eeb2508ea30,2001-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,ac12ca89-cbb9-4c11-9c25-8c8b8a5e94a9,2022-12-13T00:00:00Z,11,E73BB821-0D3A-4B1B-B548-428E035F7D2A,"A passion for God's reign: theology, Christian learning and the Christian self",245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,fdfafe41-45a4-4301-8b75-a6cd6176d140,2022-12-13T00:00:00Z,11,E49306DD-C39C-493B-B466-D07D47F1C94C,Q53952460,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,cdfb96f1-c2b7-4afd-94a6-aa58c437a216,2022-12-13T00:00:00Z,11,CEB2E4B7-99B4-440A-B1BF-2266AA325A5C,22,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f28a6e74-b640-4147-a263-f56e3a225623,2022-12-13T00:00:00Z,11,1FAA89A2-3D01-4D2F-BD79-AC5FA3435272,96-98,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c2bfd0d0-1671-4717-9f2d-d6b92bdba334,2022-12-13T00:00:00Z,11,D1377CFE-1CCE-4503-AB1F-B39E250CF07F,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,678a745f-fd68-4a75-a54d-32a91d375e7c,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687858,8PXB3FP2,Being human in the market society,journal article,9D1AAA44-04CB-4309-AB36-52E1BD84F766,Q18918145,,,,,,,,,26E4D548-9B93-4D25-92F7-C74526062FE6,Q1860,B2A38EF0-B7AA-47CA-9D84-6E0982B15708,31b49185-14cb-4d46-9d23-667ef786fa5f,12,Q1069725,,,,,,,,,,,,,,,,,41EAC976-8CF3-4DE0-B025-44829DB1018C,7df54698-15c9-4708-94ff-e391d4836a9d,2001-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,16f4ef18-bf95-4953-ba96-13360c8baaab,2022-12-13T00:00:00Z,11,D7F31268-6192-4D41-88B3-6B9B481BB9DC,Being human in the market society,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,54cafab2-d210-40bc-a7f8-e0ecc7a64dda,2022-12-13T00:00:00Z,11,D70A6FA6-8787-4351-A0D9-4AB681650EDF,Q98097528,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a8478429-d451-4232-a7ec-48d3095fb3b2,2022-12-13T00:00:00Z,11,7A1154BA-E89A-4F75-BE4D-56568664CF4C,21,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c64c28b6-25e2-40ce-bab8-7ed5c49fd8ef,2022-12-13T00:00:00Z,11,7773EDCF-0682-4C9E-8E83-8ADD65E67861,254-265,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7ae622fc-9298-4482-8df2-cc0d4eed7bbe,2022-12-13T00:00:00Z,11,B189D7E9-D2FE-4DF4-9F5B-1F37DD6C8159,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1d648bb1-05d2-451e-b3a1-d3b48f72f4c1,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687859,RI969TWK,Divine economy: theology and the market,journal article,CB1EA848-7EF5-4DB3-A3B5-79B1BE028BB9,Q18918145,,,,,,,,,BE792001-5834-4646-9CD3-D4978084AB59,Q1860,92C67357-2122-4ABA-9D68-DAFD95809DCA,10e2ead0-ad99-49e9-98aa-07888ed20382,4,Q1069725,,,,,,,,,,,,,,,,,9B7189E6-0550-4F6D-9CBF-F74F4EFACF3D,b98d2c19-dc47-432b-8d0d-0cf0433e3df7,2002-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,eb5a2314-5681-48a7-92e1-0bf54f613ad7,2022-12-13T00:00:00Z,11,0637EE44-70F1-4B48-8481-6FD8C8AEB9E9,Divine economy: theology and the market,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,718a6f17-9237-43cc-a077-878e974a0b22,2022-12-13T00:00:00Z,11,A2C45892-E2B7-46F3-8C05-9ECD80172A54,Q15710071,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,096da839-fd84-473f-8dcd-21b8d6f5ec60,2022-12-13T00:00:00Z,11,4478E1BE-52C1-4A6B-9732-D7A4CAB76896,70,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d3b6a270-e2fd-415a-bf8d-81282bded4d0,2022-12-13T00:00:00Z,11,41F0BF73-1C67-4B05-8EFD-7027EEF8F5C9,916-919,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f1cb8438-a309-4256-a3a6-1d12fffe0c88,2022-12-13T00:00:00Z,11,7E305A1A-AEE1-415F-956B-4F19228439F3,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2e71aed7-0fa1-46fd-81b8-a360639c866c,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687860,7AF6Z7TQ,"New proclamation. Year C, 2003-2004, Advent through Holy Week",book,B4564481-85CD-484B-B267-D11373328D36,Q3331189,,,,,,,,,FF4E8555-1E27-4507-A555-C78B1C5F1B91,Q1860,,,,,,,,,,,,,,,,,,,,,7C9CC337-0E38-4C43-9D04-2A9932495086,31cc19b0-9c44-4879-a36f-794ba1107b6d,2003-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,fa6b5a1c-7a93-41b5-afc0-820eac13d178,2022-12-13T00:00:00Z,11,3861055B-9A46-4D6F-ACC3-5F5EC337B1C7,"New proclamation. Year C, 2003-2004, Advent through Holy Week",245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f113a69f-e075-4601-aba9-5e4012466698,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E2307F19-F178-4156-AB88-313080C9A496,Q89377628,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4f247ec3-8ae1-4f44-8175-fa9b6a8b2f73,2022-12-13T00:00:00Z,11,0FE4729D-DB3D-4F0A-9346-69F8F11A800C,Q36091,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d68cb99d-e737-4e78-83d3-165d1fc5d6c7,2022-12-13T00:00:00Z,11
Q115687861,TNCQUE7F,Mashup Religion: Pop Music and Theological Invention,book,E6889320-8567-4949-A3EC-B13AD0BF2366,Q3331189,,,,,,,,,83885835-F951-457A-8E78-8042F38566F7,Q1860,,,,,,,,,,,,,,,,,,,,,98D94F02-C66F-459C-964D-D52BEFC6AA63,f2e598b8-b20a-4b50-a189-81b18ca9344b,2011-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,54a95499-189a-48ef-abc5-70bfc16ed33c,2022-12-13T00:00:00Z,11,C3025910-2D8D-4DFC-8070-52ABF99686AD,Mashup Religion: Pop Music and Theological Invention,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b519d319-010e-4a44-acde-d87da7cb72c3,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E6897D06-BD5D-4005-AB5D-956947CB5965,978-1-60258-357-3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,6443407b-402a-48c0-9904-f3e629313896,2022-12-13T00:00:00Z,11,19BB9656-4511-4231-837C-A646AA7C7C81,Q59689199,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,ca8c4446-3fad-4bd5-b4ef-84e9fff2db1d,2022-12-13T00:00:00Z,11,14EAEDCE-46DB-4DC9-80E3-EC4CF850D350,Q128244,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,bd91ca50-4ae8-451d-8011-fb839fb47be3,2022-12-13T00:00:00Z,11
Q115687862,E37RMRQJ,The Holy Spirit and human needs : toward a Trinitarian view of economics,journal article,AAB16FA8-7A28-46C0-9749-C64C80C13F0F,Q18918145,,,,,,,,,CA64BF3D-A5B3-468C-8045-D0F3AD467495,Q1860,40433ADC-779D-4C12-BB72-624A55A3D8B0,82ab744c-7020-4fe7-a71d-c2864af235ac,10,Q1069725,,,,,,,,,,,,,,,,,AB7FA9D5-E04A-4D4D-A282-0239C46AF2E3,a52a8022-f892-4d47-9ed8-9aa3dbb2b3a9,1980-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,bf11f20d-26b1-4bcb-980f-5da3e8f18999,2022-12-13T00:00:00Z,11,00B9DC9F-B42E-4F63-B1EF-A81FBB964A49,The Holy Spirit and human needs : toward a Trinitarian view of economics,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3f1f6cdb-cfcd-4cd9-ac6a-17ede749dd4f,2022-12-13T00:00:00Z,11,B5F639B1-E569-48D0-A4F7-B733A45B0383,Q27716917,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,03b0e2dc-3ce5-4428-bfbf-e70da975ee09,2022-12-13T00:00:00Z,11,B7D8A44D-D3ED-47E7-9FD6-B025496ED0AB,40,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,ab672274-9eb5-4535-9afa-346a702a65a6,2022-12-13T00:00:00Z,11,41B1F7DF-F4D2-4797-A84F-0E0E9ABDD5CE,307-316,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,e2aa49ee-b1b8-43b0-9b98-2303dc537958,2022-12-13T00:00:00Z,11,4BA38DD6-C0D4-4782-BBFF-981E3CEB98DD,18,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,74bf0fde-b79d-41f8-89a9-7bdcda0cd8d6,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687864,HD3ZE2D9,Religion and the Ambiguities of Capitalism,journal article,CCCB280D-8E13-44CE-B0C4-306D56BA1C9D,Q18918145,,,,,,,,,AA1BF267-8698-4BD0-87DD-54B2EFDB5F8B,Q1860,B0FD25BF-6341-46EE-A580-62944A553A51,dfc7f2a7-e727-447c-8a43-26fc61031395,2,Q1069725,,,,,,,,,,,,,,,,,61719987-57FA-43D5-BCC5-AC5D7FCB7C62,186e37da-fa5a-4720-bfae-333545ab8cc2,1995-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5e798dd8-393f-476b-b1de-bb37f702b140,2022-12-13T00:00:00Z,11,844BE0FE-905B-4EB0-8D40-A8E0669CFA25,Religion and the Ambiguities of Capitalism,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,216a86ba-ff53-4c77-987b-b9cc91907ee6,2022-12-13T00:00:00Z,11,0B7A3DB4-A302-4718-928E-69E75739F195,Q6294950,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4ab38f18-cd4f-4fb2-9a1f-5895c7c36d65,2022-12-13T00:00:00Z,11,E1B1B516-D1F8-45EC-8BE2-04E94A94B79B,37,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5b5bc09b-add2-4335-b8c5-62f779c6bb37,2022-12-13T00:00:00Z,11,76247D1F-993A-4886-A637-41539C6B417C,908-909,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,de18b44a-16c4-4c20-976a-28a8e5605753,2022-12-13T00:00:00Z,11,97926DB5-5B7D-47DB-AD14-C84079071F90,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d3ea8304-4d9f-478d-b76b-fb39b894b60d,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687865,C8NIBSRK,The household of Jesus Christ in the age of access,journal article,E99571E2-94D4-4288-86E9-A220AED98565,Q18918145,,,,,,,,,6784D41A-F851-44AD-9B63-F14F5A49F497,Q1860,20ADB9EE-A5C1-423E-94A4-DE3F67137802,a5b13400-542c-48e9-adaf-fc528111c1e1,16,Q1069725,,,,,,,,,,,,,,,,,E7C92743-7CC3-4B6F-90DC-69B18F76090C,732444cd-0e78-40e3-96c2-fe499fdf5ce9,2000-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a46675ea-8ad8-4e08-84e9-fbfc4aaeda2d,2022-12-13T00:00:00Z,11,27F31503-2CC8-421D-A5FB-AF2496D29B39,The household of Jesus Christ in the age of access,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f4fb7e58-dcad-4468-926c-b9843d5e5d00,2022-12-13T00:00:00Z,11,1CBBCFF2-77E2-48C6-9271-4D8796FCF6DE,Q98097528,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a59d1de6-47fe-41bf-9eec-4637184ba6c1,2022-12-13T00:00:00Z,11,0A1C9590-D172-435D-8425-6B6592E84B23,20,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4cb95a0b-7c7c-4c1d-8b5b-efe04bef4961,2022-12-13T00:00:00Z,11,A58B7D84-86DA-4BC6-8EE7-F8454F079819,353-368,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f7a27cf6-73bc-45b3-b4f5-26259786c626,2022-12-13T00:00:00Z,11,148C31E9-1309-4867-B9B3-EEE0FA8A0993,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8beab002-b41b-4b32-88e9-0b922caa2ea5,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115687866,AD3X24JF,Proclaiming the Lord's favor: preaching on economics in an election year,journal article,A6719D45-6D9E-43A4-93D8-2641D0264958,Q18918145,,,,,,,,,0DD07873-2583-4630-B1F3-F82733F85500,Q1860,D0C70863-D49E-4B66-91CB-16B6BC2D20A8,203a2d4b-16bb-48ac-be37-ee5b8c22ad40,7,Q1069725,,,,,,,,,,,,,,,,,BCA250DA-9CE6-4E77-A3EC-BF9ED8662322,3fe226d2-afd6-4101-94ef-170774d6bccf,2004-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c5a46e0d-7292-434b-820c-4b01b1e9e709,2022-12-13T00:00:00Z,11,4A451A29-6D6A-443E-B957-1059B2A971C3,Proclaiming the Lord's favor: preaching on economics in an election year,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f36eaa02-5d2a-4fbb-ba1e-bee1d4c4e29c,2022-12-13T00:00:00Z,11,3EA1A5B9-E1DA-4E63-9C54-EEA75BC65081,Q97843689,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,9ecd3787-7cd6-49cd-a42b-bb578c515d95,2022-12-13T00:00:00Z,11,A4DFF628-D4EE-42BD-A37F-7C4CEFB2C06D,27,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,91bb375b-b7d3-4835-b035-03b2df05f25e,2022-12-13T00:00:00Z,11,86854D08-895F-4DE0-A587-6440CB6D0F4D,35-41,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,62eb9e38-8d70-4698-a321-fbf69279e9d5,2022-12-13T00:00:00Z,11,8A366B70-803A-4FBD-B73C-991CF4B21D51,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,87e4f367-7ce9-44e5-b6eb-f72a8e924672,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115688792,PXGWUNEU,The Future of the Methodist Theological Traditions,book,B85434AE-86E2-4446-B9DC-D9408A6422B3,Q3331189,,,,,,,,,9218D3D5-26AA-4F64-A481-D8F067E12FD8,Q1860,,,,,,,,,,,,,,,,,,,,,C4397825-193D-433B-9DEC-1747E1D9930D,6d434f72-f588-4168-bd81-5421742ab70c,1985-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,9ca9f60a-22da-44d4-9822-b4ddd4be4b71,2022-12-13T00:00:00Z,11,2C2EF269-E8FB-44D4-ABAC-3BE661DE7CB9,The Future of the Methodist Theological Traditions,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,ae5d8a32-97af-48ff-b5b9-e723cbbdc44c,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE4AC14B-EFBB-4F6B-88F3-44B335E51D05,Q4667842,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,539788cd-68bf-4701-8835-741d45b4629b,2022-12-13T00:00:00Z,11,741B17B8-09AD-4876-A34F-F98D54759926,Q23197,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b8353698-125a-47b5-9401-c3a6500651a1,2022-12-13T00:00:00Z,11
Q115688793,8X6IEA98,Christian social ethics in a global era,book,F5401CB7-1BB8-4F18-AEA9-73882C604E2B,Q3331189,,,,,,,,,4A2FCE89-DB42-4267-BDCB-340E9917FB83,Q1860,,,,,,,,,,,,,,,,,,,,,0E056C26-2107-468B-8A12-A73CD399F215,6fb0e2b8-a21e-496f-bf6f-14974fd4af79,1995-00-00T00:00:00Z,9,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d3eac623-a8ec-492d-bc96-135fcfd6f932,2022-12-13T00:00:00Z,11,8DEEDF53-D06C-4C4C-95F3-03087EE5DA00,Christian social ethics in a global era,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,88d7c214-96f5-4bb6-92ea-00de8cc85178,2022-12-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9E71B9D2-6D6E-459A-A116-595EA196B967,0-687-00335-0,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1aed4963-2c7a-4483-affc-5f785f6eb31f,2022-12-13T00:00:00Z,11,,,,,,,,,4C46523E-48C3-4088-86FB-C6C594AA2D3D,Q4667842,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,99e1755c-c56d-40cc-bfbe-9b65c0310f13,2022-12-13T00:00:00Z,11,B70D328F-BF83-479D-ADD7-624BE96929D6,Q23197,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2f075ae9-c9d4-46ce-b474-93678fffed36,2022-12-13T00:00:00Z,11
