qid,label_en,author_uuid,author,author_series_ordinal,author_stated_as,author_ref1_hash,author_ref1_referenceUrl,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q111731374,Afterword,9E1D3F89-B888-4DF9-A6DF-F0B9B3C3C2DD,Q83422314,1,James Hudnut-Beumler,a13816540da5e94e8960d7bd598700e8c1b8910b,http://doi.org/10.1093/OSO/9780190280192.003.0010,44cc1f6e-24d4-4c2d-aa7d-e22d5761515d,2022-04-26T00:00:00Z,11
Q111731375,"Beyond the God/Man Duo: Globalization, Feminist Theology, and Religious Subjectivity",3D69F97B-25C2-4BE2-A76A-8D49453E0BB1,Q83432379,1,Ellen T. Armour,ddf7b3978a6a64e02847073d2b06c8cc5ef9dceb,http://doi.org/10.1093/OXFORDHB/9780199273881.003.0018,e9964028-3374-48cf-b62c-cf6096b3f601,2022-04-26T00:00:00Z,11
Q111731376,Christianity and Sexuality,30458677-203F-4716-86D7-BC8DC38B215D,Q83432379,1,Ellen T. Armour,b1e5408d36908be90a9e4675ab324e7bd5b89301,http://doi.org/10.1007/978-1-4614-6086-2_9040,8ee6a3ce-9fce-4cd4-970f-41dfdc918ace,2022-04-26T00:00:00Z,11
Q111731377,"Decolonizing Spectatorship: Photography, Theology, and New Media",4C63682A-F2DC-412D-9AC0-B5F28AA3F8C8,Q83432379,1,Ellen Armour,0d281520f047b53121b17898070dc656b301019a,http://doi.org/10.2307/J.CTV1M46FSX.9,e2a63474-c74d-4c07-8758-89821b924dbf,2022-04-26T00:00:00Z,11
Q111731378,Deep Solidarity: Dealing with Oppression and Exploitation Beyond Charity and Advocacy,4BAE5995-1ABB-4826-A650-88D76A9ABAB7,Q27643173,1,Joerg Rieger,fb3c78ec682cdd672090ab24b480b65659de9598,http://doi.org/10.5325/J.CTV14GP64T.12,3a94cff9-9c63-461a-8ab4-601f689579e9,2022-04-26T00:00:00Z,11
Q111731379,Divine Justice in the Book of Job,6CCE0A22-DC39-4C77-9043-01773E0C1DAB,Q15379207,1,C.-L. Seow,622b3297521ac4a693012e9a2121b262e4cea761,http://doi.org/10.1017/9781108562072.022,a4dc9959-ec63-4d68-a55b-5376a05e8e80,2022-04-26T00:00:00Z,11
Q111731380,Divining Differences: Irigaray and Religion,CAF36402-D464-4E4A-8ED1-4710786DB1B0,Q83432379,1,Ellen T. Armour,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,420d6916-da39-4e88-a802-ae9bd1474f8a,2022-04-26T00:00:00Z,11
Q111731381,Economics,F71A6030-E822-47D1-A070-6D022F2A83F0,Q83422314,1,James Hudnut-Beumler,90114b87efd16cec43ac0f436f390966ef6cb22e,http://doi.org/10.1002/9781444324082.CH8,820bab45-37d4-46ed-8821-ea6d57336c6e,2022-04-26T00:00:00Z,11
Q111731383,Exogamy and Divorce in Ezra and Nehemiah,B72963B5-845B-4E46-8BD9-77872A11F2AC,Q83505836,1,Herbert R. Marbury,493c859712144c8283df9216449414c92d8bdee5,http://doi.org/10.1093/OXFORDHB/9780190261160.013.38,e298fdac-04fa-4da4-91e5-0e9312220225,2022-04-26T00:00:00Z,11
Q111731384,For the Beauty of the World: Vision and Moral Order in Martin Luther King Jr.'s World House,5619097A-0B0E-4629-9AC4-9DE77F207711,Q82775133,1,VICTOR ANDERSON,0bbd904f9cfd796caa60f2f196a5bb52f9fe4f5d,http://doi.org/10.2307/J.CTVFXV9J2.6,534d4f84-8e46-4753-8412-136b93442b96,2022-04-26T00:00:00Z,11
Q111731385,"Foreword A Call to Personal, Transformative, Autobiographical Criticism: Reflections on the Work of Ingrid Rosa Kitzberger",3FC577BA-4FFF-4D1D-9F24-C3C6DCFADF03,Q16122562,1,Fernando F. Segovia,45287ad5093d81ced32c55f6729ec8d40564c9b6,http://doi.org/10.2307/J.CTVRS8Z3V.5,7b4a4536-c5b4-412e-99d2-09edd4c294f6,2022-04-26T00:00:00Z,11
Q111731386,From Mountain to Mountain: The Reign of God in Daniel 2,896713E4-8B6D-4758-A836-16A08CBB96E1,Q15379207,1,C. L. Seow,c5752b3549c11a112c1babefe63372c270d09847,http://doi.org/10.1515/9781575065366-026,ebfe543c-6c0e-4c0c-8b51-652a9e7f4674,2022-04-26T00:00:00Z,11
Q111731387,God,522AFDCB-41F7-42E5-BD89-ACFC1691C8F8,Q83432379,1,Ellen T. Armour,ebf69a5b78ca30889f743c56fb8d91cfefb2f56f,http://doi.org/10.2307/J.CTV1HQDHMW.6,3a6146fc-b5fd-4b88-8a0a-07605717b798,2022-04-26T00:00:00Z,11
Q111731388,Grassroots Social Movements,B84D9AD7-0CEC-4FC9-8F59-35631FEE7C03,Q27643173,1,Joerg Rieger,5bb0fcecfbaaa48c002b3b3729fe7f445b81f126,http://doi.org/10.1002/9781119133759.CH40,74f0dd22-d56b-4ebf-9bf4-e7fe37622d70,2022-04-26T00:00:00Z,11
Q111731389,"Herbert, Edward (Lord of Cherbury)",14FB1762-1281-4A4A-B331-79D1DE0E479A,Q53901122,1,Paul C. H. Lim,29545e120fe103fb3a4c90f8a2801db96fe3cbef,http://doi.org/10.1515/EBR.HERBERTEDWARDLORDOFCHERBURY,882953ab-282b-4033-ad50-9035d54809ff,2022-04-26T00:00:00Z,11
Q111731390,Hope In Two Keys: Musical Impact And The Poetics Of Job 14,8A4E589B-8286-4998-B905-ADEE53D6947C,Q15379207,1,C. L. Seow,3a0feea93435fb0acbd9af71a0647d2441ce882b,http://doi.org/10.1163/EJ.9789004179776.I-640.112,40671838-807e-4cab-8b97-52d9dab1ef06,2022-04-26T00:00:00Z,11
Q111731391,Intercultural Bible Reading as Transformation for Liberation: Intercultural Hermeneutics and Biblical Studies,CA08C1AC-328B-4EE0-9754-FA8C56B87708,Q16122562,1,Fernando F. Segovia,2faea6bebb35ec9f0fb9035b0007b3e5b20c3785,http://doi.org/10.2307/J.CTT18Z4H3G.4,0709de9f-43e9-4306-a038-6d90018ace8e,2022-04-26T00:00:00Z,11
Q111731392,James I (King of England),05051B0E-96F1-4285-8ECB-4E1BAB9A99F2,Q53901122,1,Paul C. H. Lim,abaab258343f2194504b05c74911ecec95a1772d,http://doi.org/10.1515/EBR.JAMESIKINGOFENGLAND,23bf0266-ea1a-4f7d-82ce-bf4b6ad943ba,2022-04-26T00:00:00Z,11
Q111731393,Jesus Christ,797356CD-6369-411E-859B-C30C32142128,Q27643173,1,Joerg Rieger,26407da8b1d1a97a76a2bb94335913d9712621c7,http://doi.org/10.2307/J.CTV1HQDHMW.9,57606a86-743b-4b20-959b-0e120ab2cbe1,2022-04-26T00:00:00Z,11
Q111731394,"Job’s gō’ēl, again",86F4FCB7-FE67-42A6-A9E6-EDA9B2FD1808,Q15379207,1,C. L. Seow,d10fcc35d6b33d28d78e965ff9c4fc0bc57a437d,http://doi.org/10.1515/9783110910001.689,8671c01d-1c7a-4c51-8799-6c2abb980514,2022-04-26T00:00:00Z,11
Q111731395,Liberation in African American Theology,CBF86983-BFE2-4B00-8920-FB72ED889549,Q83500331,3,Juan Floyd-Thomas,a4c2c6ef19041dd79622719983d1fd5ef4695cb9,http://doi.org/10.1093/OXFORDHB/9780199755653.013.0014,d6eb82fb-7ceb-426c-9209-87654457db3c,2022-04-26T00:00:00Z,11
Q111731396,Marian Hymnology in the East and West,F7DC2270-CD34-4848-910E-29319F8249DD,Q83500316,1,Stephanie A. Budwey,9fcc0d2bd8a87c321739f632a021f9690db0e27b,http://doi.org/10.2307/J.CTV14GPJGT.20,dc8f073d-024c-40fa-b180-8e7cc8bb1a61,2022-04-26T00:00:00Z,11
Q111731398,Option for the Poor,AC5644BB-A10D-4073-8238-86CA74AAE0BE,Q27643173,1,Joerg Rieger,cd0fccbcb963b0879861d4101f6fa95101f83ee4,http://doi.org/10.4135/9781412956215.N636,4d64dbb8-744e-40f6-82e9-0eb13052aa28,2022-04-26T00:00:00Z,11
Q111731399,"Performative, Queer Theories for Religion: Judith Butler",35D6B0BF-72F2-4765-AA9E-9D613864D5E5,Q83432379,1,Ellen T. Armour,6e95fa9bfd891fa145181ebd8dfe7651f7cd44ef,http://doi.org/10.5040/9781350023772.CH-009,074cc47d-dc98-4ba6-9d5f-f3ce36ea64fa,2022-04-26T00:00:00Z,11
Q111731400,Perspectives on a Pluriform Classic,B4966A45-FB16-4F05-9C43-F9B23E46F086,Q15379207,1,C. L. Seow,0a19f4fba94e1a39e6efd3706bab603e1f40bf1e,http://doi.org/10.5040/9780567687357.0014,e4b4a3a7-c8a5-4ca0-8fdd-0ce8fbedbdac,2022-04-26T00:00:00Z,11
Q111731401,PFAT 783: Fruit and the Bazikara,E34E86B9-11C9-4D44-92B3-4BA5B849A165,Q83500312,1,Annalisa Azzoni,9ac00513c3f0b6342a5b68c8fbc383ad22c17f71,http://doi.org/10.2307/J.CTV1Q26JHJ.4,aa7c5805-2e81-455a-b546-871265dcf22c,2022-04-26T00:00:00Z,11
Q111731402,Philoxenos of Mabbug and the Simplicity of Evagrian Gnosis Competing Uses of Evagrius in the Early Sixth Century,EF4E391C-5685-494B-8A09-0A25E1EAF89D,Q83260986,1,David A. Michelson,0e6f2979ae6b490edcff8197368635e7466cfd9a,http://doi.org/10.2307/J.CTVPJ7DSK.12,754b7497-955b-459c-983f-a01c7bb2c5eb,2022-04-26T00:00:00Z,11
Q111731404,Philoxenos of Mabbug: A Cappadocian Theologian on the Banks of the Euphrates?,937C2207-B136-4807-B96F-509C8D1109C2,Q83260986,1,David A. Michelson,be97bf85bf3259f8cc62f969781bf7310ffa6f12,http://doi.org/10.1484/M.CELAMA-EB.5.108243,2a496a04-6aba-4dae-a4fa-6bd9276b0fee,2022-04-26T00:00:00Z,11
Q111731406,Playing,83315838-5732-4A88-8897-FC2D123563AB,Q71850074,1,Jaco Hamman,94b796b98241e69504ba762028ba3be751f835fa,http://doi.org/10.1002/9781444345742.CH3,03cf4637-756c-4c54-a2a1-4d00fb80679b,2022-04-26T00:00:00Z,11
Q111731407,Postcolonial Criticism and the Gospel of Matthew,8D9CEFC3-4149-4D17-96E7-BF68A59BB2E3,Q16122562,1,Fernando F. Segovia,6505b27afa8a8c8ef165589316977f164e57aea2,http://doi.org/10.1017/CBO9780511627118.009,378f6da9-c976-4b8f-a947-35658cb75895,2022-04-26T00:00:00Z,11
Q111731408,Pursuing American Racial Justice and a Politically and Theologically Informed Black Church Praxis,0267DD32-D4EB-4B14-BB1B-9431BBF74F91,Q83505820,1,Forrest E. Harris,b636519ee033d1e206b11f345324e90db6cabe80,http://doi.org/10.14325/MISSISSIPPI/9781628462005.003.0010,3e04967c-9573-45d3-b67a-4a1ffad7983d,2022-04-26T00:00:00Z,11
Q111731410,Reformed Theology in North America,4A1125A9-5F0C-45BD-A1CB-42BCF27681DA,Q53901122,1,Paul Lim,a7116a23beb2f6dda3cc273a8fc7e078bb478538,http://doi.org/10.1093/OXFORDHB/9780198723912.013.10,6513e85a-0cba-4518-8224-d4d2db13471b,2022-04-26T00:00:00Z,11
Q111731411,Religious Activism,25CE8478-94C1-464C-9166-9F2967BBBFCB,Q27643173,1,Joerg Rieger,21429127862692f71f959a3d294bb356af2a3a59,http://doi.org/10.4135/9781412956215.N732,11da3fe9-aadc-4203-8851-d62b8aa6d9e2,2022-04-26T00:00:00Z,11
Q111731412,Religious Thought: Womanist,9D0CA1E3-6286-4F55-9711-F99F0F427A28,Q7595851,1,Stacey M. Floyd-Thomas,56dd9f2ac7f67c2a61e41db5fa74bc3626e7cc38,http://doi.org/10.4135/9781608712427.N332,70d978f6-216c-44fb-8266-42ac4b0987c6,2022-04-26T00:00:00Z,11
Q111731413,"Responses to Miles, Perdue, West, and Boer",92A4CCF0-4F6E-42C2-99DC-10CEA1E68CC2,Q27643173,1,Joerg Rieger,b928707af6f83cd4ea60ca31c98934bcef4c8189,http://doi.org/10.2307/J.CTT1B7X69M.15,a9618b48-fbcc-4312-82cd-f91cdcc4076e,2022-04-26T00:00:00Z,11
Q111731414,"Responsi/ability, after Derrida",405C5F2B-8FBD-4A3D-B0A9-AD84776B602A,Q83432379,1,Ellen T. Armour,34b8da0f882efa33353c5c440e97876ec5d4f31f,http://doi.org/10.5422/FORDHAM/9780823249923.003.0007,d29e1704-0613-4a6b-8347-9e60b67d7206,2022-04-26T00:00:00Z,11
Q111731415,Rethinking the New Materialism for Religion and Theology Why Movements Matter Most,2DE8919B-5AC9-4C61-945C-1D6BBD434573,Q27643173,1,Joerg Rieger,d2989a126ea2b41d70de3e68323d13c674691026,http://doi.org/10.1007/978-1-137-56844-1_6,fc5a35dd-7de7-4832-bcbe-3f383f7fb400,2022-04-26T00:00:00Z,11
Q111731416,Suburbanization and Religion,A67C0B2F-863A-44C4-B1E0-7D908CA5AAD1,Q83422314,1,James Hudnut-Beumler,dec38f9104e709a4c782e7d1c5e8d0ba5f8ac824,http://doi.org/10.1017/CHOL9780521871082.006,a44861f6-089a-4770-b3c3-1b6264598ae5,2022-04-26T00:00:00Z,11
Q111731417,The Bible in the German Empire,C1F0F913-733E-483A-9CCE-44DF5937790F,Q27643173,1,Joerg Rieger,2a87785199c98846cf6ea5f0b02c5b292c8d9aa0,http://doi.org/10.1093/OXFORDHB/9780190888459.013.27,b1d4e202-25a9-4155-8533-171008b7e7c1,2022-04-26T00:00:00Z,11
Q111731418,The Empire as Visible in the Aramaic Documents from Persepolis,39293D52-31C9-401B-8986-F6500851674B,Q83500312,1,Annalisa Azzoni,62b200b360455a4c1a3e5847cd1cf785f418de5d,http://doi.org/10.2307/J.CTVCKQ4GQ.13,517c5b03-51cd-4f52-8ec8-78ec602449e8,2022-04-26T00:00:00Z,11
Q111731419,The Platonic Captivity of Primitive Christianity and the Enlightening of Augustine,FC71EF6A-DF13-4AF4-AD5E-220AE54FEACB,Q53901122,1,Paul C.H. Lim,1a75dc717664d2364fcd37951570d78894faf167,http://doi.org/10.1093/ACPROF:OSO/9780190267070.003.0006,84e70fec-2547-403d-98a5-1cfd4c67eb5a,2022-04-26T00:00:00Z,11
Q111731420,The social world of Ecclesiastes,2572F51F-7390-44E9-B82F-F2D934EEC31B,Q15379207,1,Choon-Leong Seow,619cb277cce4adfa625dd460d301cb6a1963fa6f,http://doi.org/10.1017/CBO9781107337695.010,bd7f5fb2-d32b-482c-ad05-4b063367e19c,2022-04-26T00:00:00Z,11
Q111731421,Theology and Exclusion: From Charity to Advocacy to Deep Solidarity,9A23607D-622C-40DD-A67D-92F2A16325B4,Q27643173,1,Joerg Rieger,1a0408c05f554d35110b77bdd944aeb2bdc11d86,http://doi.org/10.4324/9781315209456-7,076e5c44-e29e-4b9b-abea-a1eb9266c0b8,2022-04-26T00:00:00Z,11
Q111731422,"Theology, Praxis, and Leadership: Paradigm for Black Churches",59567CB2-4F55-433A-A309-CC25E628A165,Q83505820,1,Forrest E. Harris,f1b8f30d1e35af8c1efcdbf4df45e27bf645cccc,http://doi.org/10.5040/9780567675477.CH-024,890c8262-4f50-4db8-b162-6e06e3ed3b92,2022-04-26T00:00:00Z,11
Q111731423,Uninterrogated Coloredness and Its Kin,B0147D1E-59DD-4DC8-A9A5-3E02062D8DF0,Q29447340,1,Emilie M. Townes,4c93f4b008b0a48dd7940ddc3df869fab41613b6,http://doi.org/10.1057/9781137311825.0013,0016affa-ae2e-4bc1-882c-abdb6d611042,2022-04-26T00:00:00Z,11
Q111731424,Walking on the Rimbones of Nothingness: Embodied Scholarship for Those of Us Way Down Under the Sun,D5C3D00B-EE62-4602-ACC6-B17BA6B94F45,Q29447340,1,Emilie M. Townes,b292ec0a015d08984b1e04f4967f5f3a11d73784,http://doi.org/10.2307/J.CTT22NM96R.21,a486447e-fdbe-438e-b1e2-b6072af27bde,2022-04-26T00:00:00Z,11
Q111731425,Welcome to the Great American Middle Class: From the American Dream to Deep Solidarity,BEB29AE4-622B-4163-B747-EFDA9A23F6D1,Q27643173,1,Joerg Rieger,f11b5c498813f25a56b89dc7cab6732624c73752,http://doi.org/10.1057/9781137372215_7,29a1207e-5891-45aa-9d1a-7c2a1bdd94ee,2022-04-26T00:00:00Z,11
Q111731426,West Semitic Sources,CAF4DCC2-D880-4E1F-A9F1-B863F611603C,Q15379207,1,C. L. Seow,a17b66f44bd6b347801d9085a643a63b6603ec4e,http://doi.org/10.2307/J.CTVKWNNG3.16,01a9f50c-e3ee-426c-a0a9-aeb6a9d079fb,2022-04-26T00:00:00Z,11
Q111731427,"Womanist Pastoral Theology and Black Women's Experience of Gender, Religion, and Sexuality",A05121E4-1043-426F-8195-3EDC2CFDC996,Q83505887,1,Phillis Isabella Sheppard,500f827f4911e3854a5e533dd11fe279ce75c1ff,http://doi.org/10.1002/9781119292586.CH6,e86d2670-feeb-4f8e-9337-03058dabce2a,2022-04-26T00:00:00Z,11
Q111731428,Working with environmental economists,DE897A52-8290-40C8-B39B-E73F6E6E6071,Q27643173,2,Joerg Rieger,8bb08a0b0163c8b28040a2e2a5d2f909c2ec65e6,http://doi.org/10.5040/9780567675187.0013,8dfed6a4-0d84-44d8-987b-f65143622989,2022-04-26T00:00:00Z,11
Q111731395,Liberation in African American Theology,B153B146-F7E3-45A2-A726-B5C7A0F2D688,Q4772041,1,Anthony B. Pinn,ae1d18270784dcce98e9aa540298bc1cd3608ff5,https://doi.org/10.1093/OXFORDHB/9780199755653.013.0014,71bdf255-d9ec-4603-a123-a3782ae462d1,2022-04-26T00:00:00Z,11
Q111731395,Liberation in African American Theology,1AB6EFCA-ECEC-4CDA-AAC7-CD558555C1DC,Q6377445,2,Katie G. Cannon,ae1d18270784dcce98e9aa540298bc1cd3608ff5,https://doi.org/10.1093/OXFORDHB/9780199755653.013.0014,58d877bb-ad31-47ce-8a70-10ac238c64be,2022-04-26T00:00:00Z,11
Q111731405,Planetary Sightings? Negotiating Sexual Differences in Globalization's Shadow,7FE19830-9838-4FE2-9127-B56ADB604E98,Q83432379,1,Ellent T. Armour,58535433d520d17504d0c993876fb65323b18ba8,http://doi.org/10.5422/FSO/9780823233250.003.0013,4fe47b1b-2873-4007-ad59-5b38b3d21e5b,2022-04-26T00:00:00Z,11
