qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec
Q109417475,"Object Relations, Buddhism, and Relationality in Womanist Practical Theology",journal article,790E89DA-AB60-4D0A-9DD2-A83FC385CE21,Q18918145,D48C5696-4AEA-42A4-AA7C-54821524FA3C,10.1080/10649867.2019.1673042,659fae733a8f41e8f06b32091a3670a68327445e,http://doi.org/10.1080/10649867.2019.1673042,24aace74-6fde-4f85-bc81-52e8d3dacb63,2021-11-05T00:00:00Z,11,,,,,,,,675F7F1C-6ECE-4CFA-AFCB-0822CE3D2CCB,6b910401-8344-49b8-966e-1616a9814f2d,2019-11-19T00:00:00Z,11,659fae733a8f41e8f06b32091a3670a68327445e,http://doi.org/10.1080/10649867.2019.1673042,247857a4-4400-497d-9ba4-2f9e50e567f1,2021-11-05T00:00:00Z,11,1C67E3A1-4E7F-4FE3-9C16-8BBB38DCBFDF,"Object Relations, Buddhism, and Relationality in Womanist Practical Theology",659fae733a8f41e8f06b32091a3670a68327445e,http://doi.org/10.1080/10649867.2019.1673042,11f57a86-dcff-48ae-b228-9872b0fb5e6d,2021-11-05T00:00:00Z,11,4FDB8D71-8E20-435C-A4C2-6966A76055BD,Q63871713,659fae733a8f41e8f06b32091a3670a68327445e,http://doi.org/10.1080/10649867.2019.1673042,00d7319a-2d99-4112-9f03-1723b1e0008b,2021-11-05T00:00:00Z,11,EF248E11-A4D4-496F-B6EA-121D989CDBBC,29,659fae733a8f41e8f06b32091a3670a68327445e,http://doi.org/10.1080/10649867.2019.1673042,8cd69d77-69f5-4ec4-9bb4-d21a2461afd3,2021-11-05T00:00:00Z,11,85FC5A78-1C42-4299-BCC4-6CBC7D71BE3F,188-189,659fae733a8f41e8f06b32091a3670a68327445e,http://doi.org/10.1080/10649867.2019.1673042,69af60b6-ff1a-4ff0-af64-a333bd3709c3,2021-11-05T00:00:00Z,11,ECB069EA-9FB7-4B3F-BDD1-09D0CEA3B015,3,659fae733a8f41e8f06b32091a3670a68327445e,http://doi.org/10.1080/10649867.2019.1673042,6a094235-dbd5-485d-a2a8-528d83eb16d8,2021-11-05T00:00:00Z,11
Q109417477,A Case Study of the Working Poor Single Mother Experience: An Analysis of the Structure versus Agency Discourse,journal article,05BC70E6-8FBB-4BA4-B584-764A73448634,Q18918145,574ECB3E-A7ED-41E0-BC78-B2FF1CE0C22C,10.1080/10875540801973575,26e1b15366609093353e55fb4c7127bb5ac255dc,http://doi.org/10.1080/10875540801973575,9d6ca1c8-de13-4f50-9dfb-f9fc29c31ff6,2021-11-05T00:00:00Z,11,,,,,,,,611D83B1-6B6A-4FE1-939A-DBAC8F0EB816,b5af71d6-7a56-4303-95fa-489bfd051a14,2008-12-31T00:00:00Z,11,26e1b15366609093353e55fb4c7127bb5ac255dc,http://doi.org/10.1080/10875540801973575,1705c983-6bac-4546-a815-905022bd3289,2021-11-05T00:00:00Z,11,1816D248-0121-4B55-887E-47C7F81FA0FB,A Case Study of the Working Poor Single Mother Experience: An Analysis of the Structure versus Agency Discourse,26e1b15366609093353e55fb4c7127bb5ac255dc,http://doi.org/10.1080/10875540801973575,20770315-8a90-43f2-85c8-64fb4b121415,2021-11-05T00:00:00Z,11,12208F83-4CD5-4C71-B3BE-678E7F77CDB3,Q15757675,26e1b15366609093353e55fb4c7127bb5ac255dc,http://doi.org/10.1080/10875540801973575,78396e5b-46dc-4f8a-b3ee-2f33b648ee00,2021-11-05T00:00:00Z,11,AE0AC93C-D666-4A48-BCFA-A83C36FFCC36,12,26e1b15366609093353e55fb4c7127bb5ac255dc,http://doi.org/10.1080/10875540801973575,bf54465b-39b8-4b2b-9d5d-fb13f9e4d060,2021-11-05T00:00:00Z,11,2C7717DA-124D-4CBA-83AF-7C4449166CE6,175-200,26e1b15366609093353e55fb4c7127bb5ac255dc,http://doi.org/10.1080/10875540801973575,fd15766b-570f-45f7-a7fa-98fc9ba5c940,2021-11-05T00:00:00Z,11,C74FA703-F09E-458C-929B-7F930878DE02,2,26e1b15366609093353e55fb4c7127bb5ac255dc,http://doi.org/10.1080/10875540801973575,558a62cb-6cd8-48a5-9bc4-f7e78e49efd1,2021-11-05T00:00:00Z,11
Q109417480,The Ebonics Enigma: An analysis of attitudes on an urban college campus,journal article,56821C7E-1F2E-4078-BDAD-F0AB3B0D6472,Q18918145,682E3587-2E8E-41BA-A9D8-7236F10D22B4,10.1080/1361332032000109628,014f8184c6e9c63e31712e4c9cf602514263714a,http://doi.org/10.1080/1361332032000109628,36cd4bcf-cc70-4d4d-ae5c-ac6a47312ed0,2021-11-05T00:00:00Z,11,,,,,,,,4F09229E-9953-49F2-BAE5-E3FCB339DFC0,e3be4cfa-05de-4caa-85a5-e4725ae2d9a9,2004-05-02T00:00:00Z,11,014f8184c6e9c63e31712e4c9cf602514263714a,http://doi.org/10.1080/1361332032000109628,95a55492-9345-42f7-9c90-024f9feb369e,2021-11-05T00:00:00Z,11,CD9B8472-6B3D-46A1-B58D-CF89E1AC4617,The Ebonics Enigma: An analysis of attitudes on an urban college campus,014f8184c6e9c63e31712e4c9cf602514263714a,http://doi.org/10.1080/1361332032000109628,3e9db069-ae6b-4274-87d6-96d5eadc3fb8,2021-11-05T00:00:00Z,11,61B27237-F17A-4D0E-8A22-B113DF020B59,Q15751172,014f8184c6e9c63e31712e4c9cf602514263714a,http://doi.org/10.1080/1361332032000109628,4e554648-4eec-4e95-9193-ece637aa1753,2021-11-05T00:00:00Z,11,7F15A9E0-3F82-4565-A713-6A9781E51B9E,6,014f8184c6e9c63e31712e4c9cf602514263714a,http://doi.org/10.1080/1361332032000109628,0d4ceadb-a5f8-4717-a4c9-dba948b12f59,2021-11-05T00:00:00Z,11,411E4ED0-83CD-481B-BE8E-A87D6F2F9BF5,247-263,014f8184c6e9c63e31712e4c9cf602514263714a,http://doi.org/10.1080/1361332032000109628,5308432b-68e5-4d24-bdaf-8b749e0a791f,2021-11-05T00:00:00Z,11,2B6E51EC-0E2B-43EE-B31D-3EDB462B5833,3,014f8184c6e9c63e31712e4c9cf602514263714a,http://doi.org/10.1080/1361332032000109628,6bf1e8a3-816f-471f-857e-2c14e6962f67,2021-11-05T00:00:00Z,11
Q109417483,"African American Religions, 1500–2000: Colonialism, Democracy, and Freedom",journal article,5EFE8BA7-C125-4FEA-B525-0D15C9C2AD32,Q18918145,32B022BC-2DC0-49ED-9139-F2BD9EA9B7A8,10.1080/14769948.2016.1186351,d42a25ea0e09094c4d15478a43259c0e05085577,http://doi.org/10.1080/14769948.2016.1186351,f458c0cc-1988-4415-bd46-05b7cd3ebaa9,2021-11-05T00:00:00Z,11,,,,,,,,5176F60A-542E-421A-8439-71BE275978F6,594d9d4e-6e1d-47e8-89aa-71e90cab8cf2,2016-09-10T00:00:00Z,11,d42a25ea0e09094c4d15478a43259c0e05085577,http://doi.org/10.1080/14769948.2016.1186351,09daf235-b89e-49fa-b1f5-04674f2f74ec,2021-11-05T00:00:00Z,11,5429880E-C874-4DEB-8FFD-EDDFE3C11E5F,"African American Religions, 1500–2000: Colonialism, Democracy, and Freedom",d42a25ea0e09094c4d15478a43259c0e05085577,http://doi.org/10.1080/14769948.2016.1186351,1d3c1a69-aaea-4dc1-ad8a-bcd27774b05a,2021-11-05T00:00:00Z,11,26D02DE2-0A00-4D2B-B12D-E357CCD6C857,Q15816830,d42a25ea0e09094c4d15478a43259c0e05085577,http://doi.org/10.1080/14769948.2016.1186351,f41386f5-065a-4f34-97b7-1d549de30694,2021-11-05T00:00:00Z,11,CD941C91-4672-446C-ACC1-0C451ED68E13,14,d42a25ea0e09094c4d15478a43259c0e05085577,http://doi.org/10.1080/14769948.2016.1186351,1ccbeb2d-0d59-4f41-8c66-52b5f259f762,2021-11-05T00:00:00Z,11,E2C92B75-7EFE-4496-9F07-AE1B59142D56,169-171,d42a25ea0e09094c4d15478a43259c0e05085577,http://doi.org/10.1080/14769948.2016.1186351,13280ed5-e27e-4d36-b6ca-29dd886901a6,2021-11-05T00:00:00Z,11,A69C3D1A-36F6-4CCB-8449-CFFF585B2B94,2,d42a25ea0e09094c4d15478a43259c0e05085577,http://doi.org/10.1080/14769948.2016.1186351,ce954caf-7a92-47c7-8d33-8daaeed2ea10,2021-11-05T00:00:00Z,11
Q109417487,"“Be Real Black for Me”: The Icon, Idol, and Incarnation of America’s First Black President",journal article,ED2AE0B7-8533-4AB7-A3CE-AF4E7C74C93C,Q18918145,D7D09165-886C-4493-AF7F-474FDF049A9F,10.1080/14769948.2018.1411752,c153e4f3d86d6095189345c3dacf3fbd18088f11,http://doi.org/10.1080/14769948.2018.1411752,11f11572-6bf6-4857-994f-814c4b86c2e1,2021-11-05T00:00:00Z,11,,,,,,,,FFBB1F8C-46DA-485F-89C6-C8E967F3CCF2,94c0dec3-b646-4554-9997-865764c648ec,2017-12-12T00:00:00Z,11,c153e4f3d86d6095189345c3dacf3fbd18088f11,http://doi.org/10.1080/14769948.2018.1411752,e3386638-7df9-4411-9a76-ff2e0405dc36,2021-11-05T00:00:00Z,11,CC787D49-1834-4765-8C8A-452F04D181CF,"“Be Real Black for Me”: The Icon, Idol, and Incarnation of America’s First Black President",c153e4f3d86d6095189345c3dacf3fbd18088f11,http://doi.org/10.1080/14769948.2018.1411752,a47f6dd6-b187-443e-811e-e0f0cc87e416,2021-11-05T00:00:00Z,11,AF0BC648-439E-42C2-8A98-7558DB753EE2,Q15816830,c153e4f3d86d6095189345c3dacf3fbd18088f11,http://doi.org/10.1080/14769948.2018.1411752,4ae1ad14-9792-4b30-ba66-6aed61f19978,2021-11-05T00:00:00Z,11,65236E32-3A38-4D6A-AAB7-BA65C98919FB,16,c153e4f3d86d6095189345c3dacf3fbd18088f11,http://doi.org/10.1080/14769948.2018.1411752,ec6700c0-291c-4b71-b389-61c33d730fb3,2021-11-05T00:00:00Z,11,3F27FED6-DDB2-41FF-96DF-F8BFA66D6C59,61-72,c153e4f3d86d6095189345c3dacf3fbd18088f11,http://doi.org/10.1080/14769948.2018.1411752,2e879de1-31cc-44b2-8cff-9705be52edfa,2021-11-05T00:00:00Z,11,5420BE21-9CF3-496C-9787-4C839F17ABD2,1,c153e4f3d86d6095189345c3dacf3fbd18088f11,http://doi.org/10.1080/14769948.2018.1411752,ccb1319b-5029-4f80-be1c-2c4a2b694ae2,2021-11-05T00:00:00Z,11
Q109417489,“That’s Not How the Story Ends:” Vincent Harding’s Liberating Vision of African American Religious History,journal article,9B57EA73-EB67-422E-B061-D6352A529755,Q18918145,3788665E-1335-4C1A-BA9D-C68C16BAF893,10.1080/14769948.2019.1680515,567a925c5776441de3356a3696b1a0dee994324f,http://doi.org/10.1080/14769948.2019.1680515,48974f89-e494-48b9-a917-32798488fc3a,2021-11-05T00:00:00Z,11,,,,,,,,160BEC95-244F-4847-976E-418765B33A4C,9f887b11-a6e6-46ed-afbd-b4c86b097521,2019-10-23T00:00:00Z,11,567a925c5776441de3356a3696b1a0dee994324f,http://doi.org/10.1080/14769948.2019.1680515,af60ed56-025a-45be-8e0a-0ac910cb9721,2021-11-05T00:00:00Z,11,C74CFDDA-E7EB-4B85-B869-876044817587,“That’s Not How the Story Ends:” Vincent Harding’s Liberating Vision of African American Religious History,567a925c5776441de3356a3696b1a0dee994324f,http://doi.org/10.1080/14769948.2019.1680515,926e9356-1368-4b74-a61e-af6c28f19b90,2021-11-05T00:00:00Z,11,3C71C010-C4D7-41C6-A784-90B2661E04BE,Q15816830,567a925c5776441de3356a3696b1a0dee994324f,http://doi.org/10.1080/14769948.2019.1680515,11649d8a-f8c0-4a75-aff3-98c4e9c86c27,2021-11-05T00:00:00Z,11,411545DE-A57F-4DA6-B379-9BB5664A930A,17,567a925c5776441de3356a3696b1a0dee994324f,http://doi.org/10.1080/14769948.2019.1680515,432cadd8-47f1-4fc7-ad30-d4ddeb43c171,2021-11-05T00:00:00Z,11,CED8E307-37A4-4AC5-A3E6-9B7772801254,176-194,567a925c5776441de3356a3696b1a0dee994324f,http://doi.org/10.1080/14769948.2019.1680515,6254d831-18ac-430f-a23b-b28559a4c705,2021-11-05T00:00:00Z,11,5871A995-DF99-4FEA-BDE6-0E4301545F23,3,567a925c5776441de3356a3696b1a0dee994324f,http://doi.org/10.1080/14769948.2019.1680515,6d6a900e-d6aa-4f21-b830-cab69bcf04af,2021-11-05T00:00:00Z,11
Q109417493,Women in Late Antiquity: Pagan and Christian Lifestyles. Gillian Clark,journal article,03170133-28B5-4702-A861-7E5602BBC74A,Q18918145,737CAD3A-A315-473F-86DF-177005CDAD9F,10.1086/489478,b3c838836b0adf6ac6454ff824a8e6cc40c5b104,http://doi.org/10.1086/489478,eee3a4f4-7b71-4867-abe9-5803723a8b25,2021-11-05T00:00:00Z,11,,,,,,,,D30FFD0C-9186-455C-80E9-E1F936285A17,7bcec033-36a3-43cc-b448-ed251116d501,2005-08-03T00:00:00Z,11,b3c838836b0adf6ac6454ff824a8e6cc40c5b104,http://doi.org/10.1086/489478,ff1bbbe7-dee0-4e0a-8bf1-e2e2f23766d1,2021-11-05T00:00:00Z,11,7AF0BBEE-319A-4B3A-88C8-F1CCE9F447A0,Women in Late Antiquity: Pagan and Christian Lifestyles. Gillian Clark,b3c838836b0adf6ac6454ff824a8e6cc40c5b104,http://doi.org/10.1086/489478,de3c4be8-1f8a-43ad-9019-928734d89806,2021-11-05T00:00:00Z,11,C9D8576B-5390-4030-9A7C-5E805A85931E,Q7743622,b3c838836b0adf6ac6454ff824a8e6cc40c5b104,http://doi.org/10.1086/489478,b4cf4e65-7d7e-4af6-8d75-d7dd03904b20,2021-11-05T00:00:00Z,11,6B1FAC51-4B65-4E73-A2A6-3397F36001B1,74,b3c838836b0adf6ac6454ff824a8e6cc40c5b104,http://doi.org/10.1086/489478,82b4944f-c3ca-4fe3-ad87-e77c97c2f9e6,2021-11-05T00:00:00Z,11,4F9B71D6-0EC4-4954-B93F-34B49CF7FDC0,565-566,b3c838836b0adf6ac6454ff824a8e6cc40c5b104,http://doi.org/10.1086/489478,fbb36bbb-ca3b-4516-a32b-3e89556b5b90,2021-11-05T00:00:00Z,11,837C445F-BC08-4EFF-99FC-3AC505792600,4,b3c838836b0adf6ac6454ff824a8e6cc40c5b104,http://doi.org/10.1086/489478,938b2ca4-ef7c-470c-aa7c-cb8515a02565,2021-11-05T00:00:00Z,11
Q109417495,"The New Moses: A Matthean Typology. Dale C. Allison, Jr.",journal article,8C6981DB-F363-4B36-8F5C-E8E0E95411DD,Q18918145,CEE00B68-EA38-47BA-8FE8-414826CC11BC,10.1086/489630,258d9fe967864317fa9eecfc83fb6e500e283db4,http://doi.org/10.1086/489630,42e463c6-9d47-4764-9ac2-45e79c8f0233,2021-11-05T00:00:00Z,11,,,,,,,,67D89824-DB75-4421-8AF3-0F8829B894A5,9b86dc55-9395-4414-8a34-ab7b02a5ba11,2005-08-03T00:00:00Z,11,258d9fe967864317fa9eecfc83fb6e500e283db4,http://doi.org/10.1086/489630,530ad0b8-316b-4bba-9b2e-a7b4a9eff3b6,2021-11-05T00:00:00Z,11,154FB775-8689-44AA-976C-5EA6BD8FF8B6,"The New Moses: A Matthean Typology. Dale C. Allison, Jr.",258d9fe967864317fa9eecfc83fb6e500e283db4,http://doi.org/10.1086/489630,362c78e2-81bb-4ee4-a4c0-b2afc71c0c31,2021-11-05T00:00:00Z,11,25BE62AC-F631-4A6E-9BD1-B1E34EDE24B6,Q7743622,258d9fe967864317fa9eecfc83fb6e500e283db4,http://doi.org/10.1086/489630,590be8f5-a46a-4da8-9af6-b0afffccbd1d,2021-11-05T00:00:00Z,11,11803BD3-223D-4BB3-A1AC-79DBBD5EBE0E,75,258d9fe967864317fa9eecfc83fb6e500e283db4,http://doi.org/10.1086/489630,75fb2e74-607c-4ecf-8bc4-04b63d31cecd,2021-11-05T00:00:00Z,11,1EAB0CD0-22A9-446B-8FB0-000408BEC2D7,406-408,258d9fe967864317fa9eecfc83fb6e500e283db4,http://doi.org/10.1086/489630,6745ab70-db54-422f-a696-d8ff870aa925,2021-11-05T00:00:00Z,11,99C88262-4A58-49B6-B932-D454CC47039E,3,258d9fe967864317fa9eecfc83fb6e500e283db4,http://doi.org/10.1086/489630,ea949ed6-abf9-4036-b0e9-44e74a61d6ec,2021-11-05T00:00:00Z,11
Q109417499,Dual Allegiance: Freud as a Modern Jew. Moshe Gresser,journal article,FF0B87BB-28DA-4F66-AE5C-4806F5A650E9,Q18918145,4EDF93A0-76A5-441A-9146-44DF3B278408,10.1086/489841,192b65c16de029a6c5fae0da76845ac938ea3f6e,http://doi.org/10.1086/489841,88d113da-e811-43dc-9751-632992525023,2021-11-05T00:00:00Z,11,,,,,,,,C380272F-1193-4CA0-8229-B31892F1E6AD,dcc8461d-d37f-4ffc-bc2c-dfb554fa1509,2005-08-03T00:00:00Z,11,192b65c16de029a6c5fae0da76845ac938ea3f6e,http://doi.org/10.1086/489841,b9ebed25-1c0a-41dd-a83a-f709e859672e,2021-11-05T00:00:00Z,11,AF85B3BC-A87D-43FE-95D1-25E83E04991A,Dual Allegiance: Freud as a Modern Jew. Moshe Gresser,192b65c16de029a6c5fae0da76845ac938ea3f6e,http://doi.org/10.1086/489841,bbf8c0c3-451c-4fc3-82a8-1214589d3692,2021-11-05T00:00:00Z,11,41AF19B4-8F2E-4325-AFA1-D38C34A9B2CE,Q7743622,192b65c16de029a6c5fae0da76845ac938ea3f6e,http://doi.org/10.1086/489841,4160ec29-d1f6-44ae-830d-2233ad6773b4,2021-11-05T00:00:00Z,11,8A252604-990B-424C-B3D9-EED1440809F1,76,192b65c16de029a6c5fae0da76845ac938ea3f6e,http://doi.org/10.1086/489841,a60b8295-0f34-464e-a8d2-4eb4b7a7b2e9,2021-11-05T00:00:00Z,11,2899CB00-5E80-423D-ADDE-A69E3B21AE9C,510-512,192b65c16de029a6c5fae0da76845ac938ea3f6e,http://doi.org/10.1086/489841,c9c0f528-d9a5-4840-8470-b3cf295d504b,2021-11-05T00:00:00Z,11,F72BB555-FF10-4934-970D-469F28C51305,3,192b65c16de029a6c5fae0da76845ac938ea3f6e,http://doi.org/10.1086/489841,5c7886c4-ded7-47d5-8eb3-2e000d80f0e3,2021-11-05T00:00:00Z,11
Q109417501,The Jewish Novel in the Ancient World. Lawrence M. Wills,journal article,57EFBE43-B07A-45C9-A87E-771B807A56FA,Q18918145,5CBFFE45-2653-4F7E-B2D7-107EE6280F32,10.1086/490019,fa643836b160e463f8653effda7b65bc14310a76,http://doi.org/10.1086/490019,47e0434b-cca6-46ae-aa06-c5fee9efb579,2021-11-05T00:00:00Z,11,,,,,,,,D8662B45-B947-44EE-8B00-F5844C556301,603abb8a-a048-4571-b429-98f45e080bd7,2005-08-03T00:00:00Z,11,fa643836b160e463f8653effda7b65bc14310a76,http://doi.org/10.1086/490019,9c2a473a-066e-4146-b0b4-7016b27fd8d6,2021-11-05T00:00:00Z,11,25A92E23-FD71-44FC-9E21-79F90C624A54,The Jewish Novel in the Ancient World. Lawrence M. Wills,fa643836b160e463f8653effda7b65bc14310a76,http://doi.org/10.1086/490019,8d036feb-e8fa-40cd-a71d-7d0ab4b97bbf,2021-11-05T00:00:00Z,11,60DC2BDC-E1AA-4863-9D6C-453E4C6EEBE3,Q7743622,fa643836b160e463f8653effda7b65bc14310a76,http://doi.org/10.1086/490019,c54d5535-4483-4c09-bc9f-3b96e380258c,2021-11-05T00:00:00Z,11,494EF612-0325-42C6-93A0-1D431CD9CA20,77,fa643836b160e463f8653effda7b65bc14310a76,http://doi.org/10.1086/490019,6df7a34c-51c4-46c7-9e7c-0f442d49c2a4,2021-11-05T00:00:00Z,11,4510F317-6E74-4942-83E6-D1BF7E1C7F92,350-351,fa643836b160e463f8653effda7b65bc14310a76,http://doi.org/10.1086/490019,68cadf78-caa0-4215-b14f-35c5ce72df57,2021-11-05T00:00:00Z,11,014CDC05-61A3-41E5-9DD8-EFA33DE75C56,2,fa643836b160e463f8653effda7b65bc14310a76,http://doi.org/10.1086/490019,29ea20a8-f294-455e-ad9f-0e226f048113,2021-11-05T00:00:00Z,11
Q109417502,Vehicle for God: The Metaphorical Theology of Eberhard Jüngel. Roland Daniel Zimany,journal article,8D47D124-0BCD-4DCE-B456-EE6D6EEADC03,Q18918145,B65B1505-91AD-4A37-9E21-67C317BBE920,10.1086/490042,5045b421272450608e072a7af575bba2e4cb2261,http://doi.org/10.1086/490042,42a89c92-b155-4c0a-b6f9-b051a2f28872,2021-11-05T00:00:00Z,11,,,,,,,,CD4B29F2-DCF0-45BF-8AF4-BED06A5A7BD4,b4a99380-5a93-4275-a5c1-a51a1843da27,2005-08-03T00:00:00Z,11,5045b421272450608e072a7af575bba2e4cb2261,http://doi.org/10.1086/490042,2c3309ad-96c6-4193-999f-aa8dc84c23a2,2021-11-05T00:00:00Z,11,D936D43A-88D7-4FF9-A3EC-FF82ABB67540,Vehicle for God: The Metaphorical Theology of Eberhard Jüngel. Roland Daniel Zimany,5045b421272450608e072a7af575bba2e4cb2261,http://doi.org/10.1086/490042,a329860d-6e59-4431-a6eb-7f7ba59ccfde,2021-11-05T00:00:00Z,11,D304D25D-0675-4E3F-8385-D9DD991F13C0,Q7743622,5045b421272450608e072a7af575bba2e4cb2261,http://doi.org/10.1086/490042,2fb4d4ad-6d2a-47cb-b73a-05b620ebeeff,2021-11-05T00:00:00Z,11,06787843-B989-4508-9BFA-0A1891761D88,77,5045b421272450608e072a7af575bba2e4cb2261,http://doi.org/10.1086/490042,49545686-fb7d-46ea-88f8-c4b13d8d3fef,2021-11-05T00:00:00Z,11,2EE71D68-3AC9-41F2-88F7-128AA97FA514,480-481,5045b421272450608e072a7af575bba2e4cb2261,http://doi.org/10.1086/490042,1be3ed3f-d5f0-4056-8fd2-0b7987460d27,2021-11-05T00:00:00Z,11,819C6259-90A4-444A-8F6E-F6CC73F9033A,3,5045b421272450608e072a7af575bba2e4cb2261,http://doi.org/10.1086/490042,7204074e-063f-47c5-aeac-2e69cb0818b9,2021-11-05T00:00:00Z,11
Q109417503,The Fourth Great Awakening and the Future of Egalitarianism. Robert William Fogel,journal article,EE8F7F33-83D7-47C7-8028-8745075177DE,Q18918145,9FED8031-3651-4AE0-9126-14D35F05A4A5,10.1086/490953,549a7bbbbd91668c359f2f17e93ce0db183a6064,http://doi.org/10.1086/490953,3e453eb2-cf02-41bb-9e74-ae9c45be5c56,2021-11-05T00:00:00Z,11,,,,,,,,47ED6BAE-DF40-46C0-8B61-59A842DA27B8,8e13458f-2b72-463d-af61-2f1be64ecd07,2005-08-03T00:00:00Z,11,549a7bbbbd91668c359f2f17e93ce0db183a6064,http://doi.org/10.1086/490953,7e9284cf-afe1-4b2f-83f2-8e5b34f9cd92,2021-11-05T00:00:00Z,11,D926973E-4D98-4BFC-9195-4925FFC8BEAA,The Fourth Great Awakening and the Future of Egalitarianism. Robert William Fogel,549a7bbbbd91668c359f2f17e93ce0db183a6064,http://doi.org/10.1086/490953,5512e88d-ce0c-49fc-9147-bc1240665bc3,2021-11-05T00:00:00Z,11,C040E341-AEBC-4A04-98A2-084ACD21CE9C,Q7743622,549a7bbbbd91668c359f2f17e93ce0db183a6064,http://doi.org/10.1086/490953,d1e2ffe2-20c1-4c4e-9682-559350c10168,2021-11-05T00:00:00Z,11,FFAFA9BF-2D76-42A6-A38D-C9A86FC63F48,81,549a7bbbbd91668c359f2f17e93ce0db183a6064,http://doi.org/10.1086/490953,0480f047-5609-40d0-baf0-dd0eaffd44a2,2021-11-05T00:00:00Z,11,CCA0E1D6-809D-43CF-9FDA-CE3C5B0C4EB8,647-648,549a7bbbbd91668c359f2f17e93ce0db183a6064,http://doi.org/10.1086/490953,a4fedb05-e027-4ee3-940e-6649d9817367,2021-11-05T00:00:00Z,11,E993FCBA-A3F3-4AF1-A5C8-C04899E09057,4,549a7bbbbd91668c359f2f17e93ce0db183a6064,http://doi.org/10.1086/490953,8b6690c3-0c17-40e8-ac59-2ad179071f18,2021-11-05T00:00:00Z,11
Q109417504,"The Ambiguous Infinite: Jüngel, Marion, and the God of Descartes",journal article,304C5BB2-7C6B-4200-B9EB-52C915E3FFC6,Q18918145,656B66D1-76E1-4052-953E-84D4D6437A01,10.1086/490995,5f1ba245af4215eecb35fff086b24d55b45405b3,http://doi.org/10.1086/490995,286a1e6f-6259-4cf0-9356-6fda26e9c039,2021-11-05T00:00:00Z,11,,,,,,,,09435D8E-D278-42E3-8E4F-69078FD48B91,69110c55-4376-44ec-bcee-16ba139597ce,2005-08-03T00:00:00Z,11,5f1ba245af4215eecb35fff086b24d55b45405b3,http://doi.org/10.1086/490995,115a531e-b3a6-4072-b154-daa48607f537,2021-11-05T00:00:00Z,11,63C6D84F-9372-4B83-94D7-D0CE03113B0E,"The Ambiguous Infinite: Jüngel, Marion, and the God of Descartes",5f1ba245af4215eecb35fff086b24d55b45405b3,http://doi.org/10.1086/490995,b30305a2-3ceb-4bac-823f-cb1101c98900,2021-11-05T00:00:00Z,11,6CBFDE0F-794D-4007-9ED5-A04F70C5F587,Q7743622,5f1ba245af4215eecb35fff086b24d55b45405b3,http://doi.org/10.1086/490995,b5887f70-f2b3-45ea-82c7-a895cc8e3821,2021-11-05T00:00:00Z,11,21FEABAA-6335-4957-BDA7-5D98B778F131,82,5f1ba245af4215eecb35fff086b24d55b45405b3,http://doi.org/10.1086/490995,ec2fe8ab-55d8-460f-bef0-5eaf6c98fe89,2021-11-05T00:00:00Z,11,ED86B52D-DBC8-4028-B879-6964446F46C8,75-96,5f1ba245af4215eecb35fff086b24d55b45405b3,http://doi.org/10.1086/490995,35ae09cd-3a40-49de-a6db-d822667b59ce,2021-11-05T00:00:00Z,11,B1AB3D2F-C029-404E-9ABB-88178A3025DA,1,5f1ba245af4215eecb35fff086b24d55b45405b3,http://doi.org/10.1086/490995,0b2902d1-1ee4-4925-80c3-920a06471556,2021-11-05T00:00:00Z,11
