qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q111731374,Afterword,academic book chapter,296B138B-6506-499E-BF61-DD25B1676D19,Q21481766,E8868931-D8B2-4411-B928-389882E025DA,10.1093/OSO/9780190280192.003.0010,a13816540da5e94e8960d7bd598700e8c1b8910b,http://doi.org/10.1093/OSO/9780190280192.003.0010,1c78abea-e3a1-442d-86e4-95e31bd7a5b0,2022-04-26T00:00:00Z,11,,,,,,,,18B8852D-3E77-44BD-A4DD-A58E3D0A57FA,68ebdcfe-ce6a-4009-8e6d-6947830d9038,2017-08-22T00:00:00Z,11,a13816540da5e94e8960d7bd598700e8c1b8910b,http://doi.org/10.1093/OSO/9780190280192.003.0010,b1a1645e-ff51-4368-9e73-eb3dcd6355ff,2022-04-26T00:00:00Z,11,D5B7F90F-A644-4A12-81A1-80ADBDF17CAF,Afterword,a13816540da5e94e8960d7bd598700e8c1b8910b,http://doi.org/10.1093/OSO/9780190280192.003.0010,16e34ba3-a2ac-4e15-9155-c4da5ef6c17a,2022-04-26T00:00:00Z,11,3C0BEE4D-0E7A-49B1-93D2-4451860BE12E,Q111725110,a13816540da5e94e8960d7bd598700e8c1b8910b,http://doi.org/10.1093/OSO/9780190280192.003.0010,e6771120-32ec-4ade-8c92-ec2c792fd2cb,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59720EBF-5AD8-4B72-B9EF-F39F5E5F922E,Q217595,a13816540da5e94e8960d7bd598700e8c1b8910b,http://doi.org/10.1093/OSO/9780190280192.003.0010,c18c9faf-ae7a-4f5a-b1bd-686d452b765e,2022-04-26T00:00:00Z,11
Q111731375,"Beyond the God/Man Duo: Globalization, Feminist Theology, and Religious Subjectivity",encyclopedia article,F95E2A1C-0C60-4032-88CA-ACB171196010,Q13433827,102469B7-4B8B-4CBA-8C14-0702CD79E80A,10.1093/OXFORDHB/9780199273881.003.0018,ddf7b3978a6a64e02847073d2b06c8cc5ef9dceb,http://doi.org/10.1093/OXFORDHB/9780199273881.003.0018,afdf5801-917f-4c1d-97bd-7abedac0afc2,2022-04-26T00:00:00Z,11,,,,,,,,8F3CC049-D605-44EC-B6FA-FE6AA5A3A19C,eaaf691d-e250-4ad3-8edb-ee0a004cd712,2012-01-12T00:00:00Z,11,ddf7b3978a6a64e02847073d2b06c8cc5ef9dceb,http://doi.org/10.1093/OXFORDHB/9780199273881.003.0018,0340e02b-0513-46d1-8aa5-5bfc3583714a,2022-04-26T00:00:00Z,11,FD8ABE83-5DB5-4616-82BE-7A4931DD5DE4,"Beyond the God/Man Duo: Globalization, Feminist Theology, and Religious Subjectivity",ddf7b3978a6a64e02847073d2b06c8cc5ef9dceb,http://doi.org/10.1093/OXFORDHB/9780199273881.003.0018,5e0c4af8-d8f1-4786-bca1-3d03811be55d,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF43C40D-9F3D-4C39-A091-BBD163C7C582,Q217595,ddf7b3978a6a64e02847073d2b06c8cc5ef9dceb,http://doi.org/10.1093/OXFORDHB/9780199273881.003.0018,272ffc4b-8c59-4abe-b33b-f27c2b58665c,2022-04-26T00:00:00Z,11
Q111731376,Christianity and Sexuality,academic book chapter,AECD1F12-980C-4386-852B-570836E1C023,Q21481766,1D1CD4DD-B270-406C-B207-FEAF47A87101,10.1007/978-1-4614-6086-2_9040,b1e5408d36908be90a9e4675ab324e7bd5b89301,http://doi.org/10.1007/978-1-4614-6086-2_9040,4b06ee63-b98e-4a93-97f8-0810624cca51,2022-04-26T00:00:00Z,11,,,,,,,,4F669B20-2241-406E-B2D4-E7FB58EEF09C,9a2eaef4-1ee5-45f4-bf5f-3d8e7a2710ed,2013-12-02T00:00:00Z,11,b1e5408d36908be90a9e4675ab324e7bd5b89301,http://doi.org/10.1007/978-1-4614-6086-2_9040,db89cf12-4e7a-4a2c-b005-defce614aa0b,2022-04-26T00:00:00Z,11,2326FBDD-F956-4BAB-8090-EDE913779EAC,Christianity and Sexuality,b1e5408d36908be90a9e4675ab324e7bd5b89301,http://doi.org/10.1007/978-1-4614-6086-2_9040,fcec55e1-ea04-47a6-ad7a-d159ba9b36a3,2022-04-26T00:00:00Z,11,5ED93463-F2DA-487E-A0F7-3F05777930B8,Q111725103,b1e5408d36908be90a9e4675ab324e7bd5b89301,http://doi.org/10.1007/978-1-4614-6086-2_9040,3e53e44b-8a21-4c07-8592-e13be96eb94a,2022-04-26T00:00:00Z,11,,,,,,,,46401853-C773-43ED-8FD2-49EC17EB3542,331-334,b1e5408d36908be90a9e4675ab324e7bd5b89301,http://doi.org/10.1007/978-1-4614-6086-2_9040,e3c1126c-eef6-4578-a59b-b51ee3be85d4,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,C633F93D-CA03-42EA-89F8-274F0FB90BAA,Q2313945,b1e5408d36908be90a9e4675ab324e7bd5b89301,http://doi.org/10.1007/978-1-4614-6086-2_9040,d45c7a95-1934-4492-aa80-1c0d7ebca316,2022-04-26T00:00:00Z,11
Q111731377,"Decolonizing Spectatorship: Photography, Theology, and New Media",academic book chapter,A3862ABC-D30F-44A1-BE4C-59ED054E1201,Q21481766,8BA2212C-3761-4DDA-95D7-79EB617BB4F1,10.2307/J.CTV1M46FSX.9,0d281520f047b53121b17898070dc656b301019a,http://doi.org/10.2307/J.CTV1M46FSX.9,39efe5ca-7d31-4dbd-b8aa-c5bd018bf7c0,2022-04-26T00:00:00Z,11,,,,,,,,AEA4E160-4DC3-48F8-BFEC-2087EAC3163F,d7c45f68-8e88-40fb-b574-e22e05d2fe68,2021-05-03T00:00:00Z,11,0d281520f047b53121b17898070dc656b301019a,http://doi.org/10.2307/J.CTV1M46FSX.9,942a24a7-9433-4793-981f-89420786923c,2022-04-26T00:00:00Z,11,24743600-D3B8-403A-83DF-FF806CB603C7,"Decolonizing Spectatorship: Photography, Theology, and New Media",0d281520f047b53121b17898070dc656b301019a,http://doi.org/10.2307/J.CTV1M46FSX.9,447dc791-21d1-41a4-a8cc-4496ff62c407,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,BC5A0E03-8D38-4C15-9186-E015C12FF87A,127-150,0d281520f047b53121b17898070dc656b301019a,http://doi.org/10.2307/J.CTV1M46FSX.9,74d784f2-1a73-4cc5-9c85-1295b256f205,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,2544DF6E-C095-4784-9A74-F1AD1ABEB268,Q3041095,0d281520f047b53121b17898070dc656b301019a,http://doi.org/10.2307/J.CTV1M46FSX.9,a7c808be-36a0-4f5f-bcdb-a877b52c62d9,2022-04-26T00:00:00Z,11
Q111731378,Deep Solidarity: Dealing with Oppression and Exploitation Beyond Charity and Advocacy,academic book chapter,2AED556C-6CF4-4BF1-998C-D30DA1F978DC,Q21481766,96361506-B27A-4E46-B37A-D1FADC5DCB93,10.5325/J.CTV14GP64T.12,fb3c78ec682cdd672090ab24b480b65659de9598,http://doi.org/10.5325/J.CTV14GP64T.12,e8adc943-afde-4d4c-a317-d2f7abcba82e,2022-04-26T00:00:00Z,11,,,,,,,,D0CA642F-C53C-40BE-B2EE-1454E9ABA171,030c5639-b5d0-4d51-969d-b9b5a17e70b7,2020-08-20T00:00:00Z,11,fb3c78ec682cdd672090ab24b480b65659de9598,http://doi.org/10.5325/J.CTV14GP64T.12,0ef17459-6917-4fe8-8b47-224bf0c6d222,2022-04-26T00:00:00Z,11,E64A0475-BEC2-46EF-98E7-0474814A90C2,Deep Solidarity: Dealing with Oppression and Exploitation Beyond Charity and Advocacy,fb3c78ec682cdd672090ab24b480b65659de9598,http://doi.org/10.5325/J.CTV14GP64T.12,452159b5-0835-42d8-8e30-7e023797490d,2022-04-26T00:00:00Z,11,FAEC118F-7BD5-4C9F-8950-3F6DCB722D82,Q111725122,fb3c78ec682cdd672090ab24b480b65659de9598,http://doi.org/10.5325/J.CTV14GP64T.12,3aceac4e-4265-462a-a52e-37d2bc8aa1ce,2022-04-26T00:00:00Z,11,,,,,,,,38CC322A-E1F9-4248-B98C-D9AAA860C9E2,89-102,fb3c78ec682cdd672090ab24b480b65659de9598,http://doi.org/10.5325/J.CTV14GP64T.12,294920f4-dcd7-4a56-883c-ca087d15010c,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,1C6C9073-8D74-465D-8B65-F9FA7F47F9D9,Q7163300,fb3c78ec682cdd672090ab24b480b65659de9598,http://doi.org/10.5325/J.CTV14GP64T.12,f952e3b1-362a-419d-8750-241b1fa01319,2022-04-26T00:00:00Z,11
Q111731379,Divine Justice in the Book of Job,academic book chapter,273D3A2E-155D-4535-A334-C47EBA569EE1,Q21481766,E08622D2-4C2C-4EBF-86D1-A11023C3AD90,10.1017/9781108562072.022,622b3297521ac4a693012e9a2121b262e4cea761,http://doi.org/10.1017/9781108562072.022,a3fa00c8-17bc-444f-8cf2-bbf76e0b3149,2022-04-26T00:00:00Z,11,,,,,,,,9CE3ACF2-41FB-4FF9-814E-09F1A870E213,886ae64a-13f4-4afc-a4fe-1f7a4b094edb,2021-02-05T00:00:00Z,11,622b3297521ac4a693012e9a2121b262e4cea761,http://doi.org/10.1017/9781108562072.022,273d3935-96a0-4a1f-97df-6814795a696c,2022-04-26T00:00:00Z,11,24E8F589-93A9-412C-AA29-58F69B58CAA4,Divine Justice in the Book of Job,622b3297521ac4a693012e9a2121b262e4cea761,http://doi.org/10.1017/9781108562072.022,1ac100cf-df4d-418a-a527-66e695969fcf,2022-04-26T00:00:00Z,11,CFDE342B-FBD9-4A7B-B950-F9C46083DFF7,Q111725142,622b3297521ac4a693012e9a2121b262e4cea761,http://doi.org/10.1017/9781108562072.022,0e75c5ad-fc1f-455f-becf-28aa51062275,2022-04-26T00:00:00Z,11,,,,,,,,58C11EB5-B90D-4E79-8508-28D3722491A3,257-273,622b3297521ac4a693012e9a2121b262e4cea761,http://doi.org/10.1017/9781108562072.022,b7914c2c-464f-47be-a3ff-ae47d599773a,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,D88D36B9-CA65-4FA1-A3A7-0FA5E2A9CCDB,Q912887,622b3297521ac4a693012e9a2121b262e4cea761,http://doi.org/10.1017/9781108562072.022,4c8b22a6-c2a5-4e88-b5e8-3d274e4e4238,2022-04-26T00:00:00Z,11
Q111731380,Divining Differences: Irigaray and Religion,academic book chapter,1DAB2F53-104A-4597-B043-CAB81F69C843,Q21481766,D0960A63-94C2-421F-96F7-3A3A087A2304,10.4324/9781315010823-4,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,d9e0f870-9948-41fe-8a11-a64ccc858ec2,2022-04-26T00:00:00Z,11,,,,,,,,A990FC81-EE01-472C-97D5-59EBB310B1A7,5193627f-deb5-498a-bc2e-b4b1104f54fa,2020-04-20T00:00:00Z,11,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,c1e7072e-3471-4e8b-93f3-957baf987879,2022-04-26T00:00:00Z,11,52C92BE1-6C88-47CA-8DF7-8D124890EC7D,Divining Differences: Irigaray and Religion,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,648b9ab9-9ed5-4fdd-83bf-a4c4db00a6ea,2022-04-26T00:00:00Z,11,FADAB7FA-0425-4740-9822-316C8F062BA7,Q111725102,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,85b8598e-98d4-429e-b2f5-168d3a7225b3,2022-04-26T00:00:00Z,11,,,,,,,,1D8A54BE-F228-498D-9F36-C5879AABF3EF,29-40,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,afbdf7f1-0251-409e-9edd-b88a4a7512ae,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,8BC9EBE7-1AA6-4DB2-805B-A12418D5C62E,9781315010823,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,1e523594-2a16-438a-84e7-5492bd714405,2022-04-26T00:00:00Z,11,2E4C2643-3829-4A10-9B93-CDEE24A8BE30,Q1508259,fce80aa9a0eb7fc7a16bed4660c0439074b95ef3,http://doi.org/10.4324/9781315010823-4,9f7bb828-479e-43e8-8e73-28ebbb4142a9,2022-04-26T00:00:00Z,11
Q111731381,Economics,academic book chapter,E3B634F7-77BE-441B-8AAA-6F571D9030CD,Q21481766,59C3EB32-7495-477E-BDC3-E1D51577C2EF,10.1002/9781444324082.CH8,90114b87efd16cec43ac0f436f390966ef6cb22e,http://doi.org/10.1002/9781444324082.CH8,7d1143e1-e67a-407d-8149-2091b4c2e76b,2022-04-26T00:00:00Z,11,,,,,,,,B747B68B-4C4C-4964-BC75-D5D5C721E811,46995c37-50ba-4662-bbb8-b54ba90611e7,2010-11-12T00:00:00Z,11,90114b87efd16cec43ac0f436f390966ef6cb22e,http://doi.org/10.1002/9781444324082.CH8,1960f674-5a3f-4f0c-87c3-d08fab6205c2,2022-04-26T00:00:00Z,11,F6B390E1-AE32-4E13-8802-65AB0E23D154,Economics,90114b87efd16cec43ac0f436f390966ef6cb22e,http://doi.org/10.1002/9781444324082.CH8,a849838e-c147-42ad-a6f6-d9f181cd265c,2022-04-26T00:00:00Z,11,5850256D-6204-49D2-9590-795504193C4F,Q111725111,90114b87efd16cec43ac0f436f390966ef6cb22e,http://doi.org/10.1002/9781444324082.CH8,2cd414af-25d6-4366-a562-458b1a435090,2022-04-26T00:00:00Z,11,,,,,,,,8A6BE36C-D4E5-4AAF-866B-7E6F9088484C,105-116,90114b87efd16cec43ac0f436f390966ef6cb22e,http://doi.org/10.1002/9781444324082.CH8,ac674c99-19bf-41cf-83c3-0533c04c386c,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,46B27C01-AB8D-4B4E-B2AC-DBC5904AF284,Q767319,90114b87efd16cec43ac0f436f390966ef6cb22e,http://doi.org/10.1002/9781444324082.CH8,afd7bee2-8993-45d2-b904-9718aa5a0bc3,2022-04-26T00:00:00Z,11
Q111731383,Exogamy and Divorce in Ezra and Nehemiah,encyclopedia article,F1151EAA-7109-402F-90C2-43528769C328,Q13433827,E63E61D0-2B5A-4362-8465-2F4D866861E6,10.1093/OXFORDHB/9780190261160.013.38,493c859712144c8283df9216449414c92d8bdee5,http://doi.org/10.1093/OXFORDHB/9780190261160.013.38,446e3cbb-865e-4034-8b76-44ff2a5cad0b,2022-04-26T00:00:00Z,11,,,,,,,,EDB62B6B-DCF7-46D5-B9C3-D70BB3FB15DD,0feadcc0-9d2e-4064-aa1d-a6ac889fd5cd,2020-11-10T00:00:00Z,11,493c859712144c8283df9216449414c92d8bdee5,http://doi.org/10.1093/OXFORDHB/9780190261160.013.38,343b1e5d-5873-437b-97ac-e2da425a4c7d,2022-04-26T00:00:00Z,11,ED67DAC4-5437-4435-836D-8E833AAE053E,Exogamy and Divorce in Ezra and Nehemiah,493c859712144c8283df9216449414c92d8bdee5,http://doi.org/10.1093/OXFORDHB/9780190261160.013.38,b54a2186-2352-414b-976c-74b1ac8078fb,2022-04-26T00:00:00Z,11,E2D98355-49F2-48B5-936F-1C4F99F1FAC0,Q111725118,493c859712144c8283df9216449414c92d8bdee5,http://doi.org/10.1093/OXFORDHB/9780190261160.013.38,83518f8f-ae2e-4606-bcd1-1c1b1ea5f801,2022-04-26T00:00:00Z,11,,,,,,,,C6AC9C7B-AD65-4FC3-AA94-D1F01CC97AB8,227-240,493c859712144c8283df9216449414c92d8bdee5,http://doi.org/10.1093/OXFORDHB/9780190261160.013.38,050e459b-ded8-43f2-a2c9-36de61da65a2,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,CE756F96-6910-4E23-879C-D54C8242CACF,Q217595,493c859712144c8283df9216449414c92d8bdee5,http://doi.org/10.1093/OXFORDHB/9780190261160.013.38,03ca0aa0-01eb-463e-bac0-ac984746b96e,2022-04-26T00:00:00Z,11
Q111731384,For the Beauty of the World: Vision and Moral Order in Martin Luther King Jr.'s World House,academic book chapter,8999DAFC-8537-45DD-A9D9-483929A4B80D,Q21481766,E4072C3A-1209-46BA-9C46-A0991AB16037,10.2307/J.CTVFXV9J2.6,0bbd904f9cfd796caa60f2f196a5bb52f9fe4f5d,http://doi.org/10.2307/J.CTVFXV9J2.6,dd42f847-b627-4984-a25b-227096ed6940,2022-04-26T00:00:00Z,11,,,,,,,,C6ABBC49-4F33-4186-9C28-5F42D34A92B0,712727dc-5043-4214-804f-97b5a4c7356e,2019-10-26T00:00:00Z,11,0bbd904f9cfd796caa60f2f196a5bb52f9fe4f5d,http://doi.org/10.2307/J.CTVFXV9J2.6,ce19daee-f419-4663-a944-16be87af08e2,2022-04-26T00:00:00Z,11,D85033A2-2CB7-4CDC-B0E2-80E7019D56D5,For the Beauty of the World: Vision and Moral Order in Martin Luther King Jr.'s World House,0bbd904f9cfd796caa60f2f196a5bb52f9fe4f5d,http://doi.org/10.2307/J.CTVFXV9J2.6,902528f2-7714-4db9-b44d-dd587d9ed76d,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,E25BE6C3-7B5B-4D87-9C97-E1FF8C6469DB,19-36,0bbd904f9cfd796caa60f2f196a5bb52f9fe4f5d,http://doi.org/10.2307/J.CTVFXV9J2.6,4c161f68-4603-4ed6-9afe-45f975c0a7cb,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,8C4A312B-FEBB-4F9B-95DC-A55E4537FBF1,Q7895456,0bbd904f9cfd796caa60f2f196a5bb52f9fe4f5d,http://doi.org/10.2307/J.CTVFXV9J2.6,861ed3ef-c2e4-4a36-b6cd-07c5934c0a53,2022-04-26T00:00:00Z,11
Q111731385,"Foreword A Call to Personal, Transformative, Autobiographical Criticism: Reflections on the Work of Ingrid Rosa Kitzberger",academic book chapter,D0CEF15B-6FC5-47AE-AAE2-E2FC8BF3E54B,Q21481766,836B58E1-17CC-442C-8F9E-ED4FD611164F,10.2307/J.CTVRS8Z3V.5,45287ad5093d81ced32c55f6729ec8d40564c9b6,http://doi.org/10.2307/J.CTVRS8Z3V.5,193275b1-acba-4a37-ae67-71d7f873c66f,2022-04-26T00:00:00Z,11,,,,,,,,69EBE5F2-D075-4FEE-96ED-138A14C44FED,e06394fb-2cad-4037-a4e5-dde6b9177720,2019-11-20T00:00:00Z,11,45287ad5093d81ced32c55f6729ec8d40564c9b6,http://doi.org/10.2307/J.CTVRS8Z3V.5,ceb60e99-7e83-4c33-8fa2-eab277711448,2022-04-26T00:00:00Z,11,98B67816-2C05-4803-84D3-B777370F9C7C,"Foreword A Call to Personal, Transformative, Autobiographical Criticism: Reflections on the Work of Ingrid Rosa Kitzberger",45287ad5093d81ced32c55f6729ec8d40564c9b6,http://doi.org/10.2307/J.CTVRS8Z3V.5,e56096c3-3a19-4467-9801-c70269061df0,2022-04-26T00:00:00Z,11,CC59ED37-E3DB-4A4D-9F0D-9D39980336A1,Q111725139,45287ad5093d81ced32c55f6729ec8d40564c9b6,http://doi.org/10.2307/J.CTVRS8Z3V.5,a7007571-90a2-4600-9dfb-a220736f9078,2022-04-26T00:00:00Z,11,,,,,,,,6BB1C485-76DE-4349-BF36-FED14DC9BC48,1-26,45287ad5093d81ced32c55f6729ec8d40564c9b6,http://doi.org/10.2307/J.CTVRS8Z3V.5,a7c14b5a-9d01-4233-b349-a1173c0bcea2,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,70185653-A67B-40AB-A3A3-48AF4E91357D,Q100324324,45287ad5093d81ced32c55f6729ec8d40564c9b6,http://doi.org/10.2307/J.CTVRS8Z3V.5,3dec976b-d5c3-49ea-8de5-1360f4505b26,2022-04-26T00:00:00Z,11
Q111731386,From Mountain to Mountain: The Reign of God in Daniel 2,academic book chapter,1AF80538-58E2-45E7-AE9F-6A4321D2F473,Q21481766,EF7A1B22-8001-4CA4-967E-5FE2D13C74D1,10.1515/9781575065366-026,c5752b3549c11a112c1babefe63372c270d09847,http://doi.org/10.1515/9781575065366-026,f2f61f11-02c7-45db-9499-ad7d0cb6b0b2,2022-04-26T00:00:00Z,11,,,,,,,,6E3ED0A7-ED2E-4878-948E-AF00CFC93ABC,a3f0c05e-5020-4b4f-9240-5947b9ff4eca,2021-07-16T00:00:00Z,11,c5752b3549c11a112c1babefe63372c270d09847,http://doi.org/10.1515/9781575065366-026,91667a9c-2fdc-4724-b707-c706744c913d,2022-04-26T00:00:00Z,11,FE6BBF8F-4F5E-480E-9494-7132227F5FB2,From Mountain to Mountain: The Reign of God in Daniel 2,c5752b3549c11a112c1babefe63372c270d09847,http://doi.org/10.1515/9781575065366-026,b2521c16-db5b-4464-8946-8e1f6ed87869,2022-04-26T00:00:00Z,11,A375702F-9287-4B11-A879-66B41CF7B4E0,Q111725145,c5752b3549c11a112c1babefe63372c270d09847,http://doi.org/10.1515/9781575065366-026,ca6aec23-0eea-4d60-9810-eb0734ce55c8,2022-04-26T00:00:00Z,11,,,,,,,,D633C4DF-02CF-42A1-A017-6D5AF2C95B22,355-374,c5752b3549c11a112c1babefe63372c270d09847,http://doi.org/10.1515/9781575065366-026,936119e0-bed4-44a0-baef-50c8181ce6ad,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,A7B0FCC5-9ED8-4DDE-BB96-9406A091CEDD,Q7163300,c5752b3549c11a112c1babefe63372c270d09847,http://doi.org/10.1515/9781575065366-026,2274f4a6-1f00-4839-a3f2-cd2bd583ab8d,2022-04-26T00:00:00Z,11
Q111731387,God,academic book chapter,4EC6AD3C-9AF1-430C-969B-17787B4C5D6F,Q21481766,66C9B85D-262E-40F3-8EFA-F6F0750CF99A,10.2307/J.CTV1HQDHMW.6,ebf69a5b78ca30889f743c56fb8d91cfefb2f56f,http://doi.org/10.2307/J.CTV1HQDHMW.6,8a44814b-ebbd-4dd7-9378-05433cd6950b,2022-04-26T00:00:00Z,11,,,,,,,,063FF882-F094-4974-A68A-25C684D0A4F2,3041e732-264f-412a-9058-331afe39e18d,2021-03-12T00:00:00Z,11,ebf69a5b78ca30889f743c56fb8d91cfefb2f56f,http://doi.org/10.2307/J.CTV1HQDHMW.6,5bce4429-87bb-4d85-af7e-5f7e473231fc,2022-04-26T00:00:00Z,11,0C657252-B271-41B2-AF49-C3F071402E55,God,ebf69a5b78ca30889f743c56fb8d91cfefb2f56f,http://doi.org/10.2307/J.CTV1HQDHMW.6,89cfe473-73bb-49bd-b473-9b279e97abab,2022-04-26T00:00:00Z,11,8F519E1A-B93B-4BA7-937C-C6E17DD3A7D0,Q111725138,ebf69a5b78ca30889f743c56fb8d91cfefb2f56f,http://doi.org/10.2307/J.CTV1HQDHMW.6,32ab2d1d-a647-4e9f-b23a-e5a4d14b5b1d,2022-04-26T00:00:00Z,11,,,,,,,,941CB6DC-1434-4BA2-AC7C-51C3920414DA,19-76,ebf69a5b78ca30889f743c56fb8d91cfefb2f56f,http://doi.org/10.2307/J.CTV1HQDHMW.6,0b4f4dff-7fb0-4f80-a724-a7907a3e3e98,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,9E19B413-30BE-4BEA-817B-47F88F1AEAEE,Q89377628,ebf69a5b78ca30889f743c56fb8d91cfefb2f56f,http://doi.org/10.2307/J.CTV1HQDHMW.6,b953034f-2651-465d-96d0-1c7a293be9e5,2022-04-26T00:00:00Z,11
Q111731388,Grassroots Social Movements,academic book chapter,181606B2-9730-45A0-9AE2-1A5F12DA1B14,Q21481766,5A2F00A2-CA3B-43DA-A99E-D414594D57C8,10.1002/9781119133759.CH40,5bb0fcecfbaaa48c002b3b3729fe7f445b81f126,http://doi.org/10.1002/9781119133759.CH40,2cdf858c-4859-4189-a589-823e27feb923,2022-04-26T00:00:00Z,11,,,,,,,,B3FE0F62-567C-4DA1-8980-FAD32F553182,dc5a989c-431e-46f5-859c-a3ef60e20561,2018-12-21T00:00:00Z,11,5bb0fcecfbaaa48c002b3b3729fe7f445b81f126,http://doi.org/10.1002/9781119133759.CH40,db3cca93-7fd8-448d-839d-9c00918e8313,2022-04-26T00:00:00Z,11,10F7836D-A408-4013-9ECA-86FD7FD17611,Grassroots Social Movements,5bb0fcecfbaaa48c002b3b3729fe7f445b81f126,http://doi.org/10.1002/9781119133759.CH40,e78b8498-4c02-4d81-824d-41f7d53f5f16,2022-04-26T00:00:00Z,11,6F0FC210-90AB-446D-8727-E81A04E0CED1,Q111725107,5bb0fcecfbaaa48c002b3b3729fe7f445b81f126,http://doi.org/10.1002/9781119133759.CH40,da9c3f41-56d2-473b-b3be-60ac530bf473,2022-04-26T00:00:00Z,11,,,,,,,,FC01AEF4-0DD3-44F3-A4C0-06B5BBDE9FC5,558-571,5bb0fcecfbaaa48c002b3b3729fe7f445b81f126,http://doi.org/10.1002/9781119133759.CH40,a0d3e4e6-5790-44b1-94cd-40806a1dba54,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,EEC24708-CE13-4950-AB08-867F0C2A057B,Q21694393,5bb0fcecfbaaa48c002b3b3729fe7f445b81f126,http://doi.org/10.1002/9781119133759.CH40,31d6e3ba-3b01-4052-a5bb-8799e042c84b,2022-04-26T00:00:00Z,11
