status,requested_url,response_url
404,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Laermans_De_voddenrapers_(1914)_12-02-2010_15-07-38.jpg - Paul Hermans,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Laermans_De_voddenrapers_(1914)_12-02-2010_15-07-38.jpg_-_Paul_Hermans
404,https://commons.wikimedia.org/wiki/File:FEMA_-_5179_-_Photograph_by_Michael_Rieger_taken_on_07-01-2001_in_Texas.jpg - Michael Rieger,https://commons.wikimedia.org/wiki/File:FEMA_-_5179_-_Photograph_by_Michael_Rieger_taken_on_07-01-2001_in_Texas.jpg_-_Michael_Rieger
404,https://commons.wikimedia.org/wiki/File:FiguraTres_Reyes_Magos.jpg - Rjcastillo,https://commons.wikimedia.org/wiki/File:FiguraTres_Reyes_Magos.jpg_-_Rjcastillo
404,https://commons.wikimedia.org/wiki/File:Fire_sculpture_outside_the_Tate_Modern_-_geograph.org.uk_-_1498643.jpg,https://commons.wikimedia.org/wiki/File:Fire_sculpture_outside_the_Tate_Modern_-_geograph.org.uk_-_1498643.jpg
404,https://commons.wikimedia.org/wiki/File:Fish_Symbol_on_Shrine_Wall_-_Abomey_-_Benin.jpg  – Adam Jones PhD,https://commons.wikimedia.org/wiki/File:Fish_Symbol_on_Shrine_Wall_-_Abomey_-_Benin.jpg_%E2%80%93_Adam_Jones_PhD
404,https://commons.wikimedia.org/wiki/File:Garden_of_eden_mosaic.jpg https://www.flickr.com/photos/snappa2006/8154617549/,https://commons.wikimedia.org/wiki/File:Garden_of_eden_mosaic.jpg_https://www.flickr.com/photos/snappa2006/8154617549/
404,https://commons.wikimedia.org/wiki/File:Geertgen_tot_Sint_Jans_The_Tree_of_Jesse.jpg,https://commons.wikimedia.org/wiki/File:Geertgen_tot_Sint_Jans_The_Tree_of_Jesse.jpg
404,https://commons.wikimedia.org/wiki/File:Grace_and_Hope_Mission.jpg - Smash the Iron Cage,https://commons.wikimedia.org/wiki/File:Grace_and_Hope_Mission.jpg_-_Smash_the_Iron_Cage
404,https://commons.wikimedia.org/wiki/File:Helping_Hand.png - Ibrahim ebi,https://commons.wikimedia.org/wiki/File:Helping_Hand.png_-_Ibrahim_ebi
404,https://commons.wikimedia.org/wiki/File:Hosana_Rings.jpg,https://commons.wikimedia.org/wiki/File:Hosana_Rings.jpg
404,https://commons.wikimedia.org/wiki/File:I_choose...to_love_my_neighbor_as_myself_(18135913766).jpg - SAMHSA,https://commons.wikimedia.org/wiki/File:I_choose...to_love_my_neighbor_as_myself_(18135913766).jpg_-_SAMHSA
404,https://commons.wikimedia.org/wiki/File:Iin_the_beginning_34x28_by_Brian_Whelan.jpg - photographed by Wendy Roseberry with permission from Brian Whelan,https://commons.wikimedia.org/wiki/File:Iin_the_beginning_34x28_by_Brian_Whelan.jpg_-_photographed_by_Wendy_Roseberry_with_permission_from_Brian_Whelan
404,"https://commons.wikimedia.org/wiki/File:In_the_Beginning._Stained-glass_window_at_Church_of_Our_Savior,_MCC_(Metropolitan_Community_Church),_2011_South_Federal_Hwy,_Boynton_Beach,_Florida.jpg - Deisenbe","https://commons.wikimedia.org/wiki/File:In_the_Beginning._Stained-glass_window_at_Church_of_Our_Savior,_MCC_(Metropolitan_Community_Church),_2011_South_Federal_Hwy,_Boynton_Beach,_Florida.jpg_-_Deisenbe"
404,https://commons.wikimedia.org/wiki/File:Inmigrantes_2.JPG - Yuliana Cha,https://commons.wikimedia.org/wiki/File:Inmigrantes_2.JPG_-_Yuliana_Cha
404,https://commons.wikimedia.org/wiki/File:Jael_killing_Sisera-Exterior_of_the_Duomo-Milan.jpg - Yair Haklai,https://commons.wikimedia.org/wiki/File:Jael_killing_Sisera-Exterior_of_the_Duomo-Milan.jpg_-_Yair_Haklai
404,"https://commons.wikimedia.org/wiki/File:Jericho,_Royal_Academy_of_Art,_Piccadilly_SW1_-_geograph.org.uk_-_1281845.jpg","https://commons.wikimedia.org/wiki/File:Jericho,_Royal_Academy_of_Art,_Piccadilly_SW1_-_geograph.org.uk_-_1281845.jpg"
404,https://commons.wikimedia.org/wiki/File:Jesse1-Issoudun.jpg - ManiacParisien,https://commons.wikimedia.org/wiki/File:Jesse1-Issoudun.jpg_-_ManiacParisien
404,https://commons.wikimedia.org/wiki/File:JfEternalPeaceMemorialStatuePampanga00139fvf_07.JPG - Judgefloro,https://commons.wikimedia.org/wiki/File:JfEternalPeaceMemorialStatuePampanga00139fvf_07.JPG_-_Judgefloro
404,https://commons.wikimedia.org/wiki/File:Ju_IMG_1335.JPG - Lantuszka,https://commons.wikimedia.org/wiki/File:Ju_IMG_1335.JPG_-_Lantuszka
404,"https://commons.wikimedia.org/wiki/File:KotaKinabalu_Sabah_Sacred-Heart-Cathedral-06.jpg -CEphoto, Uwe Aranas","https://commons.wikimedia.org/wiki/File:KotaKinabalu_Sabah_Sacred-Heart-Cathedral-06.jpg_-CEphoto,_Uwe_Aranas"
404,https://commons.wikimedia.org/wiki/File:Lorenzo_Quinn_Vroom_Vroom_London_Park_Lane_1.jpg,https://commons.wikimedia.org/wiki/File:Lorenzo_Quinn_Vroom_Vroom_London_Park_Lane_1.jpg
404,"https://commons.wikimedia.org/wiki/File:Ludovico_mazzolino,_cristo_tra_i_dottori_del_tempio,_1524,_15.JPG - Sailko","https://commons.wikimedia.org/wiki/File:Ludovico_mazzolino,_cristo_tra_i_dottori_del_tempio,_1524,_15.JPG_-_Sailko"
404,https://commons.wikimedia.org/wiki/File:Manchester_Cathedral_053.JPG - charlesdrakew,https://commons.wikimedia.org/wiki/File:Manchester_Cathedral_053.JPG_-_charlesdrakew
404,https://commons.wikimedia.org/wiki/File:Maria_Martental_Wallfahrtskirche110106_with_perspective_correction.JPG - GFriehalter,https://commons.wikimedia.org/wiki/File:Maria_Martental_Wallfahrtskirche110106_with_perspective_correction.JPG_-_GFriehalter
404,https://commons.wikimedia.org/wiki/File:Martin_Luther_King_Estatua.JPG - Diógenes el Filósofo,https://commons.wikimedia.org/wiki/File:Martin_Luther_King_Estatua.JPG_-_Di%C3%B3genes_el_Fil%C3%B3sofo
404,"https://commons.wikimedia.org/wiki/File:Menggatal_Sabah_Good-Shepherd-Catholic-Church-Menggatal-02.jpg - Photo by CEphoto, Uwe Aranas","https://commons.wikimedia.org/wiki/File:Menggatal_Sabah_Good-Shepherd-Catholic-Church-Menggatal-02.jpg_-_Photo_by_CEphoto,_Uwe_Aranas"
404,https://commons.wikimedia.org/wiki/File:Metz_-_Cath%C3%A9drale_-_Vitrail_-_Chagall_-1.JPG,https://commons.wikimedia.org/wiki/File:Metz_-_Cath%C3%A9drale_-_Vitrail_-_Chagall_-1.JPG
404,https://commons.wikimedia.org/wiki/File:Michael_Rieser_Am_Abend_vor_Christi_Geburt_1869.jpg - Dorotheum,https://commons.wikimedia.org/wiki/File:Michael_Rieser_Am_Abend_vor_Christi_Geburt_1869.jpg_-_Dorotheum
404,https://commons.wikimedia.org/wiki/File:Michelangelo%27s_Piet%C3%A0_Saint_Peter%27s_Basilica_Vatican_City.jpg - Jebulon,https://commons.wikimedia.org/wiki/File:Michelangelo%27s_Piet%C3%A0_Saint_Peter%27s_Basilica_Vatican_City.jpg_-_Jebulon
404,https://commons.wikimedia.org/wiki/File:Modern_art_-_Buenos_Aires.jpg,https://commons.wikimedia.org/wiki/File:Modern_art_-_Buenos_Aires.jpg
404,"https://commons.wikimedia.org/wiki/File:NationalShrineofTheDivineMercy,Philippinesjf9987_03.JPG - Ramon F Velasquez","https://commons.wikimedia.org/wiki/File:NationalShrineofTheDivineMercy,Philippinesjf9987_03.JPG_-_Ramon_F_Velasquez"
404,https://commons.wikimedia.org/wiki/File:Nativity_scenes_01.jpg – Vagner Carvalhiero/Fr Hansen OFS,https://commons.wikimedia.org/wiki/File:Nativity_scenes_01.jpg_%E2%80%93_Vagner_Carvalhiero/Fr_Hansen_OFS
404,"https://commons.wikimedia.org/wiki/File:Nativity,_Constantinople,_late_10th_to_early_11th_century_AD,_ivory_-_Vatican_Museums_-_DSC00720.jpg - Daderot","https://commons.wikimedia.org/wiki/File:Nativity,_Constantinople,_late_10th_to_early_11th_century_AD,_ivory_-_Vatican_Museums_-_DSC00720.jpg_-_Daderot"
404,"https://commons.wikimedia.org/wiki/File:Nativity,_Constantinople,_late_10th_to_early_11th_century_AD,_ivory_-_Vatican_Museums_-_DSC00720.jpg - Daderot","https://commons.wikimedia.org/wiki/File:Nativity,_Constantinople,_late_10th_to_early_11th_century_AD,_ivory_-_Vatican_Museums_-_DSC00720.jpg_-_Daderot"
404,"https://commons.wikimedia.org/wiki/File:Nativity,_Constantinople,_late_10th_to_early_11th_century_AD,_ivory_-_Vatican_Museums_-_DSC00720.jpg - Daderot","https://commons.wikimedia.org/wiki/File:Nativity,_Constantinople,_late_10th_to_early_11th_century_AD,_ivory_-_Vatican_Museums_-_DSC00720.jpg_-_Daderot"
404,https://commons.wikimedia.org/wiki/File:Niels_Larsen_Stevns-_Salvning.jpg - Gunnar Pederson,https://commons.wikimedia.org/wiki/File:Niels_Larsen_Stevns-_Salvning.jpg_-_Gunnar_Pederson
404,https://commons.wikimedia.org/wiki/File:Niels_Larsen_Stevns-_Spedalske.jpg - Gunnar Bach Pedersen,https://commons.wikimedia.org/wiki/File:Niels_Larsen_Stevns-_Spedalske.jpg_-_Gunnar_Bach_Pedersen
404,https://commons.wikimedia.org/wiki/File:Palm_Sunday_in_Poland.PNG - Maciej Szczepańczyk,https://commons.wikimedia.org/wiki/File:Palm_Sunday_in_Poland.PNG_-_Maciej_Szczepa%C5%84czyk
404,https://commons.wikimedia.org/wiki/File:Palm_Sunday.jpg –Fer gutierrez,https://commons.wikimedia.org/wiki/File:Palm_Sunday.jpg_%E2%80%93Fer_gutierrez
404,"https://commons.wikimedia.org/wiki/File:Parable_of_the_Unjust_Judge_(Granovitaya_palata,_1881-2)_4.jpg - Brothers Belusov","https://commons.wikimedia.org/wiki/File:Parable_of_the_Unjust_Judge_(Granovitaya_palata,_1881-2)_4.jpg_-_Brothers_Belusov"
404,https://commons.wikimedia.org/wiki/File:Parable_of_the_Wheat_and_the_Tares_(1624)_Abraham_Bloemaert.jpg,https://commons.wikimedia.org/wiki/File:Parable_of_the_Wheat_and_the_Tares_(1624)_Abraham_Bloemaert.jpg
404,https://commons.wikimedia.org/wiki/File:Portal_Sagrada_Familia.jpg -  Cora Bojahr,https://commons.wikimedia.org/wiki/File:Portal_Sagrada_Familia.jpg_-_Cora_Bojahr
404,https://commons.wikimedia.org/wiki/File:Poste_Camino_de_Santiago.jpg - Willtron,https://commons.wikimedia.org/wiki/File:Poste_Camino_de_Santiago.jpg_-_Willtron
404,"https://commons.wikimedia.org/wiki/File:Poverty_by_B.Grigoriev_(1925,_Heritage_gallery).jpg - shakko","https://commons.wikimedia.org/wiki/File:Poverty_by_B.Grigoriev_(1925,_Heritage_gallery).jpg_-_shakko"
404,https://commons.wikimedia.org/wiki/File:Praying_member.jpg - live.philips,https://commons.wikimedia.org/wiki/File:Praying_member.jpg_-_live.philips
404,https://commons.wikimedia.org/wiki/File:Previtali_trinita.jpg,https://commons.wikimedia.org/wiki/File:Previtali_trinita.jpg
404,"https://commons.wikimedia.org/wiki/File:Reconciliation_Triangle.jpg - Laura A. Macaluso, Ph.D.","https://commons.wikimedia.org/wiki/File:Reconciliation_Triangle.jpg_-_Laura_A._Macaluso,_Ph.D."
404,"https://commons.wikimedia.org/wiki/File:Rembrandt,_%22St._Paul_in_Prison%22.jp","https://commons.wikimedia.org/wiki/File:Rembrandt,_%22St._Paul_in_Prison%22.jp"
404,https://commons.wikimedia.org/wiki/File:RMontenegroBADF.JPG,https://commons.wikimedia.org/wiki/File:RMontenegroBADF.JPG
404,"https://commons.wikimedia.org/wiki/File:Sacred_Heart_church,_Peace._-_Szent_L%C3%A1szl%C3%B3_Street,_Kom%C3%A1rom,_Hungary.jpg – Globetrotter19","https://commons.wikimedia.org/wiki/File:Sacred_Heart_church,_Peace._-_Szent_L%C3%A1szl%C3%B3_Street,_Kom%C3%A1rom,_Hungary.jpg_%E2%80%93_Globetrotter19"
404,"https://commons.wikimedia.org/wiki/File:Shaw_Butte_School_Mosaic,_2012_-_panoramio.jpg - Chris English","https://commons.wikimedia.org/wiki/File:Shaw_Butte_School_Mosaic,_2012_-_panoramio.jpg_-_Chris_English"
404,https://commons.wikimedia.org/wiki/File:Singers_and_choir_pentecostal_church.JPG - Peter van der Sluijs,https://commons.wikimedia.org/wiki/File:Singers_and_choir_pentecostal_church.JPG_-_Peter_van_der_Sluijs
404,"https://commons.wikimedia.org/wiki/File:St_Peter,_Babraham,_Cambridgeshire_-_East_window_-_geograph.org.uk_-_333992.jpg – John Salmon","https://commons.wikimedia.org/wiki/File:St_Peter,_Babraham,_Cambridgeshire_-_East_window_-_geograph.org.uk_-_333992.jpg_%E2%80%93_John_Salmon"
404,https://commons.wikimedia.org/wiki/File:Stained_glass_window_Washington_National_Cathedral_2012_06.JPG - Caroline Lena Becker,https://commons.wikimedia.org/wiki/File:Stained_glass_window_Washington_National_Cathedral_2012_06.JPG_-_Caroline_Lena_Becker
404,https://commons.wikimedia.org/wiki/File:Sunday_School._Pentecostal..jpg - Philips.lenovo,https://commons.wikimedia.org/wiki/File:Sunday_School._Pentecostal..jpg_-_Philips.lenovo
404,https://commons.wikimedia.org/wiki/File:Tabitha_logo_01.jpg,https://commons.wikimedia.org/wiki/File:Tabitha_logo_01.jpg
404,https://commons.wikimedia.org/wiki/File:Temple_detail_guanajuato.jpg - Tomas Castelazo,https://commons.wikimedia.org/wiki/File:Temple_detail_guanajuato.jpg_-_Tomas_Castelazo
404,https://commons.wikimedia.org/wiki/File:Thanksgiving_chapel_interior_.jpg,https://commons.wikimedia.org/wiki/File:Thanksgiving_chapel_interior_.jpg
404,"https://commons.wikimedia.org/wiki/File:The_%22Wall_of_Praise%22_at_Thanks-Giving_Square,_a_small_(actually_triangular)_park_in_downtown_Dallas,_Texas,_that_is_operated_by_the_non-profit_Thanks-Giving_Foundation_LCCN2014633401.tif – Carol M. Highsmith","https://commons.wikimedia.org/wiki/File:The_%22Wall_of_Praise%22_at_Thanks-Giving_Square,_a_small_(actually_triangular)_park_in_downtown_Dallas,_Texas,_that_is_operated_by_the_non-profit_Thanks-Giving_Foundation_LCCN2014633401.tif_%E2%80%93_Carol_M._Highsmith"
404,https://commons.wikimedia.org/wiki/File:The_parable_of_the_sower.jpg - Fikos,https://commons.wikimedia.org/wiki/File:The_parable_of_the_sower.jpg_-_Fikos
404,https://commons.wikimedia.org/wiki/File:The_Triumphant_Christ.jpg and Web Gallery of Art,https://commons.wikimedia.org/wiki/File:The_Triumphant_Christ.jpg_and_Web_Gallery_of_Art
404,https://commons.wikimedia.org/wiki/File:The_Unjust_Judge_and_the_Importunate_Widow_(The_Parables_of_Our_Lord_and_Saviour_Jesus_Christ)_MET_DP835791.jpg – Dalziel Brothers,https://commons.wikimedia.org/wiki/File:The_Unjust_Judge_and_the_Importunate_Widow_(The_Parables_of_Our_Lord_and_Saviour_Jesus_Christ)_MET_DP835791.jpg_%E2%80%93_Dalziel_Brothers
404,https://commons.wikimedia.org/wiki/File:Todtnau_-_St._Jakobus_der_%C3%84ltere3.jpg - Taxiarchos228,https://commons.wikimedia.org/wiki/File:Todtnau_-_St._Jakobus_der_%C3%84ltere3.jpg_-_Taxiarchos228
404,https://commons.wikimedia.org/wiki/File:Torah_case.jpg – Davidbena,https://commons.wikimedia.org/wiki/File:Torah_case.jpg_%E2%80%93_Davidbena
404,https://commons.wikimedia.org/wiki/File:Traitdunion_03-2003_Paz_CAH.JPG,https://commons.wikimedia.org/wiki/File:Traitdunion_03-2003_Paz_CAH.JPG
404,https://commons.wikimedia.org/wiki/File:Triel_Saint-Martin_vitrail6_692.JPG,https://commons.wikimedia.org/wiki/File:Triel_Saint-Martin_vitrail6_692.JPG
404,https://commons.wikimedia.org/wiki/File:Veneziano_Crucifixion.jpg – BergererSF,https://commons.wikimedia.org/wiki/File:Veneziano_Crucifixion.jpg_%E2%80%93_BergererSF
404,https://commons.wikimedia.org/wiki/File:Versuchung_Jesu_1938-40.jpg - Adrix3000,https://commons.wikimedia.org/wiki/File:Versuchung_Jesu_1938-40.jpg_-_Adrix3000
404,https://commons.wikimedia.org/wiki/File:VirgenMaria-SanJose-Ni%C3%B1oJes%C3%BAs-BasilicaLujan.jpg - Ezarate,https://commons.wikimedia.org/wiki/File:VirgenMaria-SanJose-Ni%C3%B1oJes%C3%BAs-BasilicaLujan.jpg_-_Ezarate
404,"https://commons.wikimedia.org/wiki/File:Virgin%27s_Monastery_(benedictine_nuns),_Petr%C3%B3polis,_Rio_de_Janeiro_State,_Brazil10.JPG - Eugenio Hansen","https://commons.wikimedia.org/wiki/File:Virgin%27s_Monastery_(benedictine_nuns),_Petr%C3%B3polis,_Rio_de_Janeiro_State,_Brazil10.JPG_-_Eugenio_Hansen"
404,"https://commons.wikimedia.org/wiki/File:War_memorial_mural_-_Nuevo_Gualcho,_El_Salvador.JPG – Amelia Hunt","https://commons.wikimedia.org/wiki/File:War_memorial_mural_-_Nuevo_Gualcho,_El_Salvador.JPG_%E2%80%93_Amelia_Hunt"
404,https://commons.wikimedia.org/wiki/File:Wershofen_St.Vincentius_Fenster642.JPG,https://commons.wikimedia.org/wiki/File:Wershofen_St.Vincentius_Fenster642.JPG
404,https://commons.wikimedia.org/wiki/File:WestminsterAbbey-Martyrs.jpg - Jean-Christophe BENOIST,https://commons.wikimedia.org/wiki/File:WestminsterAbbey-Martyrs.jpg_-_Jean-Christophe_BENOIST
