qid,label_en,author_uuid,author,author_series_ordinal,author_stated_as,author_ref1_hash,author_ref1_referenceUrl,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q108802810,"Setting the Context: A Brief History of Science by a Sympathetic Theologian: Aristotle and Plato, Islamic Science, Medieval Science and the West, Reformation and the Renaissance, Descartes, Newton, Darwin, Freud",4675BB6C-FACD-4087-A79A-EE980B1A7842,Q64009487,1,,,,,,
Q108802811,Promiscuous Incarnation,C6A6A92C-6B50-4098-8436-4B6CE496D46E,Q64009487,1,,,,,,
Q108802812,What Race is Your Sex?,9A5D2E5E-A503-4A4B-B465-C7C0E0054B78,Q64009487,1,,,,,,
Q108802813,Love We Cannot Not Want: A Response to Kwok Pui-lan,62EBADB2-7ACD-459D-94F1-24850206B061,Q64009487,1,,,,,,
Q108802814,What if it is a Choice?: Some Implications of the Homosexuality Debates for Theology,C95289F2-9B5D-48B1-A669-FA6AA60DD164,Q64009487,1,,,,,,
Q108802815,"Homosexuality, Queer Theory, and Christian Theology",F767253E-2736-4D01-87DC-4DC3DFD291CC,Q64009487,1,,,,,,
Q108802816,The Courage to See and to Sin: Mary Daly's Elemental Transformation of Paul Tillich's Ontology: Feminist Interpretations of Mary Daly,C2615EAE-E57C-4219-9F11-18BFE12C1FA1,Q64009487,1,,,,,,
Q108802817,Queer Theory,3B63E03A-A6E0-42C7-A9B2-4BB22545CC2D,Q64009487,1,,,,,,
Q108802818,The Gravity of Love,2863602E-0779-4464-987A-157BA37966E0,Q64009487,1,,,,,,
Q108802819,"When the World is Alive, Spirit is Not Dismembered : Philosophical Reflections on the Good Mind",5308E1BA-3B33-4E84-A3D6-38366C3CAF40,Q64009487,1,,,,,,
Q108802821,Yahwist Desires: Imagining Divinity Queerly,280600A4-0EDF-4B0B-9EC6-B92087AD77AC,Q64009487,1,,,,,,
Q108802822,Divine Promiscuity,16D48A1B-DBE7-4D4A-9391-10346165449F,Q64009487,1,,,,,,
Q108802823,"""Nothing in This World is Indifferent to Us"" : A Dialogical Reflection on the Queerness of Theology and Science",2409CAC9-7726-44BE-9562-B806C7F1E772,Q5052770,1,,,,,,
Q108802823,"""Nothing in This World is Indifferent to Us"" : A Dialogical Reflection on the Queerness of Theology and Science",79FFF1FB-A36F-4C78-ACBF-9711B8CDA9B6,Q64009487,2,,,,,,
Q108802824,More Than a Feeling: A Queer Notion of Survivance,A8ADCAF7-7271-4FF4-9E53-DFC884AE1F14,Q64009487,1,,,,,,
Q108802826,"Healing Anthropology: History, Health and Science in Systematic Theology",62B3DA77-1857-449C-AF40-D7D22B28AB9B,Q64009487,1,,,,,,
Q108802827,God,8E96DFFD-661B-469C-B5C0-6140088E6769,Q64009487,1,,,,,,
Q108802828,Arms Control Impact Statements,A7C9512D-8D0B-48F8-8DED-39A05948C125,Q64009487,1,,,,,,
Q108802829,"AIDS, Teens and the Church: A Leaders’ Guide",48D1FE6B-3519-4BC0-9860-CEF607C74AC7,Q64009487,1,,,,,,
Q108802830,"Language, Violence, and God",C9AA2AE7-6CBA-4CBA-971C-6F82B911DB36,Q64009487,1,,,,,,
Q108802831,Who Sees Eye To Eye: Date/Acquaintance Rape and Right Relationship,7AA0EEF4-17D6-44C4-B552-6C3A6A7CA0E1,Q64009487,1,,,,,,
Q108802895,What Race is Your Sex?,7DB4EAF4-2ADE-4166-807A-BEA4D1B1A58D,Q64009487,1,,,,,,
Q108816828,"Meeting God on the Cross: Christ, the Cross, and the Feminist Critique",45645D63-C4F1-4D64-8499-4F1A2E1B2E4E,Q64009487,1,,,,,,
Q108816830,After Christianity,BE0218AA-4CAA-4DFF-961A-FDB11910BD79,Q64009487,1,,,,,,
Q108816831,The Face of the Deep: A Theology of Becoming,66D89E2A-D326-4830-8489-21D88C9FAB31,Q64009487,1,,,,,,
Q108816832,Native Americans and the Christian Right: The Gendered Politics of Unlikely Alliances,43346AED-050A-45B2-89E9-E3FA7C9593FA,Q64009487,1,,,,,,
Q108816833,"Homosexuality, Queer Theory, and Christian Theology",78F2C4E7-BC52-48E4-A4F9-40853FE4286A,Q64009487,1,,,,,,
Q108816834,"Review of The Serpent and the Goddess by Mary Condren (HarperCollins, 1989)",FCFE0B06-FFAF-4CBC-B48D-3025A4791E7E,Q64009487,1,,,,,,
Q108816835,"Defying the Darkness: Gay Theology in the Shadows by Michael J.  Clark (Cleveland: Pilgrim Press, 1997)",CD9842D0-0F7E-4B10-9128-39E28CB554FF,Q64009487,1,,,,,,
Q108816836,"In A Blaze of Glory: Womanist Spirituality as Social Witness by Emilie Townes (Nashville, Abingdon Press, 1995)",76A60234-F8B1-4C32-AB15-4EDCDEB2AE86,Q64009487,1,,,,,,
Q108816837,"When God Becomes Goddess: The Transformation of American  Religion, by Richard Grigg (NY: Continuum, 1995)",428D738C-0631-408E-881D-1CCA3963F495,Q64009487,1,,,,,,
Q108816838,"Dictionary of Feminist Theologies, edited by Letty M. Russell and J.  Shannon Clarkson (Louisville KY: Westminster John Knox Press, 1996)",DB956760-3397-47BA-A9B7-3D2A90E52844,Q64009487,1,,,,,,
Q108816839,Michelle Voss Roberts' Dualities,6019D407-B82C-4D8E-87FF-34E4E24114D6,Q64009487,1,,,,,,
Q108816840,Becoming Divine: Towards a Feminist Philosophy of Religion,A7B220FD-E9B3-4E4E-B4C2-D3AA70E20948,Q64009487,1,,,,,,
Q109404829,Christianity and Empire,03AEF334-7DE4-4C23-B6AF-DA2A884B8C85,Q27643173,1,Joerg Rieger,f3d4ab525edb5544468b1ff88211898c147adeeb,http://doi.org/10.1111/REC3.12158,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109404830,Black Church Giving,490A8547-8F55-4C91-8C04-C99398822A98,Q67554073,1,Sandra L. Barnes,1fce757e0ed647e52446afc376d37c4e5dd6467f,http://doi.org/10.1177/2158244013490706,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109407333,Just Capitalism: A Christian Ethic of Globalization. By Brent Waters,9A3A8646-43D2-4157-A402-B0066E2A49CD,Q27643173,1,Joerg Rieger,de9e99c27d49c5fe0966c5aa690cbea1837e6531,http://doi.org/10.1093/JCS/CSX097,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109407334,Deep solidarity: Broadening the basis of transformation,EF06A5DE-8612-4D5F-8C57-5F762ACEF849,Q27643173,1,Joerg Rieger,186331b0e927fcd38765a1b8083194a6ee367a51,http://doi.org/10.4102/HTS.V73I3.4578,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109407335,"Empire, Deep Solidarity, and the Future of Liberation Theology",748C375A-4657-43C1-BC09-FA87F6AC22FF,Q27643173,1,Joerg Rieger,3519e55e8990b5ed2956178b339fe271b7cccb35,http://doi.org/10.1080/1462317X.2017.1311060,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109407336,The Touch of Transcendence: A Postcolonial Theology of God - By Mayra Rivera,095BA0B7-1140-4E6A-A782-3DAF3DAFCEBF,Q27643173,1,Joerg Rieger,85ab193cdcfc860ef8d9559dd26724a367087005,http://doi.org/10.1111/J.1748-0922.2009.01360_24.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109407337,Controversies in Political Theology: Development or Liberation? - By Thia Cooper,F411A189-051E-48ED-95AE-A82DA46EAC50,Q27643173,1,Joerg Rieger,2508eaa01ef18aab064b10f2c15a8a091f3fd6fb,http://doi.org/10.1111/J.1748-0922.2009.01360_6.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109407338,Karl Barth: God's Word in Action - By Paul S. Chung,7566FA07-C94D-439B-A90A-F6EF61B58ABA,Q27643173,1,Joerg Rieger,f9a52e27cbcd5f40b0593ace81f0b6acb3f7389d,http://doi.org/10.1111/J.1748-0922.2010.01443_8.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109407937,The Ethics of Wealth in a World of Economic Inequality: A Christian Perspective in a Buddhist-Christian Dialogue,4107B921-408C-488E-9FBC-24400FED1080,Q27643173,1,Joerg Rieger,6ba58b14dd7e5a69f84834a76f6cf67fef16a15f,http://doi.org/10.1353/BCS.2013.0018,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408050,Power and Christian Theology - By Stephen Sykes,8F93E8F2-9831-4150-8667-951C25230E9B,Q27643173,1,Joerg Rieger,6016518f6750697952a940f26962b6fe587143eb,http://doi.org/10.1111/J.1748-0922.2009.01360_28.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408051,Power and Empire in the Study of Nineteenth-Century Theology: The Case of Schleiermacher,348C66F8-1EAD-4993-A2A8-B6C68530C84C,Q27643173,1,Joerg Rieger,5c6da72927a7c8f461c40cfaa25cb64b2cff2be6,http://doi.org/10.1515/ZNTH-2013-0004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408052,Radikale Theologie - By Ingolf U. Dalferth,4B3BA0D8-BDDA-462C-85CA-3B1CC1B1DE1F,Q27643173,1,Joerg Rieger,d65cc5e06aa29294d68ea19f7fb72215d9738d77,http://doi.org/10.1111/J.1748-0922.2012.01596_11.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408054,Re-envisioning Ecotheology and the Divine from the Margins,E296EF9F-55E3-4FF6-B0CD-DB6FE31EC1BB,Q27643173,1,Joerg Rieger,e821efec73d0404661d6889b7644642be5cb6a5e,http://doi.org/10.1558/ECOT.9.1.65.36243,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408056,Religion and Class,7EA7F1F1-9101-401E-972F-791E9538D88A,Q27643173,1,Joerg Rieger,c4aa583a2fb5e1d0ec80960ae025775458254099,http://doi.org/10.25148/CRCP.4.1.16092142,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408058,"Solidarisch Mensch Werden: Psychische Und Soziale Destruktion IM Neoliberalismus-Wege Zu Ihrer Überwindung - By Ulrich Duchrow, Reinhold Bianchi, René Krüger, and Vincenzo Petracca",33920EEF-8E21-4A1E-8935-945FD965F3CA,Q27643173,1,Joerg Rieger,ca0bbf9bf196883c18b0bc6ca7b3a6faa8ac0ee0,http://doi.org/10.1111/J.1748-0922.2007.00171_47.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408059,The Politics of Human Frailty: A Theological Defence of Political Liberalism – By Christopher J. Insole,726734A2-ECE3-4360-BC63-F80B0658AF70,Q27643173,1,Joerg Rieger,779818e92e75738b8646b6bf38e08090c8e99d09,http://doi.org/10.1111/J.1748-0922.2007.00200_42.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408060,Divine Currency: The Theological Power of Money in the West - By Devin Singh,E2EF11D8-CD66-427D-BBE5-6691B7733400,Q27643173,1,Joerg Rieger,e81f61804ec3e249bc95ee77d04b03364ceb85bf,http://doi.org/10.1080/1462317X.2020.1734282,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408061,"The Turning of the Tide: Theology, Religion, and Economics",FCFF059B-114C-415A-97FA-B07745729DC5,Q27643173,1,Joerg Rieger,7e7e27c05f1e4bd4ca89c022675b79f979b2cba1,http://doi.org/10.1111/DIAL.12007,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408063,Wesleyan Perspectives on the New Creation – Edited by M. Douglas Meeks,88C8F1EC-0B17-4C80-9D7E-F799C8E805BE,Q27643173,1,Joerg Rieger,b7ab2d79577262d5c918a3a9ec328fff5e888816,http://doi.org/10.1111/J.1748-0922.2007.00200_41.X,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408064,The Cambridge Companion to Liberation Theology Edited by Christopher Rowland,DA305C9D-C02E-4080-A4B4-0DB21E545DC7,Q27643173,1,Joerg Rieger,44e9614e83591a868a8198c48fabdfd9aa93d998,http://doi.org/10.1177/004057360005700130,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408065,"Where is God? Earthquake, Terrorism, Barbarity, and Hope - By Jon Sobrino",34685501-F01A-41D4-BC33-8A37DFADEB54,Q27643173,1,Joerg Rieger,90ba93f44149bc0ba596f55321b29976964161e0,http://doi.org/10.1177/004057360606300213,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408066,The Suffering of Economic Injustice: A Response to Ulrich Duchrow and David Loy,0B1E8E5F-E552-4ABE-8AB1-4E5F30889118,Q27643173,1,Joerg Rieger,28aa3666e9eef9030199795c2b8bd5cf37e79325,http://doi.org/10.1353/BCS.2014.0032,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408068,"Religion, Labor, Class, and Justice: Buddhist—Christian Dialogue in Fresh Perspective",BF29585A-4E2B-476C-97BF-D24B96852369,Q27643173,1,Joerg Rieger,d6d56eada39a6bd726898cb5182aed8079c71fc8,http://doi.org/10.1353/BCS.2019.0011,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408069,Occupy Religion: Theology of the Multitude and Interreligious Dialogue,134C7D69-714A-480A-BBBA-7A3755259ECD,Q27643173,1,Joerg Rieger,391037295700733095eff64c57f2a0935f350d5a,http://doi.org/10.1353/BCS.2014.0023,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408070,Theology and Mission Between Neocolonialism and Postcolonialism,6216DB8C-E1BF-4BC4-A996-4062FCB4AB29,Q27643173,1,Joerg Rieger,e7d790f3d7cbca5da04f3d932ad79ce9b6121957,http://doi.org/10.1163/1573383042653677,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408071,"Is Political and Intercultural Theology Real Theology, and Why Should Anyone Care?",3FA0CA02-E877-436C-9F4B-B738313321EC,Q27643173,1,Joerg Rieger,e3943a4d9923bfa35f6783ea05c0e73b90e8028d,http://doi.org/10.1558/37326,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408074,Book Review: With the Grain of the Universe: The Church's Witness and Natural Theology,F76A29BE-B3A3-4810-B150-33C95F4CCE1E,Q27643173,1,Joerg Rieger,fac938c4a13938c695c0269d91e945d1bbb4d91b,http://doi.org/10.1177/002096430005600312,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408075,Book Review: Theologie aus asiatischen Quellen: Der theologische Weg Choan-Seng Songs vor dem Hintergrund der asiatischen ökumenischen Diskussion,BA3967E0-69FF-4678-B876-5611695166C4,Q27643173,1,Joerg Rieger,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408076,Capitalism and Christian theology,25BB566E-975E-4D39-A89B-B7A9AE3C1C4E,Q27643173,1,Joerg Rieger,f0b68375c42115b5663adb43313c9f3c81ee97b6,http://doi.org/10.1111/REC3.12350,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408077,Engaging whiteness (more) constructively: Conversations with James Cone and Frederick Herzog on the future of race and class in theology,19D1ACED-A0B4-480C-BF5F-2B60B974D6CD,Q27643173,1,Joerg Rieger,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408079,Hoping against Hope: Dealing with Hopelessness in Ancient Times and Today †,9419A3D8-CA2F-424E-87AE-774F23A703ED,Q27643173,1,Joerg Rieger,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408080,Restructuring Interreligious Dialogue from the Bottom Up through the Lenses of Deep Solidarity and the Multitude,0DBB6726-F4AB-4389-B8E2-2C75B77D3D02,Q27643173,1,Joerg Rieger,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408397,Protestants and giving: The tithes that bind?,2E27E49E-2F01-47A8-92A3-C4C7220BDBF2,Q83422314,1,James Hudnut-Beumler,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408398,"Idols, Fetishes and Foreskins: The Other of Religion",46C1CB16-7351-4FE5-8EFA-FED6B260046B,Q83389821,1,Jay Geller,9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408399,Academic Freedom and the Plight of German Theological Studies,85E5FDD9-8222-4669-BCE7-99AC593CBD69,Q87480821,1,Douglas A. Knight,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408400,The Gentilemen's Agreement,BC70BC62-20C4-4DEE-9BBA-CC073D6787BE,Q4749053,1,Amy-Jill Levine,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408403,Comment,59DA02EE-F1BC-4704-A88D-5C0181F023F4,Q83505989,1,M. Meeks,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408404,Seeing Things Differently and Not Being Looked At,9C33CB5E-24FD-48A3-8C3F-F1E292081457,Q71850074,1,Jaco Hamman,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408522,Resistance to Women in Ministry and the Psychodynamics of Sadness,8E39C38F-8B93-4D7A-B08D-DDD4446FB29C,Q71850074,1,Jaco J. Hamman,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
Q109408524,Revisiting Forgiveness as a Pastoral Theological “Problem”,802B27DA-BE60-4735-B834-0949BD74B3DB,Q71850074,1,Jaco J. Hamman,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11
