accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1979.1127P,,YOUR,0.335,0.531,0.15090090090090091,0.1891891891891892,335,531,201,252
1979.1127P,,FEET,0.563,0.735,0.15090090090090091,0.1891891891891892,563,735,201,252
1979.1127P,,?,0.75,0.783,0.15090090090090091,0.1891891891891892,750,783,201,252
1979.1127P,,In,0.103,0.134,0.515015015015015,0.5322822822822822,103,134,686,709
1979.1127P,,Short,0.145,0.24,0.515015015015015,0.5322822822822822,145,240,686,709
1979.1127P,,Hose,0.25,0.332,0.515015015015015,0.5322822822822822,250,332,686,709
1979.1127P,,A,0.458,0.531,0.29354354354354356,0.3385885885885886,458,531,391,451
1979.1127P,,CHILD'S,0.366,0.608,0.36486486486486486,0.3948948948948949,366,608,486,526
1979.1127P,,FEET,0.396,0.594,0.4271771771771772,0.46096096096096095,396,594,569,614
1979.1127P,,ADULT,0.377,0.599,0.6028528528528528,0.6403903903903904,377,599,803,853
1979.1127P,,FEET,0.395,0.592,0.6674174174174174,0.7019519519519519,395,592,889,935
1979.1127P,,In,0.638,0.67,0.5142642642642643,0.5330330330330331,638,670,685,710
1979.1127P,,Correct,0.68,0.8,0.5135135135135135,0.5337837837837838,680,800,684,711
1979.1127P,,Hose,0.81,0.891,0.5142642642642643,0.5337837837837838,810,891,685,711
1979.1127P,,Short,0.095,0.229,0.7725225225225225,0.8123123123123123,95,229,1029,1082
1979.1127P,,Shoes,0.239,0.38,0.774024024024024,0.8138138138138138,239,380,1031,1084
1979.1127P,,And,0.395,0.495,0.7755255255255256,0.8145645645645646,395,495,1033,1085
1979.1127P,,Short,0.516,0.651,0.777027027027027,0.8168168168168168,516,651,1035,1088
1979.1127P,,Stockings,0.664,0.885,0.7785285285285285,0.8190690690690691,664,885,1037,1091
1979.1127P,,Force,0.227,0.356,0.8243243243243243,0.8633633633633634,227,356,1098,1150
1979.1127P,,Big,0.371,0.455,0.8243243243243243,0.8633633633633634,371,455,1098,1150
1979.1127P,,Toes,0.465,0.571,0.8243243243243243,0.8633633633633634,465,571,1098,1150
1979.1127P,,Inward,0.587,0.753,0.8243243243243243,0.8633633633633634,587,753,1098,1150
1979.1127P,,And,0.439,0.54,0.8686186186186187,0.8978978978978979,439,540,1157,1196
1979.1127P,,Cause,0.207,0.361,0.9114114114114115,0.9519519519519519,207,361,1214,1268
1979.1127P,,Enlarged,0.372,0.595,0.9114114114114115,0.9519519519519519,372,595,1214,1268
1979.1127P,,Joints,0.612,0.772,0.9114114114114115,0.9519519519519519,612,772,1214,1268
1979.1136P,en,"The health of the child
is the power of the nation
APRIL 1918
Children's Year
UNITED STATES CHILDREN'S BUREAU AND WOMAN'S COMMITTEE OF
Fluis Mora
APRIL 1919
THE COUNCIL OF NATIONAL DEFENSE
THE WF POWERS CO. LITHO, N.Y
RES",0.04536616979909268,0.9708360337005832,0.055,0.982,70,1498,55,982
1979.1136P,,The,0.05573558003888529,0.13285806869734285,0.055,0.125,86,205,55,125
1979.1136P,,health,0.15294880103694103,0.2825664290343487,0.058,0.128,236,436,58,128
1979.1136P,,of,0.29812054439403757,0.3473752430330525,0.061,0.129,460,536,61,129
1979.1136P,,the,0.3609850939727803,0.4225534672715489,0.063,0.131,557,652,63,131
1979.1136P,,child,0.4374594944912508,0.5262475696694751,0.064,0.134,675,812,64,134
1979.1136P,,is,0.057679844458846406,0.08360337005832794,0.136,0.203,89,129,136,203
1979.1136P,,the,0.0965651328580687,0.1561892417368762,0.136,0.201,149,241,136,201
1979.1136P,,power,0.16850291639662995,0.2916396629941672,0.135,0.2,260,450,135,200
1979.1136P,,of,0.304601425793908,0.35126377187297475,0.133,0.198,470,542,133,198
1979.1136P,,the,0.3661697990926766,0.42449773169151006,0.132,0.198,565,655,132,198
1979.1136P,,nation,0.4394037589112119,0.5560596241088788,0.131,0.197,678,858,131,197
1979.1136P,,APRIL,0.08619572261827609,0.1659105638366818,0.886,0.916,133,256,886,916
1979.1136P,,1918,0.18664938431626701,0.23460790667530784,0.886,0.916,288,362,886,916
1979.1136P,,Children's,0.3123784834737524,0.5320803629293583,0.882,0.924,482,821,882,924
1979.1136P,,Year,0.5690213869086196,0.6766040181464679,0.884,0.925,878,1044,884,925
1979.1136P,,UNITED,0.04536616979909268,0.10563836681788723,0.936,0.952,70,163,936,952
1979.1136P,,STATES,0.11989630589760207,0.17498379779650033,0.936,0.952,185,270,936,952
1979.1136P,,CHILDREN'S,0.19053791315618923,0.2858068697342839,0.936,0.952,294,441,936,952
1979.1136P,,BUREAU,0.29747245625405055,0.3590408295528192,0.936,0.952,459,554,936,952
1979.1136P,,AND,0.37070641607258586,0.4018146467919637,0.936,0.952,572,620,936,952
1979.1136P,,WOMAN'S,0.4141283214517174,0.47893713545042127,0.936,0.952,639,739,936,952
1979.1136P,,COMMITTEE,0.49125081011017496,0.5858716785482826,0.936,0.952,758,904,936,952
1979.1136P,,OF,0.5994815294880104,0.6195722618276086,0.936,0.952,925,956,936,952
1979.1136P,,Fluis,0.9170447180816591,0.9371354504212573,0.837,0.851,1415,1446,837,851
1979.1136P,,Mora,0.9384316267012314,0.9617627997407647,0.837,0.852,1448,1484,837,852
1979.1136P,,APRIL,0.7602073882047958,0.8386260531432275,0.885,0.92,1173,1294,885,920
1979.1136P,,1919,0.8593648736228127,0.9086195722618277,0.891,0.924,1326,1402,891,924
1979.1136P,,THE,0.6351263771872975,0.6655865197666883,0.938,0.952,980,1027,938,952
1979.1136P,,COUNCIL,0.6811406351263772,0.7543745949449125,0.939,0.956,1051,1164,939,956
1979.1136P,,OF,0.7653920933246922,0.7815942968243681,0.939,0.956,1181,1206,939,956
1979.1136P,,NATIONAL,0.7945560596241089,0.8729747245625405,0.939,0.956,1226,1347,939,956
1979.1136P,,DEFENSE,0.8820479585223591,0.9513933895009722,0.939,0.956,1361,1468,939,956
1979.1136P,,THE,0.8742709008425146,0.8846403110823072,0.971,0.979,1349,1365,971,979
1979.1136P,,WF,0.8885288399222294,0.898250162022035,0.971,0.979,1371,1386,971,979
1979.1136P,,POWERS,0.9027867790019443,0.9261179520414776,0.971,0.979,1393,1429,971,979
1979.1136P,,CO,0.9300064808813999,0.9377835385612443,0.971,0.979,1435,1447,971,979
1979.1136P,,.,0.9377835385612443,0.9397278029812054,0.971,0.979,1447,1450,971,979
1979.1136P,,LITHO,0.9416720674011666,0.9578742709008425,0.971,0.979,1453,1478,971,979
1979.1136P,,",",0.9591704471808166,0.9598185353208036,0.971,0.979,1480,1481,971,979
1979.1136P,,N.Y,0.9617627997407647,0.9701879455605963,0.971,0.979,1484,1497,971,979
1979.1136P,,RES,0.9526895657809462,0.9643551523007129,0.921,0.929,1470,1488,921,929
1979.1140P,en,"God bless the
churches and
blessed be God,
Who, in this our
great trial giveth
us the churches
A.Lincoln
AVO
n
INTERCHURCH
WORLD MOVEMENT",0.052,0.946,0.042602633617350893,0.9682416731216111,52,946,55,1250
1979.1140P,,God,0.084,0.199,0.045701006971340045,0.0844306738962045,84,199,59,109
1979.1140P,,bless,0.208,0.326,0.047250193648334625,0.08675445391169635,208,326,61,112
1979.1140P,,the,0.336,0.419,0.05034856700232378,0.08830364058869093,336,419,65,114
1979.1140P,,churches,0.084,0.314,0.09759876065065841,0.12935708752904726,84,314,126,167
1979.1140P,,and,0.325,0.419,0.09759876065065841,0.12935708752904726,325,419,126,167
1979.1140P,,blessed,0.083,0.249,0.139426800929512,0.17273431448489543,83,249,180,223
1979.1140P,,be,0.252,0.308,0.139426800929512,0.17273431448489543,252,308,180,223
1979.1140P,,God,0.316,0.42,0.139426800929512,0.17273431448489543,316,420,180,223
1979.1140P,,",",0.422,0.433,0.139426800929512,0.17273431448489543,422,433,180,223
1979.1140P,,Who,0.079,0.188,0.17970565453137102,0.21456235476374902,79,188,232,277
1979.1140P,,",",0.19,0.2,0.1820294345468629,0.21456235476374902,190,200,235,277
1979.1140P,,in,0.201,0.243,0.1820294345468629,0.2161115414407436,201,243,235,279
1979.1140P,,this,0.25,0.331,0.18280402788536018,0.21766072811773818,250,331,236,281
1979.1140P,,our,0.343,0.419,0.18435321456235476,0.21920991479473276,343,419,238,283
1979.1140P,,great,0.082,0.19,0.22773044151820293,0.26491092176607284,82,190,294,342
1979.1140P,,trial,0.195,0.287,0.22618125484120838,0.26336173508907823,195,287,292,340
1979.1140P,,giveth,0.289,0.422,0.2246320681642138,0.26103795507358635,289,422,290,337
1979.1140P,,us,0.083,0.134,0.26723470178156467,0.2997676219984508,83,134,345,387
1979.1140P,,the,0.14,0.214,0.2656855151045701,0.29899302865995353,140,214,343,386
1979.1140P,,churches,0.221,0.42,0.2641363284275755,0.2951200619674671,221,420,341,381
1979.1140P,,A.Lincoln,0.166,0.369,0.3206816421378776,0.34546862896979086,166,369,414,446
1979.1140P,,AVO,0.643,0.727,0.4601084430673896,0.5089078233927188,643,727,594,657
1979.1140P,,n,0.846,0.835,0.07745933384972889,0.09992254066615028,846,835,100,129
1979.1140P,,INTERCHURCH,0.052,0.945,0.8543764523625097,0.9132455460883037,52,945,1103,1179
1979.1140P,,WORLD,0.052,0.375,0.924864446165763,0.9682416731216111,52,375,1194,1250
1979.1140P,,MOVEMENT,0.412,0.946,0.924864446165763,0.9682416731216111,412,946,1194,1250
1979.1174P,en,"ILONKAL
KARAIL
LADA
RYMAN AUDITORIUM Monday, Nov. 22d, 1920
Seat Sale at Houck's Piano Co. Nov. 19th.
Prices $1.00, $1.50 and $2.00, including War Tax.",0.05,0.921,0.6188396756082346,0.9550842170929508,50,921,992,1531
1979.1174P,,ILONKAL,0.101,0.216,0.6188396756082346,0.6263256394260761,101,216,992,1004
1979.1174P,,KARAIL,0.1,0.213,0.62882096069869,0.6381784154709919,100,213,1008,1023
1979.1174P,,LADA,0.112,0.868,0.7136618839675608,0.8371802869619464,112,868,1144,1342
1979.1174P,,RYMAN,0.05,0.231,0.8833437305053026,0.9064254522769807,50,231,1416,1453
1979.1174P,,AUDITORIUM,0.249,0.558,0.8827199001871491,0.9051777916406737,249,558,1415,1451
1979.1174P,,Monday,0.577,0.683,0.8808484092326887,0.9039301310043668,577,683,1412,1449
1979.1174P,,",",0.686,0.691,0.8808484092326887,0.9039301310043668,686,691,1412,1449
1979.1174P,,Nov.,0.704,0.766,0.8808484092326887,0.9039301310043668,704,766,1412,1449
1979.1174P,,22d,0.777,0.831,0.8802245789145352,0.9033063006862133,777,831,1411,1448
1979.1174P,,",",0.834,0.839,0.8802245789145352,0.9033063006862133,834,839,1411,1448
1979.1174P,,1920,0.856,0.921,0.8802245789145352,0.9033063006862133,856,921,1411,1448
1979.1174P,,Seat,0.291,0.329,0.9195258889582034,0.9307548346849657,291,329,1474,1492
1979.1174P,,Sale,0.337,0.374,0.9195258889582034,0.9307548346849657,337,374,1474,1492
1979.1174P,,at,0.381,0.398,0.9195258889582034,0.9307548346849657,381,398,1474,1492
1979.1174P,,Houck's,0.404,0.476,0.9195258889582034,0.9307548346849657,404,476,1474,1492
1979.1174P,,Piano,0.485,0.535,0.9195258889582034,0.9307548346849657,485,535,1474,1492
1979.1174P,,Co.,0.545,0.575,0.9195258889582034,0.9307548346849657,545,575,1474,1492
1979.1174P,,Nov.,0.583,0.628,0.9195258889582034,0.9307548346849657,583,628,1474,1492
1979.1174P,,19th,0.638,0.68,0.9195258889582034,0.9307548346849657,638,680,1474,1492
1979.1174P,,.,0.68,0.685,0.9195258889582034,0.9307548346849657,680,685,1474,1492
1979.1174P,,Prices,0.257,0.315,0.9432314410480349,0.9532127261384903,257,315,1512,1528
1979.1174P,,$,0.323,0.334,0.9432314410480349,0.9532127261384903,323,334,1512,1528
1979.1174P,,1.00,0.335,0.37,0.9432314410480349,0.9532127261384903,335,370,1512,1528
1979.1174P,,",",0.37,0.375,0.9432314410480349,0.9532127261384903,370,375,1512,1528
1979.1174P,,$,0.381,0.392,0.9432314410480349,0.9532127261384903,381,392,1512,1528
1979.1174P,,1.50,0.394,0.427,0.9432314410480349,0.9532127261384903,394,427,1512,1528
1979.1174P,,and,0.435,0.467,0.9432314410480349,0.9532127261384903,435,467,1512,1528
1979.1174P,,$,0.475,0.485,0.9432314410480349,0.9532127261384903,475,485,1512,1528
1979.1174P,,2.00,0.488,0.523,0.9432314410480349,0.9532127261384903,488,523,1512,1528
1979.1174P,,",",0.525,0.528,0.9432314410480349,0.9532127261384903,525,528,1512,1528
1979.1174P,,including,0.535,0.621,0.9432314410480349,0.9532127261384903,535,621,1512,1528
1979.1174P,,War,0.629,0.671,0.9432314410480349,0.9532127261384903,629,671,1512,1528
1979.1174P,,Tax,0.678,0.715,0.9432314410480349,0.9532127261384903,678,715,1512,1528
1979.1174P,,.,0.714,0.721,0.9432314410480349,0.9532127261384903,714,721,1512,1528
1979.1177P,en,"STOP! LOOK!
Can We Criticise China ?
Style vs. Sense",0.091,0.846,0.12816691505216096,0.9359165424739195,91,846,172,1256
1979.1177P,,STOP,0.091,0.343,0.14754098360655737,0.20342771982116245,91,343,198,273
1979.1177P,,!,0.357,0.386,0.14083457526080476,0.20193740685543965,357,386,189,271
1979.1177P,,LOOK,0.544,0.807,0.14456035767511177,0.20193740685543965,544,807,194,271
1979.1177P,,!,0.811,0.845,0.13934426229508196,0.20044709388971685,811,845,187,269
1979.1177P,,Can,0.14,0.246,0.5238450074515648,0.5611028315946349,140,246,703,753
1979.1177P,,We,0.256,0.344,0.5230998509687034,0.5603576751117735,256,344,702,752
1979.1177P,,Criticise,0.367,0.591,0.5230998509687034,0.5603576751117735,367,591,702,752
1979.1177P,,China,0.611,0.783,0.5216095380029806,0.5588673621460507,611,783,700,750
1979.1177P,,?,0.793,0.823,0.5216095380029806,0.5588673621460507,793,823,700,750
1979.1177P,,Style,0.247,0.416,0.8837555886736215,0.9314456035767511,247,416,1186,1250
1979.1177P,,vs.,0.429,0.521,0.8785394932935916,0.9277198211624441,429,521,1179,1245
1979.1177P,,Sense,0.533,0.714,0.875558867362146,0.9225037257824144,533,714,1175,1238
1979.1178P,en,"WHICH SHOE WILL YOU WEAR?
A
B
Helps
Deforms
and
Ruins
the Feet
A
A
B
Keep Feet
Strong and
NORMAL FEET
B Shapely
A
000
DAMAGED FEET
B",0.045,0.946,0.15984848484848485,0.8871212121212121,45,946,211,1171
1979.1178P,,WHICH,0.047,0.246,0.16666666666666666,0.2106060606060606,47,246,220,278
1979.1178P,,SHOE,0.263,0.406,0.16590909090909092,0.20909090909090908,263,406,219,276
1979.1178P,,WILL,0.424,0.574,0.16515151515151516,0.20909090909090908,424,574,218,276
1979.1178P,,YOU,0.582,0.705,0.16515151515151516,0.20833333333333334,582,705,218,275
1979.1178P,,WEAR,0.721,0.92,0.1643939393939394,0.20833333333333334,721,920,217,275
1979.1178P,,?,0.916,0.945,0.16363636363636364,0.20757575757575758,916,945,216,274
1979.1178P,,A,0.153,0.214,0.24924242424242424,0.29015151515151516,153,214,329,383
1979.1178P,,B,0.791,0.853,0.2537878787878788,0.2916666666666667,791,853,335,385
1979.1178P,,Helps,0.747,0.872,0.31136363636363634,0.35,747,872,411,462
1979.1178P,,Deforms,0.091,0.276,0.3151515151515151,0.3393939393939394,91,276,416,448
1979.1178P,,and,0.136,0.223,0.3522727272727273,0.37575757575757573,136,223,465,496
1979.1178P,,Ruins,0.104,0.241,0.39545454545454545,0.42272727272727273,104,241,522,558
1979.1178P,,the,0.095,0.171,0.44242424242424244,0.4666666666666667,95,171,584,616
1979.1178P,,Feet,0.177,0.274,0.44242424242424244,0.4666666666666667,177,274,584,616
1979.1178P,,A,0.139,0.159,0.7886363636363637,0.8015151515151515,139,159,1041,1058
1979.1178P,,A,0.365,0.388,0.45075757575757575,0.4659090909090909,365,388,595,615
1979.1178P,,B,0.397,0.418,0.7924242424242425,0.8037878787878788,397,418,1046,1061
1979.1178P,,Keep,0.701,0.81,0.35984848484848486,0.39166666666666666,701,810,475,517
1979.1178P,,Feet,0.826,0.928,0.35454545454545455,0.38636363636363635,826,928,468,510
1979.1178P,,Strong,0.693,0.847,0.40606060606060607,0.4393939393939394,693,847,536,580
1979.1178P,,and,0.859,0.939,0.40075757575757576,0.43636363636363634,859,939,529,576
1979.1178P,,NORMAL,0.194,0.523,0.5121212121212121,0.5545454545454546,194,523,676,732
1979.1178P,,FEET,0.572,0.795,0.5121212121212121,0.5545454545454546,572,795,676,732
1979.1178P,,B,0.624,0.649,0.45454545454545453,0.4696969696969697,624,649,600,620
1979.1178P,,Shapely,0.714,0.908,0.4484848484848485,0.4893939393939394,714,908,592,646
1979.1178P,,A,0.561,0.584,0.7886363636363637,0.8022727272727272,561,584,1041,1059
1979.1178P,,000,0.52,0.801,0.6446969696969697,0.7780303030303031,520,801,851,1027
1979.1178P,,DAMAGED,0.174,0.543,0.8424242424242424,0.8871212121212121,174,543,1112,1171
1979.1178P,,FEET,0.601,0.822,0.8424242424242424,0.8871212121212121,601,822,1112,1171
1979.1178P,,B,0.855,0.877,0.7924242424242425,0.8053030303030303,855,877,1046,1063
1979.1180P,en,"mm
Me
7μ
PENFITED
The Girl on the Land
Serves the Nation's Need
apply Y.W.C.A.
Land Service Committee.",-0.0016778523489932886,1.0092281879194631,0.015,1.005,-2,1203,15,1005
1979.1180P,,mm,0.6208053691275168,0.6728187919463087,0.015,0.044,740,802,15,44
1979.1180P,,Me,0.4538590604026846,0.7743288590604027,0.412,0.64,541,923,412,640
1979.1180P,,7μ,0.6795302013422819,0.7273489932885906,0.548,0.588,810,867,548,588
1979.1180P,,PENFITED,0.9060402684563759,0.9756711409395973,0.716,0.733,1080,1163,716,733
1979.1180P,,The,0.0041946308724832215,0.1610738255033557,0.747,0.806,5,192,747,806
1979.1180P,,Girl,0.2156040268456376,0.3825503355704698,0.747,0.806,257,456,747,806
1979.1180P,,on,0.4286912751677852,0.5285234899328859,0.747,0.806,511,630,747,806
1979.1180P,,the,0.572986577181208,0.7189597315436241,0.747,0.806,683,857,747,806
1979.1180P,,Land,0.7667785234899329,0.9958053691275168,0.747,0.806,914,1187,747,806
1979.1180P,,Serves,0.0,0.23825503355704697,0.82,0.877,0,284,820,877
1979.1180P,,the,0.26929530201342283,0.41359060402684567,0.82,0.877,321,493,820,877
1979.1180P,,Nation's,0.4471476510067114,0.7600671140939598,0.82,0.877,533,906,820,877
1979.1180P,,Need,0.7978187919463087,0.9966442953020134,0.82,0.877,951,1188,820,877
1979.1180P,,apply,0.33305369127516776,0.5218120805369127,0.905,0.977,397,622,905,977
1979.1180P,,Y.W.C.A.,0.5444630872483222,1.0083892617449663,0.896,0.957,649,1202,896,957
1979.1180P,,Land,0.5436241610738255,0.62751677852349,0.968,0.998,648,748,968,998
1979.1180P,,Service,0.6426174496644296,0.7684563758389261,0.968,0.998,766,916,968,998
1979.1180P,,Committee,0.7835570469798657,0.9748322147651006,0.968,0.998,934,1162,968,998
1979.1180P,,.,0.9781879194630873,0.985738255033557,0.968,0.998,1166,1175,968,998
1979.1182P,en,"REMEMBER!
THE FLAG OF LIBERTY
SUPPORT IT!
BUY
U.S.Government Bonds
3rd. LIBERTY LOAN",0.019,0.991,0.004830917874396135,0.9779158040027606,19,991,7,1417
1979.1182P,,REMEMBER,0.139,0.544,0.005521048999309869,0.04416839199447895,139,544,8,64
1979.1182P,,!,0.56,0.582,0.008281573498964804,0.04416839199447895,560,582,12,64
1979.1182P,,THE,0.061,0.17,0.049689440993788817,0.08074534161490683,61,170,72,117
1979.1182P,,FLAG,0.185,0.31,0.05106970324361629,0.0821256038647343,185,310,74,119
1979.1182P,,OF,0.327,0.404,0.05244996549344375,0.08281573498964803,327,404,76,120
1979.1182P,,LIBERTY,0.425,0.659,0.053830227743271224,0.0862663906142167,425,659,78,125
1979.1182P,,SUPPORT,0.177,0.444,0.09109730848861283,0.12284334023464458,177,444,132,178
1979.1182P,,IT,0.462,0.518,0.0924775707384403,0.12284334023464458,462,518,134,178
1979.1182P,,!,0.528,0.552,0.0924775707384403,0.12284334023464458,528,552,134,178
1979.1182P,,BUY,0.089,0.285,0.759144237405107,0.8067632850241546,89,285,1100,1169
1979.1182P,,U.S.Government,0.02,0.685,0.831608005521049,0.917184265010352,20,685,1205,1329
1979.1182P,,Bonds,0.704,0.991,0.8281573498964804,0.9151138716356108,704,991,1200,1326
1979.1182P,,3rd,0.154,0.285,0.9420289855072463,0.9758454106280193,154,285,1365,1414
1979.1182P,,.,0.291,0.304,0.9413388543823327,0.9758454106280193,291,304,1364,1414
1979.1182P,,LIBERTY,0.336,0.627,0.9406487232574189,0.9730848861283644,336,627,1363,1410
1979.1182P,,LOAN,0.653,0.835,0.937888198757764,0.9710144927536232,653,835,1359,1407
1979.1183P,en,"""SHALL WE BE MORE TENDER WITH
OUR DOLLARS THAN WITH THE
LIVES OF OUR SONS?""
SECRETARY OF THE TREASURY
WE DEPEND
ON
YOU
BUY A UNITED STATES GOVERNMENT BOND
OF THE
2ND LIBERTY LOAN
OF 1917",0.009,0.983,0.010342598577892695,0.9883645765998708,9,983,16,1529
1979.1183P,,"""",0.013,0.04,0.01098901098901099,0.049773755656108594,13,40,17,77
1979.1183P,,SHALL,0.035,0.202,0.010342598577892695,0.05042016806722689,35,202,16,78
1979.1183P,,WE,0.222,0.304,0.01098901098901099,0.05042016806722689,222,304,17,78
1979.1183P,,BE,0.334,0.401,0.011635423400129283,0.05042016806722689,334,401,18,78
1979.1183P,,MORE,0.429,0.58,0.011635423400129283,0.051712992889463474,429,580,18,80
1979.1183P,,TENDER,0.608,0.819,0.011635423400129283,0.051712992889463474,608,819,18,80
1979.1183P,,WITH,0.848,0.98,0.012928248222365869,0.05235940530058177,848,980,20,81
1979.1183P,,OUR,0.034,0.146,0.0691661279896574,0.10471881060116355,34,146,107,162
1979.1183P,,DOLLARS,0.174,0.425,0.0691661279896574,0.10471881060116355,174,425,107,162
1979.1183P,,THAN,0.453,0.595,0.0691661279896574,0.10471881060116355,453,595,107,162
1979.1183P,,WITH,0.629,0.766,0.0691661279896574,0.10471881060116355,629,766,107,162
1979.1183P,,THE,0.797,0.909,0.0691661279896574,0.10471881060116355,797,909,107,162
1979.1183P,,LIVES,0.04,0.205,0.1182934712346477,0.1583710407239819,40,205,183,245
1979.1183P,,OF,0.227,0.304,0.1182934712346477,0.1583710407239819,227,304,183,245
1979.1183P,,OUR,0.329,0.446,0.1182934712346477,0.1583710407239819,329,446,183,245
1979.1183P,,SONS,0.47,0.615,0.1182934712346477,0.1583710407239819,470,615,183,245
1979.1183P,,?,0.64,0.673,0.1182934712346477,0.1583710407239819,640,673,183,245
