accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1988.033b,,200,0.9069453809844908,0.8860418071476737,0.323,0.324,1345,1314,323,324
1988.033b,,label,0.894807821982468,0.9130141604855023,0.344,0.294,1327,1354,344,294
1988.033b,,JD,1.0006743088334458,0.952124072825354,0.403,0.39,1484,1412,403,390
1988.033b,,DOORNOOOOO,0.9561699258260283,0.6979096426163183,0.434,0.566,1418,1035,434,566
1988.033b,,ఐ,0.6911665542818611,0.672285906945381,0.617,0.584,1025,997,617,584
1988.033b,,టి,0.6662171274443696,0.6473364801078895,0.634,0.601,988,960,634,601
1988.033b,,ఐ,0.6392447741065408,0.6203641267700607,0.653,0.62,948,920,653,620
1988.033b,,పో,0.6271072151045178,0.598111935266352,0.662,0.636,930,887,662,636
1988.033b,,18ిర,0.9966284558327714,0.9069453809844908,0.362,0.402,1478,1345,362,402
1988.033b,,౦,0.9096426163182738,0.8981793661496965,0.422,0.409,1349,1332,422,409
1988.033b,,భి,0.899527983816588,0.8873904248145651,0.429,0.416,1334,1316,429,416
1988.033b,,౦,0.8961564396493594,0.8739042481456507,0.431,0.426,1329,1296,431,426
1988.033b,,ge00000000,0.8610923803101821,0.5947403910991234,0.456,0.619,1277,882,456,619
1988.033b,,E,0.9939312204989885,0.9622387053270398,0.345,0.323,1474,1427,345,323
1988.033b,,EDN,0.9669588671611599,0.8604180714767363,0.364,0.393,1434,1276,364,393
1988.033b,,ద,0.8658125421443021,0.8341200269723533,0.434,0.412,1284,1237,434,412
1988.033b,,ద,0.8401888064733648,0.8091706001348618,0.451,0.428,1246,1200,451,428
1988.033b,,ద,0.8044504383007417,0.7862440997977074,0.476,0.444,1193,1166,476,444
1988.033b,,దా,0.7801753202966959,0.7619689817936615,0.493,0.461,1157,1130,493,461
1988.033b,,B,0.6837491571139582,0.6540795684423466,0.56,0.537,1014,970,560,537
1988.033b,,DD,0.6587997302764667,0.6014834794335806,0.578,0.573,977,892,578,573
1988.033b,,D,0.6055293324342549,0.5812542144302091,0.614,0.587,898,862,614,587
1988.033b,,00000,0.9399865138233311,0.8981793661496965,0.344,0.36,1394,1332,344,360
1988.033b,,decem,0.7768037761294673,0.8051247471341875,0.277,0.202,1152,1194,277,202
1988.033b,,BEBEBEB,0.7525286581254215,0.5819285232636547,0.748,0.824,1116,863,748,824
1988.033b,,౦౦,0.7397167902899529,0.7215104517869184,0.717,0.709,1097,1070,717,709
1988.033b,,అ,0.7228590694538098,0.7120701281186783,0.728,0.715,1072,1056,728,715
1988.033b,,౦,0.7140930546190155,0.703304113283884,0.734,0.721,1059,1043,734,721
1988.033b,,అ,0.7053270397842212,0.6945380984490896,0.74,0.727,1046,1030,740,727
1988.033b,,౦౦౦,0.6952124072825354,0.6709372892784895,0.747,0.743,1031,995,747,743
1988.033b,,_______,0.6729602157788267,0.6095751854349292,0.762,0.784,998,904,762,784
1988.033b,,b,0.6068779501011463,0.5933917734322319,0.807,0.796,900,880,807,796
1988.033b,,ఆ,0.5947403910991234,0.5853000674308834,0.815,0.802,882,868,815,802
1988.033b,,B,0.6830748482805125,0.6695886716115981,0.735,0.71,1013,993,735,710
1988.033b,,BB,0.6635198921105866,0.6169925826028321,0.747,0.744,984,915,747,744
1988.033b,,godolo,0.7424140256237357,0.7120701281186783,0.676,0.638,1101,1056,676,638
1988.033b,,2334,0.7626432906271072,0.7181389076196898,0.502,0.519,1131,1065,502,519
1988.033b,,88,0.7498314227916386,0.7269049224544841,0.474,0.473,1112,1078,474,473
1988.033b,,రా,0.7127444369521241,0.7235333782872556,0.463,0.475,1057,1073,463,475
1988.033b,,o,0.7194875252865812,0.7282535401213756,0.458,0.471,1067,1080,458,471
1988.033b,,ధ్ర,0.7275792312879299,0.7336480107889414,0.453,0.468,1079,1088,453,468
1988.033b,,balaala,0.7066756574511126,0.703304113283884,0.42,0.512,1048,1043,420,512
1988.033b,,ణ,0.786918408631153,0.7545515846257586,0.201,0.175,1167,1119,201,175
1988.033b,,ణ,0.7592717464598786,0.7275792312879299,0.219,0.193,1126,1079,219,193
1988.033b,,3,0.7215104517869184,0.7026298044504383,0.243,0.208,1070,1042,243,208
1988.033b,,ది,0.6952124072825354,0.6763317599460553,0.261,0.226,1031,1003,261,226
1988.033b,,పొందండి,0.7363452461227242,0.6803776129467296,0.195,0.211,1092,1009,195,211
1988.033b,,Lift,0.5947403910991234,0.6169925826028321,0.766,0.77,882,915,766,770
1988.033b,,3,0.6749831422791639,0.6918408631153068,0.183,0.203,1001,1026,183,203
1988.033b,,డు,0.6871207012811867,0.7154416722859069,0.175,0.187,1019,1061,175,187
1988.033b,,T,0.5724881995954147,0.5529332434254889,0.979,0.925,849,820,979,925
1988.033b,,HLO,0.5846257585974376,0.5643964935940661,0.509,0.503,867,837,509,503
1988.033b,,రిపొతొందిం,0.6271072151045178,0.5529332434254889,0.447,0.477,930,820,447,477
1988.033b,,౦౦౦౦౦pee,0.41469993256911664,0.4935940660822657,0.572,0.538,615,732,572,538
1988.033b,,Q,0.42144302090357383,0.43020903573836816,0.891,0.969,625,638,891,969
1988.033b,,),0.4322319622387053,0.4396493594066082,0.89,0.968,641,652,890,968
1988.033b,,ఏజెజె,0.454484153742414,0.5306810519217802,0.213,0.208,674,787,213,208
1988.033b,,౦,0.43020903573836816,0.4403236682400539,0.216,0.222,638,653,216,222
1988.033b,,భి,0.4403236682400539,0.44841537424140254,0.209,0.217,653,665,209,217
1988.033b,,౦,0.44774106540795683,0.45583277140930545,0.203,0.211,664,676,203,211
1988.033b,,భి,0.4571813890761969,0.4652730950775455,0.198,0.206,678,690,198,206
1988.033b,,౦,0.4605529332434255,0.4753877275792313,0.195,0.198,683,705,195,198
1988.033b,,GE,0.4855023600809171,0.5064059339177344,0.178,0.177,720,751,178,177
1988.033b,,ooo,0.4794335805799056,0.45650708024275116,0.198,0.197,711,677,198,197
1988.033b,,TRIVIA,0.44099797707349964,0.4612272420768712,0.179,0.188,654,684,179,188
1988.033b,,GoGo,0.4079568442346595,0.42144302090357383,0.782,0.722,605,625,782,722
1988.033b,,®,0.40391099123398516,0.4200944032366824,0.722,0.713,599,623,722,713
1988.033b,,LOODOOD,0.5893459204315576,0.4045853000674309,0.342,0.421,874,600,342,421
1988.033b,,O,0.40728253540121373,0.3877275792312879,0.467,0.432,604,575,467,432
1988.033b,,0౦0౦౦,0.40323668240053945,0.3728927848954821,0.879,0.841,598,553,879,841
1988.033b,,CUT,0.4578556979096426,0.4416722859069454,0.179,0.173,679,655,179,173
1988.033b,,Juges,0.41807147673634526,0.4194200944032367,0.619,0.537,620,622,619,537
1988.033b,,Boo,0.39581928523263654,0.38503034389750507,0.725,0.752,587,571,725,752
1988.033b,,C,0.3256911665542819,0.3088334457181389,0.523,0.492,483,458,523,492
1988.033b,,D,0.301416048550236,0.28455832771409306,0.538,0.507,447,422,538,507
1988.033b,,E,0.27781523937963587,0.2609575185434929,0.555,0.524,412,387,555,524
1988.033b,,E,0.26298044504383006,0.23128792987188132,0.564,0.543,390,343,564,543
1988.033b,,E,0.2380310182063385,0.20633850303438975,0.581,0.56,353,306,581,560
1988.033b,,CO,0.21105866486850977,0.15441672285906946,0.599,0.595,313,229,599,595
1988.033b,,పొ,0.5327039784221174,0.519217801753203,0.338,0.325,790,770,338,325
1988.033b,,౦,0.5205664194200944,0.5091031692515172,0.346,0.332,772,755,346,332
1988.033b,,ది,0.5144976399190829,0.4996628455832771,0.35,0.338,763,741,350,338
1988.033b,,౦,0.49561699258260283,0.48145650708024273,0.363,0.351,735,714,363,351
1988.033b,,చా,0.48887390424814564,0.46999325691166555,0.368,0.359,725,697,368,359
1988.033b,,౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦౦001,0.45853000674308836,0.16250842886041808,0.39,0.573,680,241,390,573
1988.033b,,******************,0.6048550236008091,0.13890761968981793,0.264,0.556,897,206,264,556
1988.033b,,ఇ,0.28320971004720163,0.3128792987188132,0.854,0.876,420,464,854,876
1988.033b,,3,0.31085637221847606,0.3337828725556305,0.835,0.862,461,495,835,862
1988.033b,,3,0.33715441672285906,0.35468644639244773,0.816,0.847,500,526,816,847
1988.033b,,0,0.34861766689143625,0.38233310856372216,0.809,0.829,517,567,809,829
1988.033b,,౦౦,0.3641267700606878,0.3459204315576534,0.802,0.799,540,513,802,799
1988.033b,,అ,0.3465947403910991,0.33715441672285906,0.814,0.805,514,500,814,805
1988.033b,,౦,0.3385030343897505,0.32838840188806473,0.819,0.811,502,487,819,811
1988.033b,,భ,0.32906271072151044,0.3189480782198247,0.826,0.818,488,473,826,818
1988.033b,,౦,0.3189480782198247,0.30950775455158464,0.833,0.824,473,459,833,824
1988.033b,,బంధిం,0.31018206338503035,0.2744436952124073,0.838,0.847,460,407,838,847
1988.033b,,©ంది,0.27646662171274444,0.24881995954147,0.862,0.866,410,369,862,866
1988.033b,,ఐఐఐఐది,0.3405259608900877,0.21105866486850977,0.798,0.853,505,313,798,853
1988.033b,,.,0.21308159136884694,0.2002697235333783,0.884,0.86,316,297,884,860
1988.033b,,ORDERE,0.2043155765340526,0.3452461227242077,0.737,0.679,303,512,737,679
1988.033b,,•,0.3337828725556305,0.32231962238705325,0.652,0.641,495,478,652,641
1988.033b,,©,0.32366824005394473,0.3135536075522589,0.658,0.646,480,465,658,646
1988.033b,,ooD00000000,0.3155765340525961,0.21038435603506406,0.664,0.719,468,312,664,719
1988.033b,,Quotage,0.25826028320971006,0.22791638570465272,0.359,0.312,383,338,359,312
1988.033b,,ooooo,0.1928523263654754,0.200944032366824,0.698,0.641,286,298,698,641
1988.033b,,600008,0.13553607552258934,0.06877950101146325,0.791,0.815,201,102,791,815
1988.033b,,హంంమంచి,0.07012811867835468,0.006743088334457181,0.837,0.859,104,10,837,859
1988.033b,,0000,0.24477410654079568,0.23937963587322994,0.232,0.286,363,355,232,286
1988.033b,,Gadoo,0.15441672285906946,0.13216453135536074,0.696,0.654,229,196,696,654
1988.033b,,BE,0.08496291301416048,0.12474713418745785,0.833,0.823,126,185,833,823
1988.033b,,మా,0.10316925151719487,0.12137559002022927,0.613,0.61,153,180,613,610
1988.033b,,స,0.10114632501685772,0.11935266351989211,0.558,0.554,150,177,558,554
1988.033b,,మా,0.10249494268374916,0.12070128118678354,0.611,0.603,152,179,611,603
1988.033b,,స,0.10114632501685772,0.11935266351989211,0.555,0.546,150,177,555,546
1988.033b,,Cooooooooooo,0.09440323668240054,0.20296695886716115,0.452,0.39,140,301,452,390
1988.033b,,.,0.200944032366824,0.20701281186783546,0.376,0.386,298,307,376,386
1988.033b,,తెమలి,0.09035738368172623,0.07282535401213756,0.566,0.648,134,108,566,648
1988.033b,,20000,0.051921780175320294,0.06608226567768037,0.712,0.629,77,98,712,629
1988.033b,,Coddes,0.07754551584625759,0.08091706001348618,0.559,0.487,115,120,559,487
1988.033b,,WE,0.051921780175320294,0.0013486176668914363,0.698,0.711,77,2,698,711
1988.033b,,ఐ,0.011463250168577209,0.03641267700606878,0.347,0.389,17,54,347,389
1988.033b,,ఐ,0.033041132838840186,0.0667565745111261,0.331,0.367,49,99,331,367
1988.033b,,OOK,0.056641942009440324,0.1409305461901551,0.314,0.313,84,209,314,313
1988.033b,,ఐ,0.12542144302090358,0.1598111935266352,0.264,0.299,186,237,264,299
1988.033b,,టి,0.1523937963587323,0.1935266351989211,0.245,0.275,226,287,245,275
1988.033b,,జ్ఞాప,0.18004045853000675,0.23533378287255563,0.225,0.245,267,349,225,245
1988.033b,,.3,0.2157788267026298,0.2710721510451787,0.2,0.22,320,402,200,220
1988.033b,,ఓటరు,0.2589345920431558,0.31490222521915034,0.169,0.189,384,467,169,189
1988.033b,,ఐ,0.01078894133513149,0.045178691840863115,0.293,0.317,16,67,293,317
1988.033b,,RRROR,0.04045853000674309,0.1712744436952124,0.27,0.225,60,254,270,225
1988.033b,,ణ,0.16992582602832096,0.1901550910316925,0.176,0.21,252,282,176,210
1988.033b,,డ,0.1901550910316925,0.21038435603506406,0.161,0.195,282,312,161,195
1988.033b,,ఏంటి,0.12744436952124072,0.0930546190155091,0.276,0.271,189,138,276,271
1988.033b,,సంద,0.08968307484828052,0.06001348617666891,0.304,0.296,133,89,304,296
1988.033c,und,"0000000
000 000
000
000
00000000
000000
00000000 С
ooooooo
00000
10000
00000
00000
00000
а",0.02080536912751678,0.8691275167785235,0.18,0.974,31,1295,180,974
1988.033c,,0000000,0.8442953020134228,0.8134228187919463,0.191,0.254,1258,1212,191,254
1988.033c,,000,0.8060402684563759,0.8147651006711409,0.25,0.223,1201,1214,250,223
1988.033c,,000,0.8060402684563759,0.8154362416107382,0.214,0.185,1201,1215,214,185
1988.033c,,000,0.612751677852349,0.6194630872483221,0.215,0.186,913,923,215,186
1988.033c,,000,0.5926174496644295,0.5899328859060403,0.218,0.186,883,879,218,186
1988.033c,,00000000,0.8657718120805369,0.8261744966442953,0.211,0.262,1290,1231,211,262
1988.033c,,000000,0.05906040268456376,0.03154362416107383,0.187,0.233,88,47,187,233
1988.033c,,00000000,0.03355704697986577,0.021476510067114093,0.18,0.264,50,32,180,264
1988.033c,,С,0.032214765100671144,0.021476510067114093,0.277,0.28,48,32,277,280
1988.033c,,ooooooo,0.3651006711409396,0.41140939597315435,0.31,0.28,544,613,310,280
1988.033c,,00000,0.45234899328859063,0.4268456375838926,0.375,0.416,674,636,375,416
1988.033c,,10000,0.4261744966442953,0.4181208053691275,0.362,0.408,635,623,362,408
1988.033c,,00000,0.8416107382550335,0.8617449664429531,0.808,0.849,1254,1284,808,849
1988.033c,,00000,0.04563758389261745,0.056375838926174496,0.824,0.88,68,84,824,880
1988.033c,,00000,0.03154362416107383,0.024832214765100672,0.809,0.871,47,37,809,871
1988.033c,,а,0.38523489932885907,0.39932885906040266,0.892,0.974,574,595,892,974
1988.033d,und,白,0.45768449559918756,0.5077860528097495,0.891,0.971,676,750,891,971
1988.033d,,白,0.5084631008801624,0.4583615436696005,0.972,0.892,751,677,972,892
1988.033e,und,"(cm)
Coo
oooo
చలిం
Holly
(0)
HO INDIAN S
Builty
0000000
NHONE
000
©©o wome
Goo
తరంభించింది.
ooooooooon
మండలంలోన
HOME
boo
C000 కలల
po coos
000000000
godde
Hom
0000
Om
పొంద
0000000
0000
Copoo
cooped
000000
అ
9000000000000
ooooooo
ooooo
పొందంపొందనుండి
చ
w
Simpe
O
ooo
H
ముంపొందిందిరా గించి
Googoo
ooooo.
gooచుచు
00000
0000 00 0
On O
AN
కూరలలో
o
22
HOM
20000 OOOO...
WOW O
acom
Lall)
MOH
TEK0
0om
0000
babgco.
cocon
oooo ea
00000
ogo
Doo
HEOMMON
goog
oooooo
OOD C
TO DO000 me
2000
00000000000
ggle boo
Co
00000
000000
లింలించ
౦౦౦౦౦౦
Tw
పొంది
0000
DOం
.
...
00000000",-0.016846361185983826,0.9973045822102425,0.159,0.978,-25,1480,159,978
1988.033e,,(,0.8557951482479784,0.8504043126684636,0.236,0.241,1270,1262,236,241
1988.033e,,cm,0.855121293800539,0.8497304582210242,0.239,0.265,1269,1261,239,265
1988.033e,,),0.855121293800539,0.8497304582210242,0.261,0.268,1269,1261,261,268
1988.033e,,Coo,0.8436657681940701,0.8322102425876011,0.186,0.237,1252,1235,186,237
1988.033e,,oooo,0.7439353099730458,0.7149595687331537,0.216,0.242,1104,1061,216,242
1988.033e,,చలిం,0.3470350404312669,0.33423180592991913,0.224,0.26,515,496,224,260
1988.033e,,Holly,0.39285714285714285,0.396900269541779,0.337,0.312,583,589,337,312
1988.033e,,(,0.37870619946091644,0.38207547169811323,0.314,0.305,562,567,314,305
1988.033e,,0,0.37601078167115903,0.37870619946091644,0.307,0.296,558,562,307,296
1988.033e,,),0.3719676549865229,0.3753369272237197,0.297,0.287,552,557,297,287
1988.033e,,HO,0.3450134770889488,0.3584905660377358,0.297,0.297,512,532,297,297
1988.033e,,INDIAN,0.3463611859838275,0.3632075471698113,0.29,0.268,514,539,290,268
1988.033e,,S,0.3524258760107817,0.36455525606469,0.255,0.256,523,541,255,256
1988.033e,,Builty,0.34029649595687333,0.3584905660377358,0.311,0.294,505,532,311,294
1988.033e,,0000000,0.3140161725067385,0.32142857142857145,0.248,0.342,466,477,248,342
1988.033e,,NHONE,0.204177897574124,0.2169811320754717,0.299,0.265,303,322,299,265
1988.033e,,000,0.30929919137466305,0.3146900269541779,0.316,0.351,459,467,316,351
1988.033e,,©©,0.17587601078167117,0.16172506738544473,0.185,0.209,261,240,185,209
1988.033e,,o,0.1765498652291105,0.1623989218328841,0.214,0.222,262,241,214,222
1988.033e,,wome,0.17857142857142858,0.16576819407008087,0.281,0.328,265,246,281,328
1988.033e,,Goo,0.8820754716981132,0.8699460916442049,0.363,0.399,1309,1291,363,399
1988.033e,,తరంభించింది,0.08355795148247978,0.013477088948787063,0.2,0.309,124,20,200,309
1988.033e,,.,0.029649595687331536,0.008086253369272238,0.33,0.321,44,12,330,321
1988.033e,,ooooooooon,0.04784366576819407,0.0006738544474393531,0.184,0.295,71,1,184,295
1988.033e,,మండలంలోన,0.11253369272237197,0.11522911051212938,0.288,0.379,167,171,288,379
1988.033e,,HOME,0.6752021563342318,0.6785714285714286,0.439,0.396,1002,1007,439,396
1988.033e,,boo,0.12533692722371967,0.10444743935309973,0.358,0.393,186,155,358,393
1988.033e,,C000,0.9912398921832885,0.9649595687331537,0.46,0.496,1471,1432,460,496
1988.033e,,కలల,0.9818059299191375,0.9568733153638814,0.506,0.533,1457,1420,506,533
1988.033e,,po,0.9097035040431267,0.9393530997304582,0.516,0.495,1350,1394,516,495
1988.033e,,coos,0.9198113207547169,0.9535040431266847,0.477,0.446,1365,1415,477,446
1988.033e,,000000000,0.4110512129380054,0.4238544474393531,0.457,0.376,610,629,457,376
1988.033e,,godde,0.3376010781671159,0.30121293800539084,0.376,0.417,501,447,376,417
1988.033e,,Hom,0.6138814016172507,0.6111859838274932,0.409,0.452,911,907,409,452
1988.033e,,0000,0.8854447439353099,0.8659029649595688,0.534,0.417,1314,1285,534,417
1988.033e,,Om,0.6549865229110512,0.6583557951482479,0.44,0.471,972,977,440,471
1988.033e,,పొంద,0.8564690026954178,0.8524258760107817,0.466,0.516,1271,1265,466,516
1988.033e,,0000000,0.34838274932614555,0.3497304582210243,0.399,0.478,517,519,399,478
1988.033e,,0000,0.34568733153638814,0.32412398921832886,0.391,0.47,513,481,391,470
1988.033e,,Copoo,0.9979784366576819,0.9818059299191375,0.507,0.562,1481,1457,507,562
1988.033e,,cooped,0.33827493261455527,0.29784366576819404,0.405,0.482,502,442,405,482
1988.033e,,000000,0.305256064690027,0.26549865229110514,0.452,0.487,453,394,452,487
1988.033e,,అ,0.39892183288409705,0.3834231805929919,0.424,0.44,592,569,424,440
1988.033e,,9000000000000,0.3605121293800539,0.4009433962264151,0.399,0.549,535,595,399,549
1988.033e,,ooooooo,0.18463611859838275,0.1853099730458221,0.486,0.39,274,275,486,390
1988.033e,,ooooo,0.2398921832884097,0.22776280323450135,0.441,0.504,356,338,441,504
1988.033e,,పొందంపొందనుండి,0.19743935309973046,0.2196765498652291,0.387,0.518,293,326,387,518
1988.033e,,చ,0.05660377358490566,0.03908355795148248,0.446,0.474,84,58,446,474
1988.033e,,w,0.8814016172506739,0.8807277628032345,0.535,0.549,1308,1307,535,549
1988.033e,,Simpe,0.8840970350404312,0.8847708894878706,0.566,0.534,1312,1313,566,534
1988.033e,,O,0.8881401617250674,0.8935309973045822,0.57,0.552,1318,1326,570,552
1988.033e,,ooo,0.1792452830188679,0.16778975741239893,0.488,0.521,266,249,488,521
1988.033e,,H,0.8699460916442049,0.8638814016172507,0.579,0.588,1291,1282,579,588
1988.033e,,ముంపొందిందిరా,0.4865229110512129,0.49797843665768193,0.685,0.578,722,739,685,578
1988.033e,,గించి,0.4811320754716981,0.49595687331536387,0.573,0.543,714,736,573,543
1988.033e,,Googoo,0.35714285714285715,0.36859838274932616,0.582,0.502,530,547,582,502
1988.033e,,ooooo,0.48517520215633425,0.4723719676549865,0.609,0.666,720,701,609,666
1988.033e,,.,0.4919137466307278,0.47371967654986524,0.663,0.672,730,703,663,672
1988.033e,,goo,0.4326145552560647,0.4339622641509434,0.55,0.614,642,644,550,614
1988.033e,,చుచు,0.4615902964959569,0.4642857142857143,0.621,0.686,685,689,621,686
1988.033e,,00000,0.36522911051212936,0.3995956873315364,0.627,0.582,542,593,627,582
1988.033e,,0000,0.41778975741239893,0.39285714285714285,0.583,0.635,620,583,583,635
1988.033e,,00,0.40431266846361186,0.3861185983827493,0.659,0.677,600,573,659,677
1988.033e,,0,0.3995956873315364,0.38274932614555257,0.685,0.694,593,568,685,694
1988.033e,,On,0.3261455525606469,0.32142857142857145,0.563,0.578,484,477,563,578
1988.033e,,O,0.32951482479784366,0.3247978436657682,0.589,0.6,489,482,589,600
1988.033e,,AN,0.23787061994609165,0.2473045822102426,0.58,0.565,353,367,580,565
1988.033e,,కూరలలో,0.942722371967655,0.9305929919137467,0.624,0.707,1399,1381,624,707
1988.033e,,o,0.35714285714285715,0.35107816711590295,0.595,0.603,530,521,595,603
1988.033e,,22,0.4946091644204852,0.5316711590296496,0.685,0.656,734,789,685,656
1988.033e,,HOM,0.3025606469002695,0.29851752021563344,0.578,0.598,449,443,578,598
1988.033e,,20000,0.012129380053908356,0.03638814016172507,0.58,0.546,18,54,580,546
1988.033e,,OOOO,0.012803234501347708,0.024932614555256066,0.478,0.422,19,37,478,422
1988.033e,,...,0.006738544474393531,0.02358490566037736,0.42,0.404,10,35,420,404
1988.033e,,WOW,0.2715633423180593,0.28099730458221023,0.625,0.606,403,417,625,606
1988.033e,,O,0.2702156334231806,0.27964959568733155,0.595,0.587,401,415,595,587
1988.033e,,acom,0.3113207547169811,0.3160377358490566,0.6,0.634,462,469,600,634
1988.033e,,Lall,0.4946091644204852,0.4757412398921833,0.679,0.699,734,706,679,699
1988.033e,,),0.4797843665768194,0.46900269541778977,0.719,0.719,712,696,719,719
1988.033e,,MOH,0.28773584905660377,0.29784366576819404,0.642,0.615,427,442,642,615
1988.033e,,TEK0,0.42318059299191374,0.43733153638814015,0.705,0.743,628,649,705,743
1988.033e,,0om,0.4299191374663073,0.41576819407008087,0.682,0.711,638,617,682,711
1988.033e,,0000,0.30390835579514824,0.3079514824797844,0.651,0.693,451,457,651,693
1988.033e,,babgco,0.27695417789757415,0.2776280323450135,0.635,0.708,411,412,635,708
1988.033e,,.,0.29110512129380056,0.27897574123989216,0.704,0.712,432,414,704,712
1988.033e,,cocon,0.05592991913746631,0.010107816711590296,0.587,0.665,83,15,587,665
1988.033e,,oooo,0.14892183288409702,0.14757412398921832,0.695,0.651,221,219,695,651
1988.033e,,ea,0.1307277628032345,0.13679245283018868,0.656,0.628,194,203,656,628
1988.033e,,00000,0.17452830188679244,0.1664420485175202,0.677,0.739,259,247,677,739
1988.033e,,ogo,0.3018867924528302,0.29514824797843664,0.732,0.698,448,438,732,698
1988.033e,,Doo,0.32142857142857145,0.3045822102425876,0.746,0.755,477,452,746,755
1988.033e,,HEOMMON,0.09568733153638814,0.08557951482479785,0.679,0.734,142,127,679,734
1988.033e,,goog,0.8079514824797843,0.7796495956873315,0.771,0.792,1199,1157,771,792
1988.033e,,oooooo,0.9723719676549866,0.9521563342318059,0.814,0.872,1443,1413,814,872
1988.033e,,OOD,0.8584905660377359,0.8504043126684636,0.825,0.857,1274,1262,825,857
1988.033e,,C,0.8618598382749326,0.8524258760107817,0.857,0.872,1279,1265,857,872
1988.033e,,TO,0.7783018867924528,0.7951482479784366,0.871,0.871,1155,1180,871,871
1988.033e,,DO000,0.7816711590296496,0.8180592991913747,0.859,0.799,1160,1214,859,799
1988.033e,,me,0.8045822102425876,0.8254716981132075,0.786,0.775,1194,1225,786,775
1988.033e,,2000,0.692722371967655,0.6839622641509434,0.829,0.87,1028,1015,829,870
1988.033e,,00000000000,0.33692722371967654,0.28975741239892183,0.746,0.868,500,430,746,868
1988.033e,,ggle,0.3450134770889488,0.32816711590296493,0.742,0.79,512,487,742,790
1988.033e,,boo,0.3477088948787062,0.3328840970350404,0.794,0.869,516,494,794,869
1988.033e,,Co,0.6401617250673854,0.623989218328841,0.838,0.865,950,926,838,865
1988.033e,,00000,0.5256064690026954,0.5195417789757413,0.816,0.868,780,771,816,868
1988.033e,,000000,0.49865229110512127,0.5013477088948787,0.792,0.864,740,744,792,864
1988.033e,,లింలించ,0.48517520215633425,0.45619946091644203,0.788,0.868,720,677,788,868
1988.033e,,౦౦౦౦౦౦,0.2284366576819407,0.21361185983827494,0.877,0.794,339,317,877,794
1988.033e,,Tw,0.42857142857142855,0.3948787061994609,0.974,0.883,636,586,974,883
1988.033e,,పొంది,0.18935309973045822,0.18665768194070081,0.756,0.873,281,277,756,873
1988.033e,,0000,0.17183288409703504,0.16172506738544473,0.827,0.877,255,240,827,877
1988.033e,,DOం,0.14757412398921832,0.1293800539083558,0.813,0.865,219,192,813,865
1988.033e,,.,0.578167115902965,0.605121293800539,0.915,0.978,858,898,915,978
1988.033e,,...,0.06266846361185983,0.05592991913746631,0.813,0.861,93,83,813,861
1988.033e,,00000000,0.0215633423180593,0.022911051212938006,0.777,0.87,32,34,777,870
