filename,template_type,artist,author,title,description,depicted people,depicted place,date,medium,dimensions,institution,department,accession number,place of creation,place of discovery,object history,exhibition history,credit line,inscriptions,notes,references,source,permission,other_versions,wikidata,other fields,other versions,photographer,camera coord,attribution,collection,genre,object type,source/photographer,current location
Jacopo Pontormo 020.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""German:"", ""Episode aus dem Leben im Hospital"", ""title QS:P1476,de:\""Episode aus dem Leben im Hospital\"""", ""label QS:Lde,\""Episode aus dem Leben im Hospital\""""]","[""-""]",[],[],"[""1514"", ""date QS:P571,+1514-00-00T00:00:00Z/9""]","[""fresco"", ""medium QS:P186,Q25631150""]",[],[],[],[],[],[],"[""urspr. im Hospital San Matteo in Florenz"", ""Galleria dell'Accademia (Florence)""]",[],[],[],"[""Deutsch:"", ""Sinnbild der Caritas"", ""Tuscan school""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Galleria dell'Accademia"", ""Native name"", ""Galleria dell'Accademia di Firenze"", ""Location"", ""borough 1 of Florence"", "","", ""Italy"", ""Coordinates"", ""43\u00b0\u00a046\u2032\u00a036.99\u2033\u00a0N, 11\u00b0\u00a015\u2032\u00a031.36\u2033\u00a0E"", ""Established"", ""1784"", ""Web page"", ""www.galleriaaccademiafirenze.beniculturali.it"", ""Authority control"", "":"", ""Q10855544"", ""VIAF"", "":"", ""145995779"", ""ISNI"", "":"", ""0000 0001 2342 2431"", ""ULAN"", "":"", ""500304836"", ""LCCN"", "":"", ""n83204697"", ""NLA"", "":"", ""35420315"", ""WorldCat"", ""institution QS:P195,Q10855544""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 022.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""Archangel Michael"", ""label QS:Len,\""Archangel Michael\"""", ""label QS:Lde,\""Erzengel Michael\""""]","[""Fragment""]",[],[],"[""1519"", ""date QS:P571,+1519-00-00T00:00:00Z/9""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]",[],[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""urspr. rechter Fl\u00fcgel eines Triptychons der Kirche San Michele in Pontormo, vgl. linker Fl\u00fcgel: Erzengel Michael"", ""Tuscan school""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""St Andreas Picture Gallery"", ""Native name"", ""Italiano:"", ""Pinacoteca museo della collegiata di Sant'Andrea"", ""Location"", ""Empoli"", "","", ""Italy"", ""Coordinates"", ""43\u00b0\u00a043\u2032\u00a009.88\u2033\u00a0N, 10\u00b0\u00a056\u2032\u00a047.46\u2033\u00a0E"", ""Established"", ""1859"", ""Web page"", ""www.comune.empoli.fi.it/empoli/mus_coll.html"", ""Authority control"", "":"", ""Q3905096"", ""VIAF"", "":"", ""151973969"", ""institution QS:P195,Q3905096""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 025.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""Deutsch:"", ""Fresken der Cappioni-Kapelle in Santa Felicita in Florenz, Szene: Maria Verk\u00fcndigung, Detail: Verk\u00fcndigungsengel""]",[],[],[],"[""\n1527-1528""]","[""fresco"", ""medium QS:P186,Q25631150""]",[],[],[],[],[],[],"[""commissioned by Lodovico Capponi""]",[],[],[],"[""\nTuscan school""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Santa Felicit\u00e0,"", ""Florence""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 026.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""Deutsch:"", ""Freskenzyklus \u00bbChristi Passion\u00ab, Szene: Auferstehung, Fragment""]",[],[],[],"[""\n1523-1525""]","[""fresco"", ""medium QS:P186,Q25631150""]","[""\n232 \u00d7 291""]",[],[],[],[],[],[],[],[],[],"[""\nTuscan school""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Museo della Certosa del Galuzzo,"", ""Florence""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Deutsch:"", ""Fresken im Kreuzgang des Kart\u00e4userklosters""]"
Jacopo Pontormo 027.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""Deutsch:"", ""Freskenzyklus \u00bbChristi Passion\u00ab, Szene: Christus am \u00d6lberg, Fragment""]",[],[],[],"[""\n1523-1525""]","[""fresco"", ""medium QS:P186,Q25631150""]","[""\n300 \u00d7 290 cm (118.1 \u00d7 114.1 in)""]",[],[],[],[],[],[],[],[],[],"[""\nTuscan school""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Museo della Certosa del Galuzzo,"", ""Florence""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Deutsch:"", ""Fresken im Kreuzgang des Kart\u00e4userklosters""]"
Jacopo Pontormo 030.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""Deutsch:"", ""Freskenzyklus \u00bbChristi Passion\u00ab\u00a0in der Certosa del Galluzzo, Szene: Kreuzabnahme""]","[""Fragment""]",[],[],"[""\n1523-1525""]","[""fresco"", ""medium QS:P186,Q25631150""]","[""\n300 \u00d7 290 cm (118.1 \u00d7 114.1 in)""]",[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Fresken im Kreuzgang des Kart\u00e4userklosters"", ""Tuscan school""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Museo della Certosa del Galuzzo,"", ""Florence""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 001.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""Deutsch:"", ""Abendmahl in Emmaus""]",[],[],[],"[""1525"", ""date QS:P571,+1525-00-00T00:00:00Z/9""]","[""oil on canvas"", ""medium QS:P186,Q296955;P186,Q12321255,P518,Q861259""]","[""height: 230 cm (90.5 in); width: 173 cm (68.1 in)"", ""dimensions QS:P2048,230U174728"", ""dimensions QS:P2049,173U174728""]",[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Toskanische Schule, Gem\u00e4lde f\u00fcr die Herberge oder den Speisesaal der Certosa del Galluzzo""]",[],[],"[""[1]""]",[],[],[],"[""File:Pontormo - Cena in Emmaus - Google Art Project.jpg""]",[],[],[],"[""Deutsch:"", ""Uffizi""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Deutsch:"", ""Florenz""]"
Jacopo Pontormo 002.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""supper at Emmaus"", ""label QS:Len,\""supper at Emmaus\"""", ""label QS:Lde,\""Abendmahl in Emmaus\""""]","[""detail""]",[],[],"[""1525"", ""date QS:P571,+1525-00-00T00:00:00Z/9""]","[""oil on canvas"", ""medium QS:P186,Q296955;P186,Q12321255,P518,Q861259""]",[],[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Gem\u00e4lde f\u00fcr die Herberge oder den Speisesaal der Certosa del Galluzzo"", ""Tuscan school""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Galleria dell'Accademia"", ""Native name"", ""Galleria dell'Accademia di Firenze"", ""Location"", ""borough 1 of Florence"", "","", ""Italy"", ""Coordinates"", ""43\u00b0\u00a046\u2032\u00a036.99\u2033\u00a0N, 11\u00b0\u00a015\u2032\u00a031.36\u2033\u00a0E"", ""Established"", ""1784"", ""Web page"", ""www.galleriaaccademiafirenze.beniculturali.it"", ""Authority control"", "":"", ""Q10855544"", ""VIAF"", "":"", ""145995779"", ""ISNI"", "":"", ""0000 0001 2342 2431"", ""ULAN"", "":"", ""500304836"", ""LCCN"", "":"", ""n83204697"", ""NLA"", "":"", ""35420315"", ""WorldCat"", ""institution QS:P195,Q10855544""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 005.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""German:"", ""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi"", ""The Deposition from the Cross"", ""title QS:P1476,de:\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\"""", ""label QS:Lde,\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\""""]","[""detail""]","[""Jesus"", ""Virgin Mary"", ""Nicodemus""]",[],"[""\n1525-1528""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""height: 313 cm (10.2 ft)"", ""; width: 192 cm (75.5 in)"", ""dimensions QS:P2048,+313U174728"", ""dimensions QS:P2049,+192U174728""]",[],[],[],[],[],"[""commissioned by Lodovico Capponi""]",[],[],[],"[""\nTuscan school""]","[""https://www.wga.hu/html/p/pontormo/4capponi/1depos.html"", ""Florentine musea catalogue ID"", "":"", ""00156026""]",[],"[""[1]""]",[],[],[],"[""image"", ""image""]",[],[],[],"[""Santa Felicit\u00e0,"", ""Florence""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 006.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""German:"", ""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi"", ""The Deposition from the Cross"", ""title QS:P1476,de:\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\"""", ""label QS:Lde,\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\""""]","[""detail""]","[""Jesus"", ""Virgin Mary"", ""Nicodemus""]",[],"[""\n1525-1528""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""height: 313 cm (10.2 ft)"", ""; width: 192 cm (75.5 in)"", ""dimensions QS:P2048,+313U174728"", ""dimensions QS:P2049,+192U174728""]",[],[],[],[],[],"[""commissioned by Lodovico Capponi""]",[],[],[],"[""\nTuscan school""]","[""https://www.wga.hu/html/p/pontormo/4capponi/1depos.html"", ""Florentine musea catalogue ID"", "":"", ""00156026""]",[],"[""[1]""]",[],[],[],"[""image"", ""image""]",[],[],[],"[""Santa Felicit\u00e0,"", ""Florence""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 007.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""German:"", ""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi"", ""The Deposition from the Cross"", ""title QS:P1476,de:\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\"""", ""label QS:Lde,\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\""""]","[""detail""]","[""Jesus"", ""Virgin Mary"", ""Nicodemus""]",[],"[""\n1525-1528""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""height: 313 cm (10.2 ft)"", ""; width: 192 cm (75.5 in)"", ""dimensions QS:P2048,+313U174728"", ""dimensions QS:P2049,+192U174728""]",[],[],[],[],[],"[""commissioned by Lodovico Capponi""]",[],[],[],"[""\nTuscan school""]","[""https://www.wga.hu/html/p/pontormo/4capponi/1depos.html"", ""Florentine musea catalogue ID"", "":"", ""00156026""]",[],"[""[1]""]",[],[],[],"[""image"", ""image""]",[],[],[],"[""Santa Felicit\u00e0,"", ""Florence""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 008.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""German:"", ""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi"", ""The Deposition from the Cross"", ""title QS:P1476,de:\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\"""", ""label QS:Lde,\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\""""]","[""detail""]","[""Jesus"", ""Virgin Mary"", ""Nicodemus""]",[],"[""\n1525-1528""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""height: 313 cm (10.2 ft)"", ""; width: 192 cm (75.5 in)"", ""dimensions QS:P2048,+313U174728"", ""dimensions QS:P2049,+192U174728""]",[],[],[],[],[],"[""commissioned by Lodovico Capponi""]",[],[],[],"[""\nTuscan school""]","[""https://www.wga.hu/html/p/pontormo/4capponi/1depos.html"", ""Florentine musea catalogue ID"", "":"", ""00156026""]",[],"[""[1]""]",[],[],[],"[""image"", ""image""]",[],[],[],"[""Santa Felicit\u00e0,"", ""Florence""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 009.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""German:"", ""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi"", ""The Deposition from the Cross"", ""title QS:P1476,de:\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\"""", ""label QS:Lde,\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\""""]","[""detail""]","[""Jesus"", ""Virgin Mary"", ""Nicodemus""]",[],"[""\n1525-1528""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""height: 313 cm (10.2 ft)"", ""; width: 192 cm (75.5 in)"", ""dimensions QS:P2048,+313U174728"", ""dimensions QS:P2049,+192U174728""]",[],[],[],[],[],"[""commissioned by Lodovico Capponi""]",[],[],[],"[""\nTuscan school""]","[""https://www.wga.hu/html/p/pontormo/4capponi/1depos.html"", ""Florentine musea catalogue ID"", "":"", ""00156026""]",[],"[""[1]""]",[],[],[],"[""image"", ""image""]",[],[],[],"[""Santa Felicit\u00e0,"", ""Florence""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Jacopo Pontormo 010.jpg,artwork,"[""Pontormo"", ""(1494\u20131557)"", ""Alternative names"", ""Birth name: Jacopo Carucci"", ""Description"", ""painter and drawer"", ""Date of birth/death"", ""24 May 1494"", ""2 January 1557 / 31 December 1556 / 2 January 1557"", ""Location of birth/death"", ""Pontormo (Empoli)"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q207929"", ""VIAF"", "":"", ""110043526"", ""ISNI"", "":"", ""0000 0001 0934 0923"", ""ULAN"", "":"", ""500008780"", ""LCCN"", "":"", ""n85800632"", ""NLA"", "":"", ""35794596"", ""WorldCat"", ""artist QS:P170,Q207929""]",[],"[""German:"", ""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi"", ""The Deposition from the Cross"", ""title QS:P1476,de:\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\"""", ""label QS:Lde,\""Altargem\u00e4lde der Capponi-Kapelle in Santa Felicita in Florenz, Szene: Kreuzabnahme Christi\""""]","[""detail""]","[""Jesus"", ""Virgin Mary"", ""Nicodemus""]",[],"[""\n1525-1528""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""height: 313 cm (10.2 ft)"", ""; width: 192 cm (75.5 in)"", ""dimensions QS:P2048,+313U174728"", ""dimensions QS:P2049,+192U174728""]",[],[],[],[],[],"[""commissioned by Lodovico Capponi""]",[],[],[],"[""\nTuscan school""]","[""https://www.wga.hu/html/p/pontormo/4capponi/1depos.html"", ""Florentine musea catalogue ID"", "":"", ""00156026""]",[],"[""[1]""]",[],[],[],"[""image"", ""image""]",[],[],[],"[""Santa Felicit\u00e0,"", ""Florence""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
